MSN,Year,Data
ARICP,1991,9371.0
ARICP,1992,11800.0
ARICP,1993,12734.0
ARICP,1994,10947.0
ARICP,1995,11794.0
ARICP,1996,11962.0
ARICP,1997,10509.0
ARICP,1998,11201.0
ARICP,1999,8438.0
ARICP,2000,7957.0
ARICP,2001,11720.0
ARICP,2002,13203.0
ARICP,2003,13916.0
ARICP,2004,12986.0
ARICP,2005,17189.0
ARICP,2006,15741.0
ARICP,2007,15139.0
ARICP,2008,10715.0
ARICP,2009,5734.0
ARICP,2010,6645.0
ARICP,2011,5136.0
ARICP,2012,5742.0
ARICP,2013,6121.0
ARICP,2014,6509.0
ARICP,2015,7539.0
ARICV,1970,58.0
ARICV,1971,58.1
ARICV,1972,58.5
ARICV,1973,60.3
ARICV,1974,126.7
ARICV,1975,95.7
ARICV,1976,82.9
ARICV,1977,72.1
ARICV,1978,105.4
ARICV,1979,156.2
ARICV,1980,274.5
ARICV,1981,272.5
ARICV,1982,230.2
ARICV,1983,329.6
ARICV,1984,298.0
ARICV,1985,329.2
ARICV,1986,414.4
ARICV,1987,279.8
ARICV,1988,307.9
ARICV,1989,182.7
ARICV,1990,273.0
ARICV,1991,206.8
ARICV,1992,182.3
ARICV,1993,264.9
ARICV,1994,213.7
ARICV,1995,248.7
ARICV,1996,263.7
ARICV,1997,243.1
ARICV,1998,262.8
ARICV,1999,208.9
ARICV,2000,200.7
ARICV,2001,295.0
ARICV,2002,335.3
ARICV,2003,389.7
ARICV,2004,408.4
ARICV,2005,604.3
ARICV,2006,599.0
ARICV,2007,618.8
ARICV,2008,453.3
ARICV,2009,403.9
ARICV,2010,546.3
ARICV,2011,491.7
ARICV,2012,602.5
ARICV,2013,615.0
ARICV,2014,660.6
ARICV,2015,629.9
ARTCB,1960,41700.0
ARTCB,1961,48305.0
ARTCB,1962,50029.0
ARTCB,1963,47427.0
ARTCB,1964,48851.0
ARTCB,1965,51835.0
ARTCB,1966,56113.0
ARTCB,1967,59553.0
ARTCB,1968,61556.0
ARTCB,1969,66145.0
ARTCB,1970,78868.0
ARTCB,1971,76175.0
ARTCB,1972,75513.0
ARTCB,1973,77978.0
ARTCB,1974,81042.0
ARTCB,1975,54080.0
ARTCB,1976,44787.0
ARTCB,1977,36099.0
ARTCB,1978,47414.0
ARTCB,1979,62155.0
ARTCB,1980,72373.0
ARTCB,1981,52579.0
ARTCB,1982,52123.0
ARTCB,1983,77780.0
ARTCB,1984,71200.0
ARTCB,1985,78355.0
ARTCB,1986,90548.0
ARTCB,1987,83620.0
ARTCB,1988,95781.0
ARTCB,1989,64249.0
ARTCB,1990,92991.0
ARTCB,1991,62183.0
ARTCB,1992,78307.0
ARTCB,1993,84504.0
ARTCB,1994,72643.0
ARTCB,1995,78263.0
ARTCB,1996,79380.0
ARTCB,1997,69739.0
ARTCB,1998,74330.0
ARTCB,1999,55993.0
ARTCB,2000,52804.0
ARTCB,2001,77777.0
ARTCB,2002,87617.0
ARTCB,2003,92344.0
ARTCB,2004,86175.0
ARTCB,2005,114068.0
ARTCB,2006,104458.0
ARTCB,2007,100465.0
ARTCB,2008,71107.0
ARTCB,2009,38051.0
ARTCB,2010,44093.0
ARTCB,2011,34084.0
ARTCB,2012,38102.0
ARTCB,2013,40617.0
ARTCB,2014,43196.0
ARTCB,2015,50030.0
ARTCD,1970,0.74
ARTCD,1971,0.76
ARTCD,1972,0.78
ARTCD,1973,0.77
ARTCD,1974,1.56
ARTCD,1975,1.77
ARTCD,1976,1.85
ARTCD,1977,2.0
ARTCD,1978,2.22
ARTCD,1979,2.51
ARTCD,1980,3.79
ARTCD,1981,5.18
ARTCD,1982,4.42
ARTCD,1983,4.24
ARTCD,1984,4.19
ARTCD,1985,4.2
ARTCD,1986,4.58
ARTCD,1987,3.35
ARTCD,1988,3.21
ARTCD,1989,2.84
ARTCD,1990,2.94
ARTCD,1991,3.33
ARTCD,1992,2.33
ARTCD,1993,3.14
ARTCD,1994,2.94
ARTCD,1995,3.18
ARTCD,1996,3.32
ARTCD,1997,3.49
ARTCD,1998,3.54
ARTCD,1999,3.73
ARTCD,2000,3.8
ARTCD,2001,3.79
ARTCD,2002,3.83
ARTCD,2003,4.22
ARTCD,2004,4.74
ARTCD,2005,5.3
ARTCD,2006,5.73
ARTCD,2007,6.16
ARTCD,2008,6.37
ARTCD,2009,10.62
ARTCD,2010,12.39
ARTCD,2011,14.43
ARTCD,2012,15.81
ARTCD,2013,15.14
ARTCD,2014,15.29
ARTCD,2015,12.59
ARTCP,1960,6284.0
ARTCP,1961,7279.0
ARTCP,1962,7539.0
ARTCP,1963,7147.0
ARTCP,1964,7361.0
ARTCP,1965,7811.0
ARTCP,1966,8456.0
ARTCP,1967,8974.0
ARTCP,1968,9276.0
ARTCP,1969,9968.0
ARTCP,1970,11885.0
ARTCP,1971,11479.0
ARTCP,1972,11379.0
ARTCP,1973,11751.0
ARTCP,1974,12212.0
ARTCP,1975,8150.0
ARTCP,1976,6749.0
ARTCP,1977,5440.0
ARTCP,1978,7145.0
ARTCP,1979,9366.0
ARTCP,1980,10906.0
ARTCP,1981,7923.0
ARTCP,1982,7855.0
ARTCP,1983,11721.0
ARTCP,1984,10729.0
ARTCP,1985,11808.0
ARTCP,1986,13645.0
ARTCP,1987,12601.0
ARTCP,1988,14434.0
ARTCP,1989,9682.0
ARTCP,1990,14013.0
ARTCP,1991,9371.0
ARTCP,1992,11800.0
ARTCP,1993,12734.0
ARTCP,1994,10947.0
ARTCP,1995,11794.0
ARTCP,1996,11962.0
ARTCP,1997,10509.0
ARTCP,1998,11201.0
ARTCP,1999,8438.0
ARTCP,2000,7957.0
ARTCP,2001,11720.0
ARTCP,2002,13203.0
ARTCP,2003,13916.0
ARTCP,2004,12986.0
ARTCP,2005,17189.0
ARTCP,2006,15741.0
ARTCP,2007,15139.0
ARTCP,2008,10715.0
ARTCP,2009,5734.0
ARTCP,2010,6645.0
ARTCP,2011,5136.0
ARTCP,2012,5742.0
ARTCP,2013,6121.0
ARTCP,2014,6509.0
ARTCP,2015,7539.0
ARTCV,1970,58.0
ARTCV,1971,58.1
ARTCV,1972,58.5
ARTCV,1973,60.3
ARTCV,1974,126.7
ARTCV,1975,95.7
ARTCV,1976,82.9
ARTCV,1977,72.1
ARTCV,1978,105.4
ARTCV,1979,156.2
ARTCV,1980,274.5
ARTCV,1981,272.5
ARTCV,1982,230.2
ARTCV,1983,329.6
ARTCV,1984,298.0
ARTCV,1985,329.2
ARTCV,1986,414.4
ARTCV,1987,279.8
ARTCV,1988,307.9
ARTCV,1989,182.7
ARTCV,1990,273.0
ARTCV,1991,206.8
ARTCV,1992,182.3
ARTCV,1993,264.9
ARTCV,1994,213.7
ARTCV,1995,248.7
ARTCV,1996,263.7
ARTCV,1997,243.1
ARTCV,1998,262.8
ARTCV,1999,208.9
ARTCV,2000,200.7
ARTCV,2001,295.0
ARTCV,2002,335.3
ARTCV,2003,389.7
ARTCV,2004,408.4
ARTCV,2005,604.3
ARTCV,2006,599.0
ARTCV,2007,618.8
ARTCV,2008,453.3
ARTCV,2009,403.9
ARTCV,2010,546.3
ARTCV,2011,491.7
ARTCV,2012,602.5
ARTCV,2013,615.0
ARTCV,2014,660.6
ARTCV,2015,629.9
ARTXB,1960,41700.0
ARTXB,1961,48305.0
ARTXB,1962,50029.0
ARTXB,1963,47427.0
ARTXB,1964,48851.0
ARTXB,1965,51835.0
ARTXB,1966,56113.0
ARTXB,1967,59553.0
ARTXB,1968,61556.0
ARTXB,1969,66145.0
ARTXB,1970,78868.0
ARTXB,1971,76175.0
ARTXB,1972,75513.0
ARTXB,1973,77978.0
ARTXB,1974,81042.0
ARTXB,1975,54080.0
ARTXB,1976,44787.0
ARTXB,1977,36099.0
ARTXB,1978,47414.0
ARTXB,1979,62155.0
ARTXB,1980,72373.0
ARTXB,1981,52579.0
ARTXB,1982,52123.0
ARTXB,1983,77780.0
ARTXB,1984,71200.0
ARTXB,1985,78355.0
ARTXB,1986,90548.0
ARTXB,1987,83620.0
ARTXB,1988,95781.0
ARTXB,1989,64249.0
ARTXB,1990,92991.0
ARTXB,1991,62183.0
ARTXB,1992,78307.0
ARTXB,1993,84504.0
ARTXB,1994,72643.0
ARTXB,1995,78263.0
ARTXB,1996,79380.0
ARTXB,1997,69739.0
ARTXB,1998,74330.0
ARTXB,1999,55993.0
ARTXB,2000,52804.0
ARTXB,2001,77777.0
ARTXB,2002,87617.0
ARTXB,2003,92344.0
ARTXB,2004,86175.0
ARTXB,2005,114068.0
ARTXB,2006,104458.0
ARTXB,2007,100465.0
ARTXB,2008,71107.0
ARTXB,2009,38051.0
ARTXB,2010,44093.0
ARTXB,2011,34084.0
ARTXB,2012,38102.0
ARTXB,2013,40617.0
ARTXB,2014,43196.0
ARTXB,2015,50030.0
ARTXD,1970,0.74
ARTXD,1971,0.76
ARTXD,1972,0.78
ARTXD,1973,0.77
ARTXD,1974,1.56
ARTXD,1975,1.77
ARTXD,1976,1.85
ARTXD,1977,2.0
ARTXD,1978,2.22
ARTXD,1979,2.51
ARTXD,1980,3.79
ARTXD,1981,5.18
ARTXD,1982,4.42
ARTXD,1983,4.24
ARTXD,1984,4.19
ARTXD,1985,4.2
ARTXD,1986,4.58
ARTXD,1987,3.35
ARTXD,1988,3.21
ARTXD,1989,2.84
ARTXD,1990,2.94
ARTXD,1991,3.33
ARTXD,1992,2.33
ARTXD,1993,3.14
ARTXD,1994,2.94
ARTXD,1995,3.18
ARTXD,1996,3.32
ARTXD,1997,3.49
ARTXD,1998,3.54
ARTXD,1999,3.73
ARTXD,2000,3.8
ARTXD,2001,3.79
ARTXD,2002,3.83
ARTXD,2003,4.22
ARTXD,2004,4.74
ARTXD,2005,5.3
ARTXD,2006,5.73
ARTXD,2007,6.16
ARTXD,2008,6.37
ARTXD,2009,10.62
ARTXD,2010,12.39
ARTXD,2011,14.43
ARTXD,2012,15.81
ARTXD,2013,15.14
ARTXD,2014,15.29
ARTXD,2015,12.59
ARTXP,1960,6284.0
ARTXP,1961,7279.0
ARTXP,1962,7539.0
ARTXP,1963,7147.0
ARTXP,1964,7361.0
ARTXP,1965,7811.0
ARTXP,1966,8456.0
ARTXP,1967,8974.0
ARTXP,1968,9276.0
ARTXP,1969,9968.0
ARTXP,1970,11885.0
ARTXP,1971,11479.0
ARTXP,1972,11379.0
ARTXP,1973,11751.0
ARTXP,1974,12212.0
ARTXP,1975,8150.0
ARTXP,1976,6749.0
ARTXP,1977,5440.0
ARTXP,1978,7145.0
ARTXP,1979,9366.0
ARTXP,1980,10906.0
ARTXP,1981,7923.0
ARTXP,1982,7855.0
ARTXP,1983,11721.0
ARTXP,1984,10729.0
ARTXP,1985,11808.0
ARTXP,1986,13645.0
ARTXP,1987,12601.0
ARTXP,1988,14434.0
ARTXP,1989,9682.0
ARTXP,1990,14013.0
ARTXP,1991,9371.0
ARTXP,1992,11800.0
ARTXP,1993,12734.0
ARTXP,1994,10947.0
ARTXP,1995,11794.0
ARTXP,1996,11962.0
ARTXP,1997,10509.0
ARTXP,1998,11201.0
ARTXP,1999,8438.0
ARTXP,2000,7957.0
ARTXP,2001,11720.0
ARTXP,2002,13203.0
ARTXP,2003,13916.0
ARTXP,2004,12986.0
ARTXP,2005,17189.0
ARTXP,2006,15741.0
ARTXP,2007,15139.0
ARTXP,2008,10715.0
ARTXP,2009,5734.0
ARTXP,2010,6645.0
ARTXP,2011,5136.0
ARTXP,2012,5742.0
ARTXP,2013,6121.0
ARTXP,2014,6509.0
ARTXP,2015,7539.0
ARTXV,1970,58.0
ARTXV,1971,58.1
ARTXV,1972,58.5
ARTXV,1973,60.3
ARTXV,1974,126.7
ARTXV,1975,95.7
ARTXV,1976,82.9
ARTXV,1977,72.1
ARTXV,1978,105.4
ARTXV,1979,156.2
ARTXV,1980,274.5
ARTXV,1981,272.5
ARTXV,1982,230.2
ARTXV,1983,329.6
ARTXV,1984,298.0
ARTXV,1985,329.2
ARTXV,1986,414.4
ARTXV,1987,279.8
ARTXV,1988,307.9
ARTXV,1989,182.7
ARTXV,1990,273.0
ARTXV,1991,206.8
ARTXV,1992,182.3
ARTXV,1993,264.9
ARTXV,1994,213.7
ARTXV,1995,248.7
ARTXV,1996,263.7
ARTXV,1997,243.1
ARTXV,1998,262.8
ARTXV,1999,208.9
ARTXV,2000,200.7
ARTXV,2001,295.0
ARTXV,2002,335.3
ARTXV,2003,389.7
ARTXV,2004,408.4
ARTXV,2005,604.3
ARTXV,2006,599.0
ARTXV,2007,618.8
ARTXV,2008,453.3
ARTXV,2009,403.9
ARTXV,2010,546.3
ARTXV,2011,491.7
ARTXV,2012,602.5
ARTXV,2013,615.0
ARTXV,2014,660.6
ARTXV,2015,629.9
AVACB,1960,16460.0
AVACB,1961,14414.0
AVACB,1962,19603.0
AVACB,1963,18448.0
AVACB,1964,17014.0
AVACB,1965,17453.0
AVACB,1966,15202.0
AVACB,1967,13483.0
AVACB,1968,11221.0
AVACB,1969,11039.0
AVACB,1970,10131.0
AVACB,1971,10085.0
AVACB,1972,7898.0
AVACB,1973,7847.0
AVACB,1974,8092.0
AVACB,1975,6624.0
AVACB,1976,6411.0
AVACB,1977,6873.0
AVACB,1978,6454.0
AVACB,1979,5936.0
AVACB,1980,6380.0
AVACB,1981,6570.0
AVACB,1982,4559.0
AVACB,1983,3848.0
AVACB,1984,4859.0
AVACB,1985,6649.0
AVACB,1986,7771.0
AVACB,1987,5806.0
AVACB,1988,5112.0
AVACB,1989,4138.0
AVACB,1990,4230.0
AVACB,1991,3309.0
AVACB,1992,3955.0
AVACB,1993,3498.0
AVACB,1994,3902.0
AVACB,1995,3255.0
AVACB,1996,3155.0
AVACB,1997,3320.0
AVACB,1998,2799.0
AVACB,1999,4017.0
AVACB,2000,3073.0
AVACB,2001,2362.0
AVACB,2002,2690.0
AVACB,2003,2581.0
AVACB,2004,2443.0
AVACB,2005,2579.0
AVACB,2006,2495.0
AVACB,2007,2484.0
AVACB,2008,2112.0
AVACB,2009,1753.0
AVACB,2010,3138.0
AVACB,2011,3413.0
AVACB,2012,3498.0
AVACB,2013,3288.0
AVACB,2014,2277.0
AVACB,2015,1841.0
AVACD,1970,2.17
AVACD,1971,2.21
AVACD,1972,2.19
AVACD,1973,2.36
AVACD,1974,3.23
AVACD,1975,3.45
AVACD,1976,3.59
AVACD,1977,3.97
AVACD,1978,4.29
AVACD,1979,5.73
AVACD,1980,9.02
AVACD,1981,10.84
AVACD,1982,10.92
AVACD,1983,10.44
AVACD,1984,10.27
AVACD,1985,9.99
AVACD,1986,8.41
AVACD,1987,7.55
AVACD,1988,7.41
AVACD,1989,8.28
AVACD,1990,9.32
AVACD,1991,8.71
AVACD,1992,8.54
AVACD,1993,8.24
AVACD,1994,7.96
AVACD,1995,8.36
AVACD,1996,9.29
AVACD,1997,9.39
AVACD,1998,8.11
AVACD,1999,8.81
AVACD,2000,10.87
AVACD,2001,11.01
AVACD,2002,10.72
AVACD,2003,12.42
AVACD,2004,15.13
AVACD,2005,18.56
AVACD,2006,22.31
AVACD,2007,23.7
AVACD,2008,27.23
AVACD,2009,20.32
AVACD,2010,25.19
AVACD,2011,31.64
AVACD,2012,33.04
AVACD,2013,32.71
AVACD,2014,33.16
AVACD,2015,24.86
AVACP,1960,3261.0
AVACP,1961,2855.0
AVACP,1962,3883.0
AVACP,1963,3654.0
AVACP,1964,3370.0
AVACP,1965,3457.0
AVACP,1966,3012.0
AVACP,1967,2671.0
AVACP,1968,2223.0
AVACP,1969,2187.0
AVACP,1970,2007.0
AVACP,1971,1998.0
AVACP,1972,1565.0
AVACP,1973,1554.0
AVACP,1974,1603.0
AVACP,1975,1312.0
AVACP,1976,1270.0
AVACP,1977,1361.0
AVACP,1978,1279.0
AVACP,1979,1176.0
AVACP,1980,1264.0
AVACP,1981,1301.0
AVACP,1982,903.0
AVACP,1983,762.0
AVACP,1984,963.0
AVACP,1985,1317.0
AVACP,1986,1539.0
AVACP,1987,1150.0
AVACP,1988,1013.0
AVACP,1989,820.0
AVACP,1990,838.0
AVACP,1991,655.0
AVACP,1992,783.0
AVACP,1993,693.0
AVACP,1994,773.0
AVACP,1995,645.0
AVACP,1996,625.0
AVACP,1997,658.0
AVACP,1998,555.0
AVACP,1999,796.0
AVACP,2000,609.0
AVACP,2001,468.0
AVACP,2002,533.0
AVACP,2003,511.0
AVACP,2004,484.0
AVACP,2005,511.0
AVACP,2006,494.0
AVACP,2007,492.0
AVACP,2008,418.0
AVACP,2009,347.0
AVACP,2010,622.0
AVACP,2011,676.0
AVACP,2012,693.0
AVACP,2013,651.0
AVACP,2014,451.0
AVACP,2015,365.0
AVACV,1970,22.0
AVACV,1971,22.3
AVACV,1972,17.3
AVACV,1973,18.5
AVACV,1974,26.2
AVACV,1975,22.8
AVACV,1976,23.0
AVACV,1977,27.3
AVACV,1978,27.7
AVACV,1979,34.0
AVACV,1980,57.5
AVACV,1981,71.2
AVACV,1982,49.8
AVACV,1983,40.2
AVACV,1984,49.9
AVACV,1985,66.4
AVACV,1986,65.4
AVACV,1987,43.8
AVACV,1988,37.9
AVACV,1989,34.3
AVACV,1990,39.4
AVACV,1991,28.8
AVACV,1992,33.8
AVACV,1993,28.8
AVACV,1994,31.1
AVACV,1995,27.2
AVACV,1996,29.3
AVACV,1997,31.2
AVACV,1998,22.7
AVACV,1999,35.4
AVACV,2000,33.4
AVACV,2001,26.0
AVACV,2002,28.8
AVACV,2003,32.1
AVACV,2004,37.0
AVACV,2005,47.9
AVACV,2006,55.7
AVACV,2007,58.9
AVACV,2008,57.5
AVACV,2009,35.6
AVACV,2010,79.1
AVACV,2011,108.0
AVACV,2012,115.6
AVACV,2013,107.6
AVACV,2014,75.5
AVACV,2015,45.8
AVTCB,1960,16460.0
AVTCB,1961,14414.0
AVTCB,1962,19603.0
AVTCB,1963,18448.0
AVTCB,1964,17014.0
AVTCB,1965,17453.0
AVTCB,1966,15202.0
AVTCB,1967,13483.0
AVTCB,1968,11221.0
AVTCB,1969,11039.0
AVTCB,1970,10131.0
AVTCB,1971,10085.0
AVTCB,1972,7898.0
AVTCB,1973,7847.0
AVTCB,1974,8092.0
AVTCB,1975,6624.0
AVTCB,1976,6411.0
AVTCB,1977,6873.0
AVTCB,1978,6454.0
AVTCB,1979,5936.0
AVTCB,1980,6380.0
AVTCB,1981,6570.0
AVTCB,1982,4559.0
AVTCB,1983,3848.0
AVTCB,1984,4859.0
AVTCB,1985,6649.0
AVTCB,1986,7771.0
AVTCB,1987,5806.0
AVTCB,1988,5112.0
AVTCB,1989,4138.0
AVTCB,1990,4230.0
AVTCB,1991,3309.0
AVTCB,1992,3955.0
AVTCB,1993,3498.0
AVTCB,1994,3902.0
AVTCB,1995,3255.0
AVTCB,1996,3155.0
AVTCB,1997,3320.0
AVTCB,1998,2799.0
AVTCB,1999,4017.0
AVTCB,2000,3073.0
AVTCB,2001,2362.0
AVTCB,2002,2690.0
AVTCB,2003,2581.0
AVTCB,2004,2443.0
AVTCB,2005,2579.0
AVTCB,2006,2495.0
AVTCB,2007,2484.0
AVTCB,2008,2112.0
AVTCB,2009,1753.0
AVTCB,2010,3138.0
AVTCB,2011,3413.0
AVTCB,2012,3498.0
AVTCB,2013,3288.0
AVTCB,2014,2277.0
AVTCB,2015,1841.0
AVTCD,1970,2.17
AVTCD,1971,2.21
AVTCD,1972,2.19
AVTCD,1973,2.36
AVTCD,1974,3.23
AVTCD,1975,3.45
AVTCD,1976,3.59
AVTCD,1977,3.97
AVTCD,1978,4.29
AVTCD,1979,5.73
AVTCD,1980,9.02
AVTCD,1981,10.84
AVTCD,1982,10.92
AVTCD,1983,10.44
AVTCD,1984,10.27
AVTCD,1985,9.99
AVTCD,1986,8.41
AVTCD,1987,7.55
AVTCD,1988,7.41
AVTCD,1989,8.28
AVTCD,1990,9.32
AVTCD,1991,8.71
AVTCD,1992,8.54
AVTCD,1993,8.24
AVTCD,1994,7.96
AVTCD,1995,8.36
AVTCD,1996,9.29
AVTCD,1997,9.39
AVTCD,1998,8.11
AVTCD,1999,8.81
AVTCD,2000,10.87
AVTCD,2001,11.01
AVTCD,2002,10.72
AVTCD,2003,12.42
AVTCD,2004,15.13
AVTCD,2005,18.56
AVTCD,2006,22.31
AVTCD,2007,23.7
AVTCD,2008,27.23
AVTCD,2009,20.32
AVTCD,2010,25.19
AVTCD,2011,31.64
AVTCD,2012,33.04
AVTCD,2013,32.71
AVTCD,2014,33.16
AVTCD,2015,24.86
AVTCP,1960,3261.0
AVTCP,1961,2855.0
AVTCP,1962,3883.0
AVTCP,1963,3654.0
AVTCP,1964,3370.0
AVTCP,1965,3457.0
AVTCP,1966,3012.0
AVTCP,1967,2671.0
AVTCP,1968,2223.0
AVTCP,1969,2187.0
AVTCP,1970,2007.0
AVTCP,1971,1998.0
AVTCP,1972,1565.0
AVTCP,1973,1554.0
AVTCP,1974,1603.0
AVTCP,1975,1312.0
AVTCP,1976,1270.0
AVTCP,1977,1361.0
AVTCP,1978,1279.0
AVTCP,1979,1176.0
AVTCP,1980,1264.0
AVTCP,1981,1301.0
AVTCP,1982,903.0
AVTCP,1983,762.0
AVTCP,1984,963.0
AVTCP,1985,1317.0
AVTCP,1986,1539.0
AVTCP,1987,1150.0
AVTCP,1988,1013.0
AVTCP,1989,820.0
AVTCP,1990,838.0
AVTCP,1991,655.0
AVTCP,1992,783.0
AVTCP,1993,693.0
AVTCP,1994,773.0
AVTCP,1995,645.0
AVTCP,1996,625.0
AVTCP,1997,658.0
AVTCP,1998,555.0
AVTCP,1999,796.0
AVTCP,2000,609.0
AVTCP,2001,468.0
AVTCP,2002,533.0
AVTCP,2003,511.0
