MSN,StateCode,Year,Data
ABICP,AZ,1993,0.0
ABICP,AZ,1994,0.0
ABICP,AZ,1995,0.0
ABICP,AZ,1996,0.0
ABICP,AZ,1997,0.0
ABICP,AZ,1998,0.0
ABICP,AZ,1999,0.0
ABICP,AZ,2000,0.0
ABICP,AZ,2001,0.0
ABICP,AZ,2002,0.0
ABICP,AZ,2003,0.0
ABICP,AZ,2004,0.0
ABICP,AZ,2005,0.0
ABICP,AZ,2006,0.0
ABICP,AZ,2007,0.0
ABICP,AZ,2008,0.0
ABICP,AZ,2009,0.0
ARICB,AZ,1960,5726.26021
ARICB,AZ,1961,6274.82747
ARICB,AZ,1962,5741.4451
ARICB,AZ,1963,8193.888659999999
ARICB,AZ,1964,7749.17493
ARICB,AZ,1965,7369.236129999999
ARICB,AZ,1966,12551.17339
ARICB,AZ,1967,13390.92356
ARICB,AZ,1968,15229.11009
ARICB,AZ,1969,18102.822519999998
ARICB,AZ,1970,24413.71573
ARICB,AZ,1971,19444.06291
ARICB,AZ,1972,23661.189280000002
ARICB,AZ,1973,22666.35367
ARICB,AZ,1974,26101.18145
ARICB,AZ,1975,15467.143540000001
ARICB,AZ,1976,13486.386730000002
ARICB,AZ,1977,14402.04909
ARICB,AZ,1978,17829.46339
ARICB,AZ,1979,19633.415259999998
ARICB,AZ,1980,13677.1789
ARICB,AZ,1981,10862.66058
ARICB,AZ,1982,10098.8161
ARICB,AZ,1983,10928.741000000002
ARICB,AZ,1984,16488.61101
ARICB,AZ,1985,17009.40237
ARICB,AZ,1986,16790.93144
ARICB,AZ,1987,16535.24995
ARICB,AZ,1988,17806.40229
ARICB,AZ,1989,15832.112330000002
ARICB,AZ,1990,15704.639809999999
ARICB,AZ,1991,14472.4881
ARICB,AZ,1992,19801.47369
ARICB,AZ,1993,15446.88237
ARICB,AZ,1994,17082.92414
ARICB,AZ,1995,20822.507230000003
ARICB,AZ,1996,16323.78299
ARICB,AZ,1997,17944.75579
ARICB,AZ,1998,26355.454719999998
ARICB,AZ,1999,25311.89647
ARICB,AZ,2000,22751.66257
ARICB,AZ,2001,17038.8181
ARICB,AZ,2002,23430.92844
ARICB,AZ,2003,23016.83069
ARICB,AZ,2004,31933.970360000003
ARICB,AZ,2005,30780.24887
ARICB,AZ,2006,27372.74708
ARICB,AZ,2007,27034.393030000003
ARICB,AZ,2008,23059.23241
ARICB,AZ,2009,19894.536219999998
ARICD,AZ,1970,0.5966199999999999
ARICD,AZ,1971,0.81486
ARICD,AZ,1972,0.82462
ARICD,AZ,1973,0.8450700000000001
ARICD,AZ,1974,1.7158099999999998
ARICD,AZ,1975,1.86535
ARICD,AZ,1976,1.65018
ARICD,AZ,1977,1.7695599999999998
ARICD,AZ,1978,1.9227900000000002
ARICD,AZ,1979,2.45082
ARICD,AZ,1980,3.6256199999999996
ARICD,AZ,1981,4.48111
ARICD,AZ,1982,4.18838
ARICD,AZ,1983,4.1624099999999995
ARICD,AZ,1984,4.58397
ARICD,AZ,1985,4.763719999999999
ARICD,AZ,1986,4.32846
ARICD,AZ,1987,3.20926
ARICD,AZ,1988,3.2801199999999997
ARICD,AZ,1989,2.84465
ARICD,AZ,1990,2.7141
ARICD,AZ,1991,3.3360800000000004
ARICD,AZ,1992,2.9870799999999997
ARICD,AZ,1993,2.9478400000000002
ARICD,AZ,1994,2.96408
ARICD,AZ,1995,3.2895
ARICD,AZ,1996,3.5487699999999998
ARICD,AZ,1997,3.57196
ARICD,AZ,1998,3.5664800000000003
ARICD,AZ,1999,3.1922099999999998
ARICD,AZ,2000,3.16836
ARICD,AZ,2001,3.4590300000000003
ARICD,AZ,2002,3.65001
ARICD,AZ,2003,4.01122
ARICD,AZ,2004,4.55888
ARICD,AZ,2005,4.81354
ARICD,AZ,2006,5.1875599999999995
ARICD,AZ,2007,5.483630000000001
ARICD,AZ,2008,5.64993
ARICD,AZ,2009,5.86757
ARICP,AZ,1960,862.90841
ARICP,AZ,1961,945.57376
ARICP,AZ,1962,865.1966699999999
ARICP,AZ,1963,1234.76321
ARICP,AZ,1964,1167.7478800000001
ARICP,AZ,1965,1110.49369
ARICP,AZ,1966,1891.3763399999998
ARICP,AZ,1967,2017.92097
ARICP,AZ,1968,2294.9231600000003
ARICP,AZ,1969,2727.97205
ARICP,AZ,1970,3678.9806700000004
ARICP,AZ,1971,2930.0878399999997
ARICP,AZ,1972,3565.5800600000002
ARICP,AZ,1973,3415.6651100000004
ARICP,AZ,1974,3933.2702600000002
ARICP,AZ,1975,2330.79318
ARICP,AZ,1976,2032.3066199999998
ARICP,AZ,1977,2170.2907
ARICP,AZ,1978,2686.7786899999996
ARICP,AZ,1979,2958.62195
ARICP,AZ,1980,2061.0577
ARICP,AZ,1981,1636.92896
ARICP,AZ,1982,1521.8228
ARICP,AZ,1983,1646.8868300000001
ARICP,AZ,1984,2484.7213699999998
ARICP,AZ,1985,2563.2010800000003
ARICP,AZ,1986,2530.279
ARICP,AZ,1987,2491.74954
ARICP,AZ,1988,2683.30354
ARICP,AZ,1989,2385.79149
ARICP,AZ,1990,2366.58225
ARICP,AZ,1991,2180.90538
ARICP,AZ,1992,2983.9472100000003
ARICP,AZ,1993,2327.7399600000003
ARICP,AZ,1994,2574.28031
ARICP,AZ,1995,3137.81001
ARICP,AZ,1996,2459.8829100000003
ARICP,AZ,1997,2704.15247
ARICP,AZ,1998,3971.5875100000003
ARICP,AZ,1999,3814.3303899999996
ARICP,AZ,2000,3428.52058
ARICP,AZ,2001,2567.63383
ARICP,AZ,2002,3530.8813200000004
ARICP,AZ,2003,3468.4796100000003
ARICP,AZ,2004,4812.23182
ARICP,AZ,2005,4638.37385
ARICP,AZ,2006,4124.8865399999995
ARICP,AZ,2007,4073.89889
ARICP,AZ,2008,3474.86926
ARICP,AZ,2009,2997.9711
ARICV,AZ,1970,14.565710000000001
ARICV,AZ,1971,15.84419
ARICV,AZ,1972,19.51149
ARICV,AZ,1973,19.15466
ARICV,AZ,1974,44.78467
ARICV,AZ,1975,28.851640000000003
ARICV,AZ,1976,22.25497
ARICV,AZ,1977,25.48529
ARICV,AZ,1978,34.282309999999995
ARICV,AZ,1979,48.11797
ARICV,AZ,1980,49.58825
ARICV,AZ,1981,48.67678
ARICV,AZ,1982,42.29768
ARICV,AZ,1983,45.4899
ARICV,AZ,1984,75.5833
ARICV,AZ,1985,81.02803
ARICV,AZ,1986,72.67888
ARICV,AZ,1987,53.06592
ARICV,AZ,1988,58.407140000000005
ARICV,AZ,1989,45.03682
ARICV,AZ,1990,42.62396
ARICV,AZ,1991,48.28138
ARICV,AZ,1992,59.148590000000006
ARICV,AZ,1993,45.53494
ARICV,AZ,1994,50.63515
ARICV,AZ,1995,68.49564000000001
ARICV,AZ,1996,57.92935
ARICV,AZ,1997,64.09795
ARICV,AZ,1998,93.9962
ARICV,AZ,1999,80.80089
ARICV,AZ,2000,72.08546
ARICV,AZ,2001,58.937780000000004
ARICV,AZ,2002,85.52311999999999
ARICV,AZ,2003,92.32557
ARICV,AZ,2004,145.58314
ARICV,AZ,2005,148.16196000000002
ARICV,AZ,2006,141.99777
ARICV,AZ,2007,148.24661
ARICV,AZ,2008,130.28305
ARICV,AZ,2009,116.73258
ARTCB,AZ,1960,5726.26021
ARTCB,AZ,1961,6274.82747
ARTCB,AZ,1962,5741.4451
ARTCB,AZ,1963,8193.888659999999
ARTCB,AZ,1964,7749.17493
ARTCB,AZ,1965,7369.236129999999
ARTCB,AZ,1966,12551.17339
ARTCB,AZ,1967,13390.92356
ARTCB,AZ,1968,15229.11009
ARTCB,AZ,1969,18102.822519999998
ARTCB,AZ,1970,24413.71573
ARTCB,AZ,1971,19444.06291
ARTCB,AZ,1972,23661.189280000002
ARTCB,AZ,1973,22666.35367
ARTCB,AZ,1974,26101.18145
ARTCB,AZ,1975,15467.143540000001
ARTCB,AZ,1976,13486.386730000002
ARTCB,AZ,1977,14402.04909
ARTCB,AZ,1978,17829.46339
ARTCB,AZ,1979,19633.415259999998
ARTCB,AZ,1980,13677.1789
ARTCB,AZ,1981,10862.66058
ARTCB,AZ,1982,10098.8161
ARTCB,AZ,1983,10928.741000000002
ARTCB,AZ,1984,16488.61101
ARTCB,AZ,1985,17009.40237
ARTCB,AZ,1986,16790.93144
ARTCB,AZ,1987,16535.24995
ARTCB,AZ,1988,17806.40229
ARTCB,AZ,1989,15832.112330000002
ARTCB,AZ,1990,15704.639809999999
ARTCB,AZ,1991,14472.4881
ARTCB,AZ,1992,19801.47369
ARTCB,AZ,1993,15446.88237
ARTCB,AZ,1994,17082.92414
ARTCB,AZ,1995,20822.507230000003
ARTCB,AZ,1996,16323.78299
ARTCB,AZ,1997,17944.75579
ARTCB,AZ,1998,26355.454719999998
ARTCB,AZ,1999,25311.89647
ARTCB,AZ,2000,22751.66257
ARTCB,AZ,2001,17038.8181
ARTCB,AZ,2002,23430.92844
ARTCB,AZ,2003,23016.83069
ARTCB,AZ,2004,31933.970360000003
ARTCB,AZ,2005,30780.24887
ARTCB,AZ,2006,27372.74708
ARTCB,AZ,2007,27034.393030000003
ARTCB,AZ,2008,23059.23241
ARTCB,AZ,2009,19894.536219999998
ARTCD,AZ,1970,0.5966199999999999
ARTCD,AZ,1971,0.81486
ARTCD,AZ,1972,0.82462
ARTCD,AZ,1973,0.8450700000000001
ARTCD,AZ,1974,1.7158099999999998
ARTCD,AZ,1975,1.86535
ARTCD,AZ,1976,1.65018
ARTCD,AZ,1977,1.7695599999999998
ARTCD,AZ,1978,1.9227900000000002
ARTCD,AZ,1979,2.45082
ARTCD,AZ,1980,3.6256199999999996
ARTCD,AZ,1981,4.48111
ARTCD,AZ,1982,4.18838
ARTCD,AZ,1983,4.1624099999999995
ARTCD,AZ,1984,4.58397
ARTCD,AZ,1985,4.763719999999999
ARTCD,AZ,1986,4.32846
ARTCD,AZ,1987,3.20926
ARTCD,AZ,1988,3.2801199999999997
ARTCD,AZ,1989,2.84465
ARTCD,AZ,1990,2.7141
ARTCD,AZ,1991,3.3360800000000004
ARTCD,AZ,1992,2.9870799999999997
ARTCD,AZ,1993,2.9478400000000002
ARTCD,AZ,1994,2.96408
ARTCD,AZ,1995,3.2895
ARTCD,AZ,1996,3.5487699999999998
ARTCD,AZ,1997,3.57196
ARTCD,AZ,1998,3.5664800000000003
ARTCD,AZ,1999,3.1922099999999998
ARTCD,AZ,2000,3.16836
ARTCD,AZ,2001,3.4590300000000003
ARTCD,AZ,2002,3.65001
ARTCD,AZ,2003,4.01122
ARTCD,AZ,2004,4.55888
ARTCD,AZ,2005,4.81354
ARTCD,AZ,2006,5.1875599999999995
ARTCD,AZ,2007,5.483630000000001
ARTCD,AZ,2008,5.64993
ARTCD,AZ,2009,5.86757
ARTCP,AZ,1960,862.90841
ARTCP,AZ,1961,945.57376
ARTCP,AZ,1962,865.1966699999999
ARTCP,AZ,1963,1234.76321
ARTCP,AZ,1964,1167.7478800000001
ARTCP,AZ,1965,1110.49369
ARTCP,AZ,1966,1891.3763399999998
ARTCP,AZ,1967,2017.92097
ARTCP,AZ,1968,2294.9231600000003
ARTCP,AZ,1969,2727.97205
ARTCP,AZ,1970,3678.9806700000004
ARTCP,AZ,1971,2930.0878399999997
ARTCP,AZ,1972,3565.5800600000002
ARTCP,AZ,1973,3415.6651100000004
ARTCP,AZ,1974,3933.2702600000002
ARTCP,AZ,1975,2330.79318
ARTCP,AZ,1976,2032.3066199999998
ARTCP,AZ,1977,2170.2907
ARTCP,AZ,1978,2686.7786899999996
ARTCP,AZ,1979,2958.62195
ARTCP,AZ,1980,2061.0577
ARTCP,AZ,1981,1636.92896
ARTCP,AZ,1982,1521.8228
ARTCP,AZ,1983,1646.8868300000001
ARTCP,AZ,1984,2484.7213699999998
ARTCP,AZ,1985,2563.2010800000003
ARTCP,AZ,1986,2530.279
ARTCP,AZ,1987,2491.74954
ARTCP,AZ,1988,2683.30354
ARTCP,AZ,1989,2385.79149
ARTCP,AZ,1990,2366.58225
ARTCP,AZ,1991,2180.90538
ARTCP,AZ,1992,2983.9472100000003
ARTCP,AZ,1993,2327.7399600000003
ARTCP,AZ,1994,2574.28031
ARTCP,AZ,1995,3137.81001
ARTCP,AZ,1996,2459.8829100000003
ARTCP,AZ,1997,2704.15247
ARTCP,AZ,1998,3971.5875100000003
ARTCP,AZ,1999,3814.3303899999996
ARTCP,AZ,2000,3428.52058
ARTCP,AZ,2001,2567.63383
ARTCP,AZ,2002,3530.8813200000004
ARTCP,AZ,2003,3468.4796100000003
ARTCP,AZ,2004,4812.23182
ARTCP,AZ,2005,4638.37385
ARTCP,AZ,2006,4124.8865399999995
ARTCP,AZ,2007,4073.89889
ARTCP,AZ,2008,3474.86926
ARTCP,AZ,2009,2997.9711
ARTCV,AZ,1970,14.565710000000001
ARTCV,AZ,1971,15.84419
ARTCV,AZ,1972,19.51149
ARTCV,AZ,1973,19.15466
ARTCV,AZ,1974,44.78467
ARTCV,AZ,1975,28.851640000000003
ARTCV,AZ,1976,22.25497
ARTCV,AZ,1977,25.48529
ARTCV,AZ,1978,34.282309999999995
ARTCV,AZ,1979,48.11797
ARTCV,AZ,1980,49.58825
ARTCV,AZ,1981,48.67678
ARTCV,AZ,1982,42.29768
ARTCV,AZ,1983,45.4899
ARTCV,AZ,1984,75.5833
ARTCV,AZ,1985,81.02803
ARTCV,AZ,1986,72.67888
ARTCV,AZ,1987,53.06592
ARTCV,AZ,1988,58.407140000000005
ARTCV,AZ,1989,45.03682
ARTCV,AZ,1990,42.62396
ARTCV,AZ,1991,48.28138
ARTCV,AZ,1992,59.148590000000006
ARTCV,AZ,1993,45.53494
ARTCV,AZ,1994,50.63515
ARTCV,AZ,1995,68.49564000000001
ARTCV,AZ,1996,57.92935
ARTCV,AZ,1997,64.09795
ARTCV,AZ,1998,93.9962
ARTCV,AZ,1999,80.80089
ARTCV,AZ,2000,72.08546
ARTCV,AZ,2001,58.937780000000004
ARTCV,AZ,2002,85.52311999999999
ARTCV,AZ,2003,92.32557
ARTCV,AZ,2004,145.58314
ARTCV,AZ,2005,148.16196000000002
ARTCV,AZ,2006,141.99777
ARTCV,AZ,2007,148.24661
ARTCV,AZ,2008,130.28305
ARTCV,AZ,2009,116.73258
ARTXB,AZ,1960,5726.26021
ARTXB,AZ,1961,6274.82747
ARTXB,AZ,1962,5741.4451
ARTXB,AZ,1963,8193.888659999999
ARTXB,AZ,1964,7749.17493
ARTXB,AZ,1965,7369.236129999999
ARTXB,AZ,1966,12551.17339
ARTXB,AZ,1967,13390.92356
ARTXB,AZ,1968,15229.11009
ARTXB,AZ,1969,18102.822519999998
ARTXB,AZ,1970,24413.71573
ARTXB,AZ,1971,19444.06291
ARTXB,AZ,1972,23661.189280000002
ARTXB,AZ,1973,22666.35367
ARTXB,AZ,1974,26101.18145
ARTXB,AZ,1975,15467.143540000001
ARTXB,AZ,1976,13486.386730000002
ARTXB,AZ,1977,14402.04909
ARTXB,AZ,1978,17829.46339
ARTXB,AZ,1979,19633.415259999998
ARTXB,AZ,1980,13677.1789
ARTXB,AZ,1981,10862.66058
ARTXB,AZ,1982,10098.8161
ARTXB,AZ,1983,10928.741000000002
ARTXB,AZ,1984,16488.61101
ARTXB,AZ,1985,17009.40237
ARTXB,AZ,1986,16790.93144
ARTXB,AZ,1987,16535.24995
ARTXB,AZ,1988,17806.40229
ARTXB,AZ,1989,15832.112330000002
ARTXB,AZ,1990,15704.639809999999
ARTXB,AZ,1991,14472.4881
ARTXB,AZ,1992,19801.47369
ARTXB,AZ,1993,15446.88237
ARTXB,AZ,1994,17082.92414
ARTXB,AZ,1995,20822.507230000003
ARTXB,AZ,1996,16323.78299
ARTXB,AZ,1997,17944.75579
ARTXB,AZ,1998,26355.454719999998
ARTXB,AZ,1999,25311.89647
ARTXB,AZ,2000,22751.66257
ARTXB,AZ,2001,17038.8181
ARTXB,AZ,2002,23430.92844
ARTXB,AZ,2003,23016.83069
ARTXB,AZ,2004,31933.970360000003
ARTXB,AZ,2005,30780.24887
ARTXB,AZ,2006,27372.74708
ARTXB,AZ,2007,27034.393030000003
ARTXB,AZ,2008,23059.23241
ARTXB,AZ,2009,19894.536219999998
ARTXD,AZ,1970,0.5966199999999999
ARTXD,AZ,1971,0.81486
ARTXD,AZ,1972,0.82462
ARTXD,AZ,1973,0.8450700000000001
ARTXD,AZ,1974,1.7158099999999998
ARTXD,AZ,1975,1.86535
ARTXD,AZ,1976,1.65018
ARTXD,AZ,1977,1.7695599999999998
ARTXD,AZ,1978,1.9227900000000002
ARTXD,AZ,1979,2.45082
ARTXD,AZ,1980,3.6256199999999996
ARTXD,AZ,1981,4.48111
ARTXD,AZ,1982,4.18838
ARTXD,AZ,1983,4.1624099999999995
ARTXD,AZ,1984,4.58397
ARTXD,AZ,1985,4.763719999999999
ARTXD,AZ,1986,4.32846
ARTXD,AZ,1987,3.20926
ARTXD,AZ,1988,3.2801199999999997
ARTXD,AZ,1989,2.84465
ARTXD,AZ,1990,2.7141
ARTXD,AZ,1991,3.3360800000000004
ARTXD,AZ,1992,2.9870799999999997
ARTXD,AZ,1993,2.9478400000000002
ARTXD,AZ,1994,2.96408
ARTXD,AZ,1995,3.2895
ARTXD,AZ,1996,3.5487699999999998
ARTXD,AZ,1997,3.57196
ARTXD,AZ,1998,3.5664800000000003
ARTXD,AZ,1999,3.1922099999999998
ARTXD,AZ,2000,3.16836
ARTXD,AZ,2001,3.4590300000000003
ARTXD,AZ,2002,3.65001
ARTXD,AZ,2003,4.01122
ARTXD,AZ,2004,4.55888
ARTXD,AZ,2005,4.81354
ARTXD,AZ,2006,5.1875599999999995
ARTXD,AZ,2007,5.483630000000001
ARTXD,AZ,2008,5.64993
ARTXD,AZ,2009,5.86757
ARTXP,AZ,1960,862.90841
ARTXP,AZ,1961,945.57376
ARTXP,AZ,1962,865.1966699999999
ARTXP,AZ,1963,1234.76321
ARTXP,AZ,1964,1167.7478800000001
ARTXP,AZ,1965,1110.49369
ARTXP,AZ,1966,1891.3763399999998
ARTXP,AZ,1967,2017.92097
ARTXP,AZ,1968,2294.9231600000003
ARTXP,AZ,1969,2727.97205
ARTXP,AZ,1970,3678.9806700000004
ARTXP,AZ,1971,2930.0878399999997
ARTXP,AZ,1972,3565.5800600000002
ARTXP,AZ,1973,3415.6651100000004
ARTXP,AZ,1974,3933.2702600000002
ARTXP,AZ,1975,2330.79318
ARTXP,AZ,1976,2032.3066199999998
ARTXP,AZ,1977,2170.2907
ARTXP,AZ,1978,2686.7786899999996
ARTXP,AZ,1979,2958.62195
ARTXP,AZ,1980,2061.0577
ARTXP,AZ,1981,1636.92896
ARTXP,AZ,1982,1521.8228
ARTXP,AZ,1983,1646.8868300000001
ARTXP,AZ,1984,2484.7213699999998
ARTXP,AZ,1985,2563.2010800000003
ARTXP,AZ,1986,2530.279
ARTXP,AZ,1987,2491.74954
ARTXP,AZ,1988,2683.30354
ARTXP,AZ,1989,2385.79149
ARTXP,AZ,1990,2366.58225
ARTXP,AZ,1991,2180.90538
ARTXP,AZ,1992,2983.9472100000003
ARTXP,AZ,1993,2327.7399600000003
ARTXP,AZ,1994,2574.28031
ARTXP,AZ,1995,3137.81001
ARTXP,AZ,1996,2459.8829100000003
ARTXP,AZ,1997,2704.15247
ARTXP,AZ,1998,3971.5875100000003
ARTXP,AZ,1999,3814.3303899999996
ARTXP,AZ,2000,3428.52058
ARTXP,AZ,2001,2567.63383
ARTXP,AZ,2002,3530.8813200000004
ARTXP,AZ,2003,3468.4796100000003
ARTXP,AZ,2004,4812.23182
ARTXP,AZ,2005,4638.37385
ARTXP,AZ,2006,4124.8865399999995
ARTXP,AZ,2007,4073.89889
ARTXP,AZ,2008,3474.86926
ARTXP,AZ,2009,2997.9711
ARTXV,AZ,1970,14.565710000000001
ARTXV,AZ,1971,15.84419
ARTXV,AZ,1972,19.51149
ARTXV,AZ,1973,19.15466
ARTXV,AZ,1974,44.78467
ARTXV,AZ,1975,28.851640000000003
ARTXV,AZ,1976,22.25497
ARTXV,AZ,1977,25.48529
ARTXV,AZ,1978,34.282309999999995
ARTXV,AZ,1979,48.11797
ARTXV,AZ,1980,49.58825
ARTXV,AZ,1981,48.67678
ARTXV,AZ,1982,42.29768
ARTXV,AZ,1983,45.4899
ARTXV,AZ,1984,75.5833
ARTXV,AZ,1985,81.02803
ARTXV,AZ,1986,72.67888
ARTXV,AZ,1987,53.06592
ARTXV,AZ,1988,58.407140000000005
ARTXV,AZ,1989,45.03682
ARTXV,AZ,1990,42.62396
ARTXV,AZ,1991,48.28138
ARTXV,AZ,1992,59.148590000000006
ARTXV,AZ,1993,45.53494
ARTXV,AZ,1994,50.63515
ARTXV,AZ,1995,68.49564000000001
ARTXV,AZ,1996,57.92935
ARTXV,AZ,1997,64.09795
ARTXV,AZ,1998,93.9962
ARTXV,AZ,1999,80.80089
ARTXV,AZ,2000,72.08546
ARTXV,AZ,2001,58.937780000000004
ARTXV,AZ,2002,85.52311999999999
ARTXV,AZ,2003,92.32557
ARTXV,AZ,2004,145.58314
ARTXV,AZ,2005,148.16196000000002
ARTXV,AZ,2006,141.99777
ARTXV,AZ,2007,148.24661
ARTXV,AZ,2008,130.28305
ARTXV,AZ,2009,116.73258
AVACB,AZ,1960,3531.04046
AVACB,AZ,1961,2323.8708300000003
AVACB,AZ,1962,3776.9417200000003
AVACB,AZ,1963,3399.1777700000002
AVACB,AZ,1964,3005.9157
AVACB,AZ,1965,2411.14403
AVACB,AZ,1966,2634.70602
AVACB,AZ,1967,2721.2307100000003
AVACB,AZ,1968,2402.64421
AVACB,AZ,1969,2168.1322
AVACB,AZ,1970,2157.63166
AVACB,AZ,1971,2113.4040600000003
AVACB,AZ,1972,2070.50333
AVACB,AZ,1973,1813.71298
AVACB,AZ,1974,2046.76309
AVACB,AZ,1975,1806.92085
AVACB,AZ,1976,1700.6700899999998
AVACB,AZ,1977,1890.5037100000002
AVACB,AZ,1978,1724.1586899999998
AVACB,AZ,1979,1864.05512
AVACB,AZ,1980,1416.42221
AVACB,AZ,1981,1136.4650199999999
AVACB,AZ,1982,791.3684
AVACB,AZ,1983,788.21239
AVACB,AZ,1984,958.44599
AVACB,AZ,1985,928.6003
AVACB,AZ,1986,1139.21406
AVACB,AZ,1987,1046.85202
AVACB,AZ,1988,937.93536
AVACB,AZ,1989,1060.83634
AVACB,AZ,1990,979.10236
AVACB,AZ,1991,950.1882199999999
AVACB,AZ,1992,797.6051
AVACB,AZ,1993,646.00038
AVACB,AZ,1994,716.8221599999999
AVACB,AZ,1995,702.70507
AVACB,AZ,1996,780.22736
AVACB,AZ,1997,761.41139
AVACB,AZ,1998,964.59875
AVACB,AZ,1999,792.4350400000001
AVACB,AZ,2000,1028.41314
AVACB,AZ,2001,966.39487
AVACB,AZ,2002,925.29401
AVACB,AZ,2003,1177.42409
AVACB,AZ,2004,826.83933
AVACB,AZ,2005,946.61716
AVACB,AZ,2006,892.73375
AVACB,AZ,2007,731.98055
AVACB,AZ,2008,789.37585
AVACB,AZ,2009,640.33799
AVACD,AZ,1970,2.16982
AVACD,AZ,1971,2.21236
AVACD,AZ,1972,2.19413
AVACD,AZ,1973,2.35823
AVACD,AZ,1974,3.23346
AVACD,AZ,1975,3.4461800000000005
AVACD,AZ,1976,3.5859699999999997
AVACD,AZ,1977,3.9687
AVACD,AZ,1978,4.29319
AVACD,AZ,1979,5.73257
AVACD,AZ,1980,9.01902
AVACD,AZ,1981,10.84113
AVACD,AZ,1982,10.91601
AVACD,AZ,1983,10.44176
AVACD,AZ,1984,10.26704
AVACD,AZ,1985,9.992469999999999
AVACD,AZ,1986,8.41165
AVACD,AZ,1987,7.54635
AVACD,AZ,1988,7.41323
AVACD,AZ,1989,8.27853
AVACD,AZ,1990,9.318539999999999
AVACD,AZ,1991,8.71117
AVACD,AZ,1992,8.54477
AVACD,AZ,1993,8.236930000000001
AVACD,AZ,1994,7.96236
AVACD,AZ,1995,8.36173
AVACD,AZ,1996,9.285260000000001
AVACD,AZ,1997,9.3851
AVACD,AZ,1998,8.112119999999999
AVACD,AZ,1999,8.811010000000001
AVACD,AZ,2000,10.86609
AVACD,AZ,2001,11.007530000000001
AVACD,AZ,2002,10.71632
AVACD,AZ,2003,12.42195
AVACD,AZ,2004,15.134310000000001
AVACD,AZ,2005,18.5622
AVACD,AZ,2006,22.31458
AVACD,AZ,2007,23.70404
AVACD,AZ,2008,27.23177
AVACD,AZ,2009,20.31775
AVACP,AZ,1960,699.4929599999999
AVACP,AZ,1961,460.35475999999994
AVACP,AZ,1962,748.20557
AVACP,AZ,1963,673.3711900000001
AVACP,AZ,1964,595.4666599999999
AVACP,AZ,1965,477.64342999999997
AVACP,AZ,1966,521.93067
AVACP,AZ,1967,539.07106
AVACP,AZ,1968,475.95963
AVACP,AZ,1969,429.50320999999997
AVACP,AZ,1970,427.42307
AVACP,AZ,1971,418.66166
AVACP,AZ,1972,410.1631
AVACP,AZ,1973,359.29337999999996
AVACP,AZ,1974,405.4602
AVACP,AZ,1975,357.94787
