MSN,Year,Data
AVTCP,2011,205.0
AVTCP,2012,167.0
AVTCP,2013,139.0
AVTCP,2014,205.0
AVTCP,2015,193.0
AVTCV,2010,23.7
AVTCV,2011,32.7
AVTCV,2012,27.8
AVTCV,2013,22.9
AVTCV,2014,34.4
AVTCV,2015,24.2
AVTXB,2010,940.0
AVTXB,2011,1034.0
AVTXB,2012,842.0
AVTXB,2013,701.0
AVTXB,2014,1036.0
AVTXB,2015,972.0
AVTXD,2010,25.19
AVTXD,2011,31.64
AVTXD,2012,33.04
AVTXD,2013,32.71
AVTXD,2014,33.16
AVTXD,2015,24.86
AVTXP,2010,186.0
AVTXP,2011,205.0
AVTXP,2012,167.0
AVTXP,2013,139.0
AVTXP,2014,205.0
AVTXP,2015,193.0
AVTXV,2010,23.7
AVTXV,2011,32.7
AVTXV,2012,27.8
AVTXV,2013,22.9
AVTXV,2014,34.4
AVTXV,2015,24.2
BMTCB,2010,29289.0
BMTCB,2011,28565.0
BMTCB,2012,27268.0
BMTCB,2013,26492.0
BMTCB,2014,31466.0
BMTCB,2015,33730.0
CLACB,2010,0.0
CLACB,2011,0.0
CLACB,2012,0.0
CLACB,2013,0.0
CLACB,2014,0.0
CLACB,2015,0.0
CLACD,2010,0.0
CLACD,2011,0.0
CLACD,2012,0.0
CLACD,2013,0.0
CLACD,2014,0.0
CLACD,2015,0.0
CLACK,2010,0.0
CLACK,2011,0.0
CLACK,2012,0.0
CLACK,2013,0.0
CLACK,2014,0.0
CLACK,2015,0.0
CLACP,2010,0.0
CLACP,2011,0.0
CLACP,2012,0.0
CLACP,2013,0.0
CLACP,2014,0.0
CLACP,2015,0.0
CLACV,2010,0.0
CLACV,2011,0.0
CLACV,2012,0.0
CLACV,2013,0.0
CLACV,2014,0.0
CLACV,2015,0.0
CLCCB,2010,0.0
CLCCB,2011,0.0
CLCCB,2012,0.0
CLCCB,2013,0.0
CLCCB,2014,0.0
CLCCB,2015,0.0
CLCCD,2010,0.0
CLCCD,2011,0.0
CLCCD,2012,0.0
CLCCD,2013,0.0
CLCCD,2014,0.0
CLCCD,2015,0.0
CLCCP,2010,0.0
CLCCP,2011,0.0
CLCCP,2012,0.0
CLCCP,2013,0.0
CLCCP,2014,0.0
CLCCP,2015,0.0
CLCCV,2010,0.0
CLCCV,2011,0.0
CLCCV,2012,0.0
CLCCV,2013,0.0
CLCCV,2014,0.0
CLCCV,2015,0.0
CLEIB,2010,447137.0
CLEIB,2011,449888.0
CLEIB,2012,411861.0
CLEIB,2013,450547.0
CLEIB,2014,442660.0
CLEIB,2015,380388.0
CLEID,2010,1.79
CLEID,2011,1.98
CLEID,2012,2.07
CLEID,2013,2.07
CLEID,2014,2.1
CLEID,2015,2.07
CLEIK,2010,19.37
CLEIK,2011,19.378
CLEIK,2012,19.191
CLEIK,2013,19.339
CLEIK,2014,19.321
CLEIK,2015,19.2
CLEIP,2010,23084.0
CLEIP,2011,23217.0
CLEIP,2012,21461.0
CLEIP,2013,23298.0
CLEIP,2014,22911.0
CLEIP,2015,19812.0
CLEIV,2010,799.7
CLEIV,2011,889.7
CLEIV,2012,852.5
CLEIV,2013,934.4
CLEIV,2014,929.3
CLEIV,2015,786.0
CLHCK,2010,0.0
CLHCK,2011,0.0
CLHCK,2012,0.0
CLHCK,2013,0.0
CLHCK,2014,0.0
CLHCK,2015,0.0
CLICB,2010,10772.0
CLICB,2011,10021.0
CLICB,2012,8709.0
CLICB,2013,4318.0
CLICB,2014,5189.0
CLICB,2015,5434.0
CLICD,2010,2.73
CLICD,2011,2.75
CLICD,2012,3.14
CLICD,2013,2.87
CLICD,2014,2.94
CLICD,2015,2.93
CLICP,2010,536.0
CLICP,2011,503.0
CLICP,2012,418.0
CLICP,2013,181.0
CLICP,2014,221.0
CLICP,2015,235.0
CLICV,2010,29.4
CLICV,2011,27.5
CLICV,2012,27.3
CLICV,2013,12.4
CLICV,2014,15.3
CLICV,2015,15.9
CLKCB,2010,0.0
CLKCB,2011,0.0
CLKCB,2012,0.0
CLKCB,2013,0.0
CLKCB,2014,0.0
CLKCB,2015,0.0
CLKCD,2010,0.0
CLKCD,2011,0.0
CLKCD,2012,0.0
CLKCD,2013,0.0
CLKCD,2014,0.0
CLKCD,2015,0.0
CLKCK,2010,0.0
CLKCK,2011,0.0
CLKCK,2012,0.0
CLKCK,2013,0.0
CLKCK,2014,0.0
CLKCK,2015,0.0
CLKCP,2010,0.0
CLKCP,2011,0.0
CLKCP,2012,0.0
CLKCP,2013,0.0
CLKCP,2014,0.0
CLKCP,2015,0.0
CLKCV,2010,0.0
CLKCV,2011,0.0
CLKCV,2012,0.0
CLKCV,2013,0.0
CLKCV,2014,0.0
CLKCV,2015,0.0
CLOCB,2010,10772.0
CLOCB,2011,10021.0
CLOCB,2012,8709.0
CLOCB,2013,4318.0
CLOCB,2014,5189.0
CLOCB,2015,5434.0
CLOCD,2010,2.73
CLOCD,2011,2.75
CLOCD,2012,3.14
CLOCD,2013,2.87
CLOCD,2014,2.94
CLOCD,2015,2.93
CLOCK,2010,20.098
CLOCK,2011,19.937
CLOCK,2012,20.835
CLOCK,2013,23.893
CLOCK,2014,23.457
CLOCK,2015,23.148000000000003
CLOCP,2010,536.0
CLOCP,2011,503.0
CLOCP,2012,418.0
CLOCP,2013,181.0
CLOCP,2014,221.0
CLOCP,2015,235.0
CLOCV,2010,29.4
CLOCV,2011,27.5
CLOCV,2012,27.3
CLOCV,2013,12.4
CLOCV,2014,15.3
CLOCV,2015,15.9
CLOSB,2010,10772.0
CLOSB,2011,10021.0
CLOSB,2012,8709.0
CLOSB,2013,4318.0
CLOSB,2014,5189.0
CLOSB,2015,5434.0
CLPRB,2010,167930.0
CLPRB,2011,174841.0
CLPRB,2012,161374.0
CLPRB,2013,163691.0
CLPRB,2014,173337.0
CLPRB,2015,146450.0
CLPRK,2010,21.66
CLPRK,2011,21.556
CLPRK,2012,21.536
CLPRK,2013,21.531
CLPRK,2014,21.531
CLPRK,2015,21.522
CLPRP,2010,7753.0
CLPRP,2011,8111.0
CLPRP,2012,7493.0
CLPRP,2013,7603.0
CLPRP,2014,8051.0
CLPRP,2015,6805.0
CLRCB,2010,0.0
CLRCB,2011,0.0
CLRCB,2012,0.0
CLRCB,2013,0.0
CLRCB,2014,0.0
CLRCB,2015,0.0
CLRCD,2010,0.0
CLRCD,2011,0.0
CLRCD,2012,0.0
CLRCD,2013,0.0
CLRCD,2014,0.0
CLRCD,2015,0.0
CLRCP,2010,0.0
CLRCP,2011,0.0
CLRCP,2012,0.0
CLRCP,2013,0.0
CLRCP,2014,0.0
CLRCP,2015,0.0
CLRCV,2010,0.0
CLRCV,2011,0.0
CLRCV,2012,0.0
CLRCV,2013,0.0
CLRCV,2014,0.0
CLRCV,2015,0.0
CLRFB,2010,0.0
CLRFB,2011,0.0
CLRFB,2012,0.0
CLRFB,2013,0.0
CLRFB,2014,0.0
CLRFB,2015,0.0
CLTCB,2010,457909.0
CLTCB,2011,459909.0
CLTCB,2012,420570.0
CLTCB,2013,454865.0
CLTCB,2014,447849.0
CLTCB,2015,385822.0
CLTCD,2010,1.81
CLTCD,2011,1.99
CLTCD,2012,2.09
CLTCD,2013,2.08
CLTCD,2014,2.11
CLTCD,2015,2.08
CLTCP,2010,23620.0
CLTCP,2011,23719.0
CLTCP,2012,21879.0
CLTCP,2013,23479.0
CLTCP,2014,23132.0
CLTCP,2015,20047.0
CLTCV,2010,829.1
CLTCV,2011,917.2
CLTCV,2012,879.9
CLTCV,2013,946.8
CLTCV,2014,944.6
CLTCV,2015,801.9
CLTXB,2010,10772.0
CLTXB,2011,10021.0
CLTXB,2012,8709.0
CLTXB,2013,4318.0
CLTXB,2014,5189.0
CLTXB,2015,5434.0
CLTXD,2010,2.73
CLTXD,2011,2.75
CLTXD,2012,3.14
CLTXD,2013,2.87
CLTXD,2014,2.94
CLTXD,2015,2.93
CLTXP,2010,536.0
CLTXP,2011,503.0
CLTXP,2012,418.0
CLTXP,2013,181.0
CLTXP,2014,221.0
CLTXP,2015,235.0
CLTXV,2010,29.4
CLTXV,2011,27.5
CLTXV,2012,27.3
CLTXV,2013,12.4
CLTXV,2014,15.3
CLTXV,2015,15.9
CLXCD,2010,1.81
CLXCD,2011,1.99
CLXCD,2012,2.09
CLXCD,2013,2.08
CLXCD,2014,2.11
CLXCD,2015,2.08
CLXCV,2010,829.1
CLXCV,2011,917.2
CLXCV,2012,879.9
CLXCV,2013,946.8
CLXCV,2014,944.6
CLXCV,2015,801.9
COICB,2010,0.0
COICB,2011,0.0
COICB,2012,0.0
COICB,2013,0.0
COICB,2014,0.0
COICB,2015,0.0
COICP,2010,0.0
COICP,2011,0.0
COICP,2012,0.0
COICP,2013,0.0
COICP,2014,0.0
COICP,2015,0.0
COPRK,2010,5.8
COPRK,2011,5.8
COPRK,2012,5.8
COPRK,2013,5.8
COPRK,2014,5.8
COPRK,2015,5.7170000000000005
DFACB,2010,107667.0
DFACB,2011,110652.0
DFACB,2012,105983.0
DFACB,2013,106516.0
DFACB,2014,106429.0
DFACB,2015,109557.0
DFACD,2010,20.83
DFACD,2011,26.43
DFACD,2012,27.72
DFACD,2013,26.9
DFACD,2014,26.12
DFACD,2015,18.7
DFACP,2010,18637.0
DFACP,2011,19164.0
DFACP,2012,18365.0
DFACP,2013,18464.0
DFACP,2014,18452.0
DFACP,2015,18994.0
DFACV,2010,2242.6
DFACV,2011,2924.0
DFACV,2012,2937.7
DFACV,2013,2865.3
DFACV,2014,2780.3
DFACV,2015,2049.1
DFCCB,2010,6931.0
DFCCB,2011,6732.0
DFCCB,2012,6610.0
DFCCB,2013,5867.0
DFCCB,2014,5915.0
DFCCB,2015,6284.0
DFCCD,2010,18.57
DFCCD,2011,25.13
DFCCD,2012,25.88
DFCCD,2013,25.01
DFCCD,2014,23.5
DFCCD,2015,14.85
DFCCP,2010,1200.0
DFCCP,2011,1166.0
DFCCP,2012,1145.0
DFCCP,2013,1017.0
DFCCP,2014,1025.0
DFCCP,2015,1089.0
DFCCV,2010,128.7
DFCCV,2011,169.2
DFCCV,2012,171.1
DFCCV,2013,146.8
DFCCV,2014,139.0
DFCCV,2015,93.3
DFEIB,2010,678.0
DFEIB,2011,556.0
DFEIB,2012,437.0
DFEIB,2013,466.0
DFEIB,2014,624.0
DFEIB,2015,532.0
DFEID,2010,18.23
DFEID,2011,23.18
DFEID,2012,23.41
DFEID,2013,24.29
DFEID,2014,22.6
DFEID,2015,13.67
DFEIP,2010,117.0
DFEIP,2011,96.0
DFEIP,2012,76.0
DFEIP,2013,81.0
DFEIP,2014,108.0
DFEIP,2015,92.0
DFEIV,2010,12.4
DFEIV,2011,12.9
DFEIV,2012,10.2
DFEIV,2013,11.3
DFEIV,2014,14.1
DFEIV,2015,7.3
DFICB,2010,28878.0
DFICB,2011,32976.0
DFICB,2012,32683.0
DFICB,2013,33062.0
DFICB,2014,30001.0
DFICB,2015,25489.0
DFICD,2010,18.73
DFICD,2011,25.04
DFICD,2012,26.11
DFICD,2013,25.38
DFICD,2014,23.93
DFICD,2015,15.01
DFICP,2010,4999.0
DFICP,2011,5711.0
DFICP,2012,5663.0
DFICP,2013,5731.0
DFICP,2014,5201.0
DFICP,2015,4419.0
DFICV,2010,540.8
DFICV,2011,825.7
DFICV,2012,853.5
DFICV,2013,839.0
DFICV,2014,717.9
DFICV,2015,382.7
DFISB,2010,28878.0
DFISB,2011,32976.0
DFISB,2012,32683.0
DFISB,2013,33062.0
DFISB,2014,30001.0
DFISB,2015,25489.0
DFRCB,2010,16.0
DFRCB,2011,18.0
DFRCB,2012,22.0
DFRCB,2013,12.0
DFRCB,2014,12.0
DFRCB,2015,6.0
DFRCD,2010,22.8
DFRCD,2011,28.31
DFRCD,2012,29.64
DFRCD,2013,29.13
DFRCD,2014,28.36
DFRCD,2015,19.89
DFRCP,2010,3.0
DFRCP,2011,3.0
DFRCP,2012,4.0
DFRCP,2013,2.0
DFRCP,2014,2.0
DFRCP,2015,1.0
DFRCV,2010,0.4
DFRCV,2011,0.5
DFRCV,2012,0.7
DFRCV,2013,0.3
DFRCV,2014,0.3
DFRCV,2015,0.1
DFRFB,2010,0.0
DFRFB,2011,0.0
DFRFB,2012,0.0
DFRFB,2013,0.0
DFRFB,2014,0.0
DFRFB,2015,0.0
DFTCB,2010,144170.0
DFTCB,2011,150934.0
DFTCB,2012,145735.0
DFTCB,2013,145923.0
DFTCB,2014,142981.0
DFTCB,2015,141868.0
DFTCD,2010,20.29
DFTCD,2011,26.05
DFTCD,2012,27.26
DFTCD,2013,26.47
DFTCD,2014,25.54
DFTCD,2015,17.85
DFTCP,2010,24956.0
DFTCP,2011,26140.0
DFTCP,2012,25253.0
DFTCP,2013,25294.0
DFTCP,2014,24789.0
DFTCP,2015,24596.0
DFTCV,2010,2924.8
DFTCV,2011,3932.3
DFTCV,2012,3973.1
DFTCV,2013,3862.7
DFTCV,2014,3651.7
DFTCV,2015,2532.5
DFTXB,2010,143492.0
DFTXB,2011,150378.0
DFTXB,2012,145298.0
DFTXB,2013,145457.0
DFTXB,2014,142357.0
DFTXB,2015,141335.0
DFTXD,2010,20.3
DFTXD,2011,26.06
DFTXD,2012,27.27
DFTXD,2013,26.48
DFTXD,2014,25.55
DFTXD,2015,17.87
DFTXP,2010,24838.0
DFTXP,2011,26044.0
DFTXP,2012,25177.0
DFTXP,2013,25214.0
DFTXP,2014,24680.0
DFTXP,2015,24503.0
DFTXV,2010,2912.5
DFTXV,2011,3919.4
DFTXV,2012,3962.9
DFTXV,2013,3851.3
DFTXV,2014,3637.6
DFTXV,2015,2525.2
DKEIB,2010,678.0
DKEIB,2011,556.0
DKEIB,2012,437.0
DKEIB,2013,466.0
DKEIB,2014,624.0
DKEIB,2015,532.0
DKEID,2010,18.23
DKEID,2011,23.18
DKEID,2012,23.41
DKEID,2013,24.29
DKEID,2014,22.6
DKEID,2015,13.67
DKEIP,2010,117.0
DKEIP,2011,96.0
DKEIP,2012,76.0
DKEIP,2013,81.0
DKEIP,2014,108.0
DKEIP,2015,92.0
DKEIV,2010,12.4
DKEIV,2011,12.9
DKEIV,2012,10.2
DKEIV,2013,11.3
DKEIV,2014,14.1
DKEIV,2015,7.3
ELEXB,2010,615.0
ELEXB,2011,242.0
ELEXB,2012,227.0
ELEXB,2013,90.0
ELEXB,2014,34.0
ELEXB,2015,5.0
ELEXD,2010,9.98
ELEXD,2011,7.64
ELEXD,2012,6.12
ELEXD,2013,9.78
ELEXD,2014,12.91
ELEXD,2015,8.11
ELEXP,2010,180.0
ELEXP,2011,71.0
ELEXP,2012,66.0
ELEXP,2013,27.0
ELEXP,2014,10.0
ELEXP,2015,1.0
ELEXV,2010,6.1
ELEXV,2011,1.8
ELEXV,2012,1.4
ELEXV,2013,0.9
ELEXV,2014,0.4
ELEXV,2015,0.0
ELIMB,2010,849.0
ELIMB,2011,1697.0
ELIMB,2012,284.0
ELIMB,2013,114.0
ELIMB,2014,199.0
ELIMB,2015,63.0
ELIMD,2010,13.31
ELIMD,2011,11.53
ELIMD,2012,9.51
ELIMD,2013,11.49
ELIMD,2014,13.31
ELIMD,2015,10.54
ELIMP,2010,249.0
ELIMP,2011,497.0
ELIMP,2012,83.0
ELIMP,2013,33.0
ELIMP,2014,58.0
ELIMP,2015,18.0
ELIMV,2010,11.3
ELIMV,2011,19.6
ELIMV,2012,2.7
ELIMV,2013,1.3
ELIMV,2014,2.6
ELIMV,2015,0.7
ELISB,2010,-336695.0
ELISB,2011,-288505.0
ELISB,2012,-304553.0
ELISB,2013,-325837.0
ELISB,2014,-313529.0
ELISB,2015,-305809.0
ELISP,2010,-33432.0
ELISP,2011,-28103.0
ELISP,2012,-30202.0
ELISP,2013,-32219.0
ELISP,2014,-30847.0
ELISP,2015,-30552.0
ELNIB,2010,234.0
ELNIB,2011,1456.0
ELNIB,2012,58.0
ELNIB,2013,23.0
ELNIB,2014,165.0
ELNIB,2015,58.0
ELNIP,2010,69.0
ELNIP,2011,427.0
ELNIP,2012,17.0
ELNIP,2013,7.0
ELNIP,2014,48.0
ELNIP,2015,17.0
EMACB,2010,19488.0
EMACB,2011,19614.0
EMACB,2012,19042.0
EMACB,2013,19844.0
EMACB,2014,21317.0
EMACB,2015,22800.0
EMCCB,2010,46.0
EMCCB,2011,40.0
EMCCB,2012,34.0
EMCCB,2013,40.0
EMCCB,2014,15.0
EMCCB,2015,646.0
EMFDB,2010,7909.0
EMFDB,2011,7724.0
EMFDB,2012,5466.0
EMFDB,2013,0.0
EMFDB,2014,5903.0
EMFDB,2015,6896.0
EMICB,2010,273.0
EMICB,2011,281.0
EMICB,2012,294.0
EMICB,2013,312.0
EMICB,2014,321.0
EMICB,2015,615.0
EMLCB,2010,3149.0
EMLCB,2011,3058.0
EMLCB,2012,2153.0
EMLCB,2013,0.0
EMLCB,2014,2299.0
EMLCB,2015,2671.0
EMTCB,2010,19807.0
EMTCB,2011,19936.0
EMTCB,2012,19370.0
EMTCB,2013,20197.0
EMTCB,2014,21652.0
EMTCB,2015,24060.0
ENACP,2010,5622.0
ENACP,2011,5656.0
ENACP,2012,5490.0
ENACP,2013,5719.0
ENACP,2014,6140.0
ENACP,2015,6566.0
ENCCP,2010,13.0
ENCCP,2011,12.0
ENCCP,2012,10.0
ENCCP,2013,12.0
ENCCP,2014,4.0
ENCCP,2015,186.0
ENICP,2010,79.0
ENICP,2011,81.0
ENICP,2012,85.0
ENICP,2013,90.0
ENICP,2014,92.0
ENICP,2015,177.0
ENPRP,2010,1373.0
ENPRP,2011,1345.0
ENPRP,2012,955.0
ENPRP,2013,0.0
ENPRP,2014,1038.0
ENPRP,2015,1217.0
ENTCP,2010,5714.0
ENTCP,2011,5749.0
ENTCP,2012,5584.0
ENTCP,2013,5821.0
ENTCP,2014,6237.0
ENTCP,2015,6929.0
ESACB,2010,0.0
ESACB,2011,0.0
ESACB,2012,0.0
ESACB,2013,0.0
ESACB,2014,0.0
ESACB,2015,21.0
ESACD,2010,0.0
ESACD,2011,0.0
ESACD,2012,0.0
ESACD,2013,0.0
ESACD,2014,0.0
ESACD,2015,27.54
ESACP,2010,0.0
ESACP,2011,0.0
ESACP,2012,0.0
ESACP,2013,0.0
ESACP,2014,0.0
ESACP,2015,6.0
ESACV,2010,0.0
ESACV,2011,0.0
ESACV,2012,0.0
ESACV,2013,0.0
ESACV,2014,0.0
ESACV,2015,0.6
ESCCB,2010,98753.0
ESCCB,2011,100696.0
ESCCB,2012,101310.0
ESCCB,2013,102493.0
ESCCB,2014,99937.0
ESCCB,2015,99918.0
ESCCD,2010,27.76
ESCCD,2011,27.83
ESCCD,2012,27.93
ESCCD,2013,28.86
ESCCD,2014,29.7
ESCCD,2015,30.45
ESCCP,2010,28943.0
ESCCP,2011,29512.0
ESCCP,2012,29692.0
ESCCP,2013,30039.0
ESCCP,2014,29290.0
ESCCP,2015,29284.0
ESCCV,2010,2741.7
ESCCV,2011,2802.8
ESCCV,2012,2829.6
ESCCV,2013,2958.0
ESCCV,2014,2967.7
ESCCV,2015,3042.9
ESICB,2010,39040.0
ESICB,2011,42146.0
ESICB,2012,42473.0
ESICB,2013,42716.0
ESICB,2014,50026.0
ESICB,2015,50810.0
ESICD,2010,19.44
ESICD,2011,19.21
ESICD,2012,19.14
ESICD,2013,19.51
ESICD,2014,18.94
ESICD,2015,18.36
ESICP,2010,11442.0
ESICP,2011,12352.0
ESICP,2012,12448.0
ESICP,2013,12519.0
ESICP,2014,14662.0
ESICP,2015,14892.0
ESICV,2010,758.9
ESICV,2011,809.7
ESICV,2012,813.1
ESICV,2013,833.4
ESICV,2014,947.7
ESICV,2015,932.7
ESISB,2010,39040.0
ESISB,2011,42146.0
ESISB,2012,42473.0
ESISB,2013,42716.0
ESISB,2014,50026.0
ESISB,2015,50810.0
ESRCB,2010,110713.0
ESRCB,2011,112866.0
ESRCB,2012,112333.0
ESRCB,2013,112949.0
ESRCB,2014,110365.0
ESRCB,2015,113167.0
ESRCD,2010,32.14
ESRCD,2011,32.48
ESRCD,2012,33.1
ESRCD,2013,34.33
ESRCD,2014,34.88
ESRCD,2015,35.55
ESRCP,2010,32448.0
ESRCP,2011,33079.0
ESRCP,2012,32923.0
ESRCP,2013,33104.0
ESRCP,2014,32346.0
ESRCP,2015,33167.0
ESRCV,2010,3558.2
ESRCV,2011,3666.2
ESRCV,2012,3718.4
ESRCV,2013,3878.0
ESRCV,2014,3849.0
ESRCV,2015,4023.3
ESRFB,2010,0.0
ESRFB,2011,0.0
ESRFB,2012,0.0
ESRFB,2013,0.0
ESRFB,2014,0.0
ESRFB,2015,0.0
ESTCB,2010,248506.0
ESTCB,2011,255708.0
ESTCB,2012,256116.0
ESTCB,2013,258159.0
ESTCB,2014,260328.0
ESTCB,2015,263916.0
ESTCD,2010,28.4
ESTCD,2011,28.46
ESTCD,2012,28.74
ESTCD,2013,29.71
ESTCD,2014,29.83
ESTCD,2015,30.31
ESTCP,2010,72833.0
ESTCP,2011,74944.0
ESTCP,2012,75063.0
ESTCP,2013,75662.0
ESTCP,2014,76298.0
ESTCP,2015,77349.0
ESTCV,2010,7058.8
ESTCV,2011,7278.6
ESTCV,2012,7361.0
ESTCV,2013,7669.3
ESTCV,2014,7764.4
ESTCV,2015,7999.5
ESTXB,2010,248506.0
ESTXB,2011,255708.0
ESTXB,2012,256116.0
ESTXB,2013,258159.0
ESTXB,2014,260328.0
ESTXB,2015,263916.0
ESTXD,2010,28.4
ESTXD,2011,28.46
ESTXD,2012,28.74
ESTXD,2013,29.71
ESTXD,2014,29.83
ESTXD,2015,30.31
ESTXP,2010,72833.0
ESTXP,2011,74944.0
ESTXP,2012,75063.0
ESTXP,2013,75662.0
ESTXP,2014,76298.0
ESTXP,2015,77349.0
ESTXV,2010,7058.8
ESTXV,2011,7278.6
ESTXV,2012,7361.0
ESTXV,2013,7669.3
ESTXV,2014,7764.4
ESTXV,2015,7999.5
FFTCB,2010,1292321.0
FFTCB,2011,1253940.0
FFTCB,2012,1247956.0
FFTCB,2013,1288993.0
FFTCB,2014,1255904.0
FFTCB,2015,1258052.0
FNICB,2010,0.0
FNICB,2011,0.0
FNICB,2012,0.0
FNICB,2013,0.0
FNICB,2014,0.0
FNICB,2015,0.0
FNICD,2010,0.0
FNICD,2011,0.0
FNICD,2012,0.0
FNICD,2013,0.0
FNICD,2014,0.0
FNICD,2015,0.0
FNICP,2010,0.0
FNICP,2011,0.0
FNICP,2012,0.0
FNICP,2013,0.0
FNICP,2014,0.0
FNICP,2015,0.0
FNICV,2010,0.0
FNICV,2011,0.0
FNICV,2012,0.0
FNICV,2013,0.0
FNICV,2014,0.0
FNICV,2015,0.0
FOICB,2010,0.0
FOICB,2011,0.0
FOICB,2012,0.0
FOICB,2013,0.0
FOICB,2014,0.0
FOICB,2015,0.0
FOICD,2010,0.0
FOICD,2011,0.0
FOICD,2012,0.0
FOICD,2013,0.0
FOICD,2014,0.0
FOICD,2015,0.0
FOICP,2010,0.0
FOICP,2011,0.0
FOICP,2012,0.0
FOICP,2013,0.0
FOICP,2014,0.0
FOICP,2015,0.0
FOICV,2010,0.0
FOICV,2011,0.0
FOICV,2012,0.0
FOICV,2013,0.0
FOICV,2014,0.0
FOICV,2015,0.0
FSICB,2010,0.0
FSICB,2011,0.0
FSICB,2012,0.0
FSICB,2013,0.0
FSICB,2014,0.0
FSICB,2015,0.0
FSICD,2010,0.0
FSICD,2011,0.0
FSICD,2012,0.0
FSICD,2013,0.0
FSICD,2014,0.0
FSICD,2015,0.0
FSICP,2010,0.0
FSICP,2011,0.0
FSICP,2012,0.0
FSICP,2013,0.0
FSICP,2014,0.0
FSICP,2015,0.0
FSICV,2010,0.0
FSICV,2011,0.0
FSICV,2012,0.0
FSICV,2013,0.0
FSICV,2014,0.0
FSICV,2015,0.0
GDPRV,2010,245668.0
GDPRV,2011,254192.0
GDPRV,2012,264693.0
GDPRV,2013,270469.0
GDPRV,2014,280790.0
GDPRV,2015,291448.0
GDPRX,2010,243101.0
GDPRX,2011,247414.0
GDPRX,2012,252545.0
GDPRX,2013,253743.0
GDPRX,2014,258228.0
GDPRX,2015,261891.0
GECCB,2010,42.0
GECCB,2011,50.0
GECCB,2012,48.0
GECCB,2013,48.0
GECCB,2014,48.0
GECCB,2015,48.0
GEEGB,2010,0.0
GEEGB,2011,0.0
GEEGB,2012,0.0
GEEGB,2013,0.0
GEEGB,2014,0.0
GEEGB,2015,0.0
GEEGP,2010,0.0
GEEGP,2011,0.0
GEEGP,2012,0.0
GEEGP,2013,0.0
GEEGP,2014,0.0
GEEGP,2015,0.0
GEICB,2010,249.0
