MSN,Year,Data
AVTXV,2011,108.0
AVTXV,2012,115.6
AVTXV,2013,107.6
AVTXV,2014,75.5
AVTXV,2015,45.8
BMTCB,2010,179840.0
BMTCB,2011,205461.0
BMTCB,2012,200194.0
BMTCB,2013,197910.0
BMTCB,2014,214212.0
BMTCB,2015,215666.0
CLACB,2010,0.0
CLACB,2011,0.0
CLACB,2012,0.0
CLACB,2013,0.0
CLACB,2014,0.0
CLACB,2015,0.0
CLACD,2010,0.0
CLACD,2011,0.0
CLACD,2012,0.0
CLACD,2013,0.0
CLACD,2014,0.0
CLACD,2015,0.0
CLACK,2010,0.0
CLACK,2011,0.0
CLACK,2012,0.0
CLACK,2013,0.0
CLACK,2014,0.0
CLACK,2015,0.0
CLACP,2010,0.0
CLACP,2011,0.0
CLACP,2012,0.0
CLACP,2013,0.0
CLACP,2014,0.0
CLACP,2015,0.0
CLACV,2010,0.0
CLACV,2011,0.0
CLACV,2012,0.0
CLACV,2013,0.0
CLACV,2014,0.0
CLACV,2015,0.0
CLCCB,2010,287.0
CLCCB,2011,300.0
CLCCB,2012,280.0
CLCCB,2013,241.0
CLCCB,2014,225.0
CLCCB,2015,171.0
CLCCD,2010,3.69
CLCCD,2011,3.76
CLCCD,2012,3.99
CLCCD,2013,4.11
CLCCD,2014,3.85
CLCCD,2015,4.21
CLCCP,2010,11.0
CLCCP,2011,11.0
CLCCP,2012,10.0
CLCCP,2013,9.0
CLCCP,2014,8.0
CLCCP,2015,6.0
CLCCV,2010,1.1
CLCCV,2011,1.1
CLCCV,2012,1.1
CLCCV,2013,1.0
CLCCV,2014,0.9
CLCCV,2015,0.7
CLEIB,2010,1553945.0
CLEIB,2011,1675488.0
CLEIB,2012,1478692.0
CLEIB,2013,1575503.0
CLEIB,2014,1558256.0
CLEIB,2015,1319835.0
CLEID,2010,1.84
CLEID,2011,1.87
CLEID,2012,1.88
CLEID,2013,1.97
CLEID,2014,1.99
CLEID,2015,1.97
CLEIK,2010,15.496
CLEIK,2011,15.218
CLEIK,2012,15.196
CLEIK,2013,15.373
CLEIK,2014,15.328
CLEIK,2015,15.209
CLEIP,2010,100281.0
CLEIP,2011,110098.0
CLEIP,2012,97305.0
CLEIP,2013,102487.0
CLEIP,2014,101658.0
CLEIP,2015,86779.0
CLEIV,2010,2866.1
CLEIV,2011,3137.2
CLEIV,2012,2785.6
CLEIV,2013,3104.8
CLEIV,2014,3108.4
CLEIV,2015,2604.3
CLHCK,2010,27.25
CLHCK,2011,26.846
CLHCK,2012,26.757
CLHCK,2013,26.559
CLHCK,2014,27.044
CLHCK,2015,26.616
CLICB,2010,13828.0
CLICB,2011,19450.0
CLICB,2012,19846.0
CLICB,2013,21613.0
CLICB,2014,27480.0
CLICB,2015,20417.0
CLICD,2010,5.05
CLICD,2011,3.82
CLICD,2012,3.95
CLICD,2013,3.87
CLICD,2014,3.81
CLICD,2015,3.99
CLICP,2010,952.0
CLICP,2011,956.0
CLICP,2012,947.0
CLICP,2013,1002.0
CLICP,2014,1296.0
CLICP,2015,951.0
CLICV,2010,69.8
CLICV,2011,74.2
CLICV,2012,78.5
CLICV,2013,83.6
CLICV,2014,104.6
CLICV,2015,81.4
CLKCB,2010,0.0
CLKCB,2011,0.0
CLKCB,2012,0.0
CLKCB,2013,0.0
CLKCB,2014,0.0
CLKCB,2015,0.0
CLKCD,2010,0.0
CLKCD,2011,0.0
CLKCD,2012,0.0
CLKCD,2013,0.0
CLKCD,2014,0.0
CLKCD,2015,0.0
CLKCK,2010,0.0
CLKCK,2011,0.0
CLKCK,2012,0.0
CLKCK,2013,0.0
CLKCK,2014,0.0
CLKCK,2015,0.0
CLKCP,2010,0.0
CLKCP,2011,0.0
CLKCP,2012,0.0
CLKCP,2013,0.0
CLKCP,2014,0.0
CLKCP,2015,0.0
CLKCV,2010,0.0
CLKCV,2011,0.0
CLKCV,2012,0.0
CLKCV,2013,0.0
CLKCV,2014,0.0
CLKCV,2015,0.0
CLOCB,2010,13828.0
CLOCB,2011,19450.0
CLOCB,2012,19846.0
CLOCB,2013,21613.0
CLOCB,2014,27480.0
CLOCB,2015,20417.0
CLOCD,2010,5.05
CLOCD,2011,3.82
CLOCD,2012,3.95
CLOCD,2013,3.87
CLOCD,2014,3.81
CLOCD,2015,3.99
CLOCK,2010,14.524
CLOCK,2011,20.339
CLOCK,2012,20.95
CLOCK,2013,21.565
CLOCK,2014,21.205
CLOCK,2015,21.465
CLOCP,2010,952.0
CLOCP,2011,956.0
CLOCP,2012,947.0
CLOCP,2013,1002.0
CLOCP,2014,1296.0
CLOCP,2015,951.0
CLOCV,2010,69.8
CLOCV,2011,74.2
CLOCV,2012,78.5
CLOCV,2013,83.6
CLOCV,2014,104.6
CLOCV,2015,81.4
CLOSB,2010,13828.0
CLOSB,2011,19450.0
CLOSB,2012,19846.0
CLOSB,2013,21613.0
CLOSB,2014,27480.0
CLOSB,2015,20417.0
CLPRB,2010,538258.0
CLPRB,2011,605290.0
CLPRB,2012,578697.0
CLPRB,2013,564850.0
CLPRB,2014,576803.0
CLPRB,2015,471257.0
CLPRK,2010,13.134
CLPRK,2011,13.186
CLPRK,2012,13.099
CLPRK,2013,13.182
CLPRK,2014,13.213
CLPRK,2015,13.12
CLPRP,2010,40982.0
CLPRP,2011,45904.0
CLPRP,2012,44178.0
CLPRP,2013,42851.0
CLPRP,2014,43654.0
CLPRP,2015,35918.0
CLRCB,2010,0.0
CLRCB,2011,0.0
CLRCB,2012,0.0
CLRCB,2013,0.0
CLRCB,2014,0.0
CLRCB,2015,0.0
CLRCD,2010,0.0
CLRCD,2011,0.0
CLRCD,2012,0.0
CLRCD,2013,0.0
CLRCD,2014,0.0
CLRCD,2015,0.0
CLRCP,2010,0.0
CLRCP,2011,0.0
CLRCP,2012,0.0
CLRCP,2013,0.0
CLRCP,2014,0.0
CLRCP,2015,0.0
CLRCV,2010,0.0
CLRCV,2011,0.0
CLRCV,2012,0.0
CLRCV,2013,0.0
CLRCV,2014,0.0
CLRCV,2015,0.0
CLRFB,2010,0.0
CLRFB,2011,0.0
CLRFB,2012,0.0
CLRFB,2013,0.0
CLRFB,2014,0.0
CLRFB,2015,0.0
CLTCB,2010,1568060.0
CLTCB,2011,1695239.0
CLTCB,2012,1498818.0
CLTCB,2013,1597357.0
CLTCB,2014,1585961.0
CLTCB,2015,1340422.0
CLTCD,2010,1.87
CLTCD,2011,1.9
CLTCD,2012,1.91
CLTCD,2013,2.0
CLTCD,2014,2.03
CLTCD,2015,2.0
CLTCP,2010,101244.0
CLTCP,2011,111066.0
CLTCP,2012,98263.0
CLTCP,2013,103498.0
CLTCP,2014,102962.0
CLTCP,2015,87737.0
CLTCV,2010,2936.9
CLTCV,2011,3212.5
CLTCV,2012,2865.1
CLTCV,2013,3189.5
CLTCV,2014,3213.9
CLTCV,2015,2686.4
CLTXB,2010,14115.0
CLTXB,2011,19751.0
CLTXB,2012,20125.0
CLTXB,2013,21854.0
CLTXB,2014,27705.0
CLTXB,2015,20588.0
CLTXD,2010,5.02
CLTXD,2011,3.81
CLTXD,2012,3.95
CLTXD,2013,3.87
CLTXD,2014,3.81
CLTXD,2015,3.99
CLTXP,2010,963.0
CLTXP,2011,968.0
CLTXP,2012,958.0
CLTXP,2013,1011.0
CLTXP,2014,1304.0
CLTXP,2015,958.0
CLTXV,2010,70.8
CLTXV,2011,75.3
CLTXV,2012,79.6
CLTXV,2013,84.6
CLTXV,2014,105.5
CLTXV,2015,82.1
CLXCD,2010,1.87
CLXCD,2011,1.9
CLXCD,2012,1.91
CLXCD,2013,2.0
CLXCD,2014,2.03
CLXCD,2015,2.0
CLXCV,2010,2936.9
CLXCV,2011,3212.5
CLXCV,2012,2865.1
CLXCV,2013,3189.5
CLXCV,2014,3213.9
CLXCV,2015,2686.4
COICB,2010,0.0
COICB,2011,0.0
COICB,2012,0.0
COICB,2013,0.0
COICB,2014,0.0
COICB,2015,0.0
COICP,2010,0.0
COICP,2011,0.0
COICP,2012,0.0
COICP,2013,0.0
COICP,2014,0.0
COICP,2015,0.0
COPRK,2010,5.8
COPRK,2011,5.8
COPRK,2012,5.8
COPRK,2013,5.8
COPRK,2014,5.8
COPRK,2015,5.7170000000000005
DFACB,2010,667498.0
DFACB,2011,712958.0
DFACB,2012,704291.0
DFACB,2013,748563.0
DFACB,2014,847102.0
DFACB,2015,841110.0
DFACD,2010,20.89
DFACD,2011,26.85
DFACD,2012,27.58
DFACD,2013,27.3
DFACD,2014,26.35
DFACD,2015,18.34
DFACP,2010,115544.0
DFACP,2011,123477.0
DFACP,2012,122040.0
DFACP,2013,129756.0
DFACP,2014,146862.0
DFACP,2015,145823.0
DFACV,2010,13941.6
DFACV,2011,19143.3
DFACV,2012,19426.7
DFACV,2013,20436.5
DFACV,2014,22322.5
DFACV,2015,15427.2
DFCCB,2010,14410.0
DFCCB,2011,26561.0
DFCCB,2012,24054.0
DFCCB,2013,19755.0
DFCCB,2014,18569.0
DFCCB,2015,16675.0
DFCCD,2010,17.81
DFCCD,2011,24.14
DFCCD,2012,24.86
DFCCD,2013,24.12
DFCCD,2014,21.97
DFCCD,2015,13.14
DFCCP,2010,2494.0
DFCCP,2011,4600.0
DFCCP,2012,4168.0
DFCCP,2013,3424.0
DFCCP,2014,3219.0
DFCCP,2015,2891.0
DFCCV,2010,256.6
DFCCV,2011,641.2
DFCCV,2012,597.9
DFCCV,2013,476.5
DFCCV,2014,408.0
DFCCV,2015,219.0
DFEIB,2010,1154.0
DFEIB,2011,1532.0
DFEIB,2012,1355.0
DFEIB,2013,1022.0
DFEIB,2014,1153.0
DFEIB,2015,1192.0
DFEID,2010,16.9
DFEID,2011,22.0
DFEID,2012,23.0
DFEID,2013,22.44
DFEID,2014,19.31
DFEID,2015,13.12
DFEIP,2010,200.0
DFEIP,2011,265.0
DFEIP,2012,235.0
DFEIP,2013,177.0
DFEIP,2014,200.0
DFEIP,2015,207.0
DFEIV,2010,19.5
DFEIV,2011,33.7
DFEIV,2012,31.2
DFEIV,2013,22.9
DFEIV,2014,22.3
DFEIV,2015,15.6
DFICB,2010,129037.0
DFICB,2011,175559.0
DFICB,2012,197215.0
DFICB,2013,188940.0
DFICB,2014,228328.0
DFICB,2015,158322.0
DFICD,2010,18.1
DFICD,2011,24.22
DFICD,2012,24.96
DFICD,2013,24.44
DFICD,2014,23.1
DFICD,2015,13.92
DFICP,2010,22336.0
DFICP,2011,30405.0
DFICP,2012,34173.0
DFICP,2013,32751.0
DFICP,2014,39585.0
DFICP,2015,27448.0
DFICV,2010,2328.9
DFICV,2011,4242.3
DFICV,2012,4903.6
DFICV,2013,4599.7
DFICV,2014,5259.5
DFICV,2015,2190.0
DFISB,2010,128678.0
DFISB,2011,175131.0
DFISB,2012,196420.0
DFISB,2013,188213.0
DFISB,2014,227677.0
DFISB,2015,157382.0
DFRCB,2010,4.0
DFRCB,2011,18.0
DFRCB,2012,14.0
DFRCB,2013,2.0
DFRCB,2014,8.0
DFRCB,2015,9.0
DFRCD,2010,17.65
DFRCD,2011,25.4
DFRCD,2012,25.31
DFRCD,2013,26.31
DFRCD,2014,25.37
DFRCD,2015,15.91
DFRCP,2010,1.0
DFRCP,2011,3.0
DFRCP,2012,2.0
DFRCP,2013,0.0
DFRCP,2014,1.0
DFRCP,2015,2.0
DFRCV,2010,0.1
DFRCV,2011,0.5
DFRCV,2012,0.4
DFRCV,2013,0.1
DFRCV,2014,0.2
DFRCV,2015,0.2
DFRFB,2010,360.0
DFRFB,2011,428.0
DFRFB,2012,795.0
DFRFB,2013,727.0
DFRFB,2014,652.0
DFRFB,2015,940.0
DFTCB,2010,812103.0
DFTCB,2011,916628.0
DFTCB,2012,926928.0
DFTCB,2013,958282.0
DFTCB,2014,1095160.0
DFTCB,2015,1017308.0
DFTCD,2010,20.38
DFTCD,2011,26.26
DFTCD,2012,26.95
DFTCD,2013,26.67
DFTCD,2014,25.59
DFTCD,2015,17.56
DFTCP,2010,140575.0
DFTCP,2011,158751.0
DFTCP,2012,160618.0
DFTCP,2013,166109.0
DFTCP,2014,189868.0
DFTCP,2015,176371.0
DFTCV,2010,16546.7
DFTCV,2011,24061.0
DFTCV,2012,24959.7
DFTCV,2013,25535.8
DFTCV,2014,28012.5
DFTCV,2015,17852.0
DFTXB,2010,810949.0
DFTXB,2011,915096.0
DFTXB,2012,925573.0
DFTXB,2013,957260.0
DFTXB,2014,1094007.0
DFTXB,2015,1016116.0
DFTXD,2010,20.39
DFTXD,2011,26.27
DFTXD,2012,26.96
DFTXD,2013,26.67
DFTXD,2014,25.6
DFTXD,2015,17.57
DFTXP,2010,140375.0
DFTXP,2011,158486.0
DFTXP,2012,160384.0
DFTXP,2013,165932.0
DFTXP,2014,189668.0
DFTXP,2015,176164.0
DFTXV,2010,16527.2
DFTXV,2011,24027.3
DFTXV,2012,24928.5
DFTXV,2013,25512.9
DFTXV,2014,27990.2
DFTXV,2015,17836.3
DKEIB,2010,1154.0
DKEIB,2011,1532.0
DKEIB,2012,1355.0
DKEIB,2013,1022.0
DKEIB,2014,1153.0
DKEIB,2015,1192.0
DKEID,2010,16.9
DKEID,2011,22.0
DKEID,2012,23.0
DKEID,2013,22.44
DKEID,2014,19.31
DKEID,2015,13.12
DKEIP,2010,200.0
DKEIP,2011,265.0
DKEIP,2012,235.0
DKEIP,2013,177.0
DKEIP,2014,200.0
DKEIP,2015,207.0
DKEIV,2010,19.5
DKEIV,2011,33.7
DKEIV,2012,31.2
DKEIV,2013,22.9
DKEIV,2014,22.3
DKEIV,2015,15.6
ELEXB,2010,1059.0
ELEXB,2011,1046.0
ELEXB,2012,1041.0
ELEXB,2013,2314.0
ELEXB,2014,1492.0
ELEXB,2015,863.0
ELEXD,2010,9.98
ELEXD,2011,7.64
ELEXD,2012,6.12
ELEXD,2013,9.78
ELEXD,2014,12.91
ELEXD,2015,8.11
ELEXP,2010,310.0
ELEXP,2011,307.0
ELEXP,2012,305.0
ELEXP,2013,678.0
ELEXP,2014,437.0
ELEXP,2015,253.0
ELEXV,2010,10.6
ELEXV,2011,8.0
ELEXV,2012,6.4
ELEXV,2013,22.6
ELEXV,2014,19.3
ELEXV,2015,7.0
ELIMB,2010,1018.0
ELIMB,2011,281.0
ELIMB,2012,279.0
ELIMB,2013,31.0
ELIMB,2014,44.0
ELIMB,2015,0.0
ELIMD,2010,13.31
ELIMD,2011,11.53
ELIMD,2012,9.51
ELIMD,2013,11.49
ELIMD,2014,13.31
ELIMD,2015,0.0
ELIMP,2010,298.0
ELIMP,2011,82.0
ELIMP,2012,82.0
ELIMP,2013,9.0
ELIMP,2014,13.0
ELIMP,2015,0.0
ELIMV,2010,13.6
ELIMV,2011,3.2
ELIMV,2012,2.7
ELIMV,2013,0.4
ELIMV,2014,0.6
ELIMV,2015,0.0
ELISB,2010,62655.0
ELISB,2011,134.0
ELISB,2012,-43690.0
ELISB,2013,95191.0
ELISB,2014,130633.0
ELISB,2015,45176.0
ELISP,2010,5974.0
ELISP,2011,13.0
ELISP,2012,-4298.0
ELISP,2013,9267.0
ELISP,2014,12681.0
ELISP,2015,4451.0
ELNIB,2010,-41.0
ELNIB,2011,-766.0
ELNIB,2012,-762.0
ELNIB,2013,-2284.0
ELNIB,2014,-1448.0
ELNIB,2015,-863.0
ELNIP,2010,-12.0
ELNIP,2011,-224.0
ELNIP,2012,-223.0
ELNIP,2013,-669.0
ELNIP,2014,-424.0
ELNIP,2015,-253.0
EMACB,2010,84079.0
EMACB,2011,99700.0
EMACB,2012,93613.0
EMACB,2013,93376.0
EMACB,2014,104396.0
EMACB,2015,106210.0
EMCCB,2010,95.0
EMCCB,2011,105.0
EMCCB,2012,99.0
EMCCB,2013,100.0
EMCCB,2014,102.0
EMCCB,2015,1709.0
EMFDB,2010,35952.0
EMFDB,2011,43709.0
EMFDB,2012,46158.0
EMFDB,2013,28450.0
EMFDB,2014,43566.0
EMFDB,2015,50936.0
EMICB,2010,1680.0
EMICB,2011,2122.0
EMICB,2012,1829.0
EMICB,2013,1927.0
EMICB,2014,1512.0
EMICB,2015,1221.0
EMLCB,2010,14313.0
EMLCB,2011,17308.0
EMLCB,2012,18177.0
EMLCB,2013,11141.0
EMLCB,2014,16969.0
EMLCB,2015,19727.0
EMTCB,2010,85854.0
EMTCB,2011,101927.0
EMTCB,2012,95540.0
EMTCB,2013,95403.0
EMTCB,2014,106011.0
EMTCB,2015,109140.0
ENACP,2010,24256.0
ENACP,2011,28748.0
ENACP,2012,26989.0
ENACP,2013,26910.0
ENACP,2014,30070.0
ENACP,2015,30587.0
ENCCP,2010,28.0
ENCCP,2011,30.0
ENCCP,2012,29.0
ENCCP,2013,29.0
ENCCP,2014,29.0
ENCCP,2015,492.0
ENICP,2010,485.0
ENICP,2011,612.0
ENICP,2012,527.0
ENICP,2013,555.0
ENICP,2014,436.0
ENICP,2015,352.0
ENPRP,2010,6242.0
ENPRP,2011,7613.0
ENPRP,2012,8067.0
ENPRP,2013,4988.0
ENPRP,2014,7661.0
ENPRP,2015,8988.0
ENTCP,2010,24768.0
ENTCP,2011,29390.0
ENTCP,2012,27545.0
ENTCP,2013,27494.0
ENTCP,2014,30535.0
ENTCP,2015,31431.0
ESACB,2010,254.0
ESACB,2011,233.0
ESACB,2012,239.0
ESACB,2013,207.0
ESACB,2014,589.0
ESACB,2015,613.0
ESACD,2010,28.78
ESACD,2011,29.55
ESACD,2012,30.88
ESACD,2013,29.86
ESACD,2014,15.14
ESACD,2015,15.64
ESACP,2010,74.0
ESACP,2011,68.0
ESACP,2012,70.0
ESACP,2013,61.0
ESACP,2014,172.0
ESACP,2015,180.0
ESACV,2010,7.3
ESACV,2011,6.9
ESACV,2012,7.4
ESACV,2013,6.2
ESACV,2014,8.9
ESACV,2015,9.6
ESCCB,2010,414446.0
ESCCB,2011,437465.0
ESCCB,2012,454154.0
ESCCB,2013,465793.0
ESCCB,2014,475742.0
ESCCB,2015,465136.0
ESCCD,2010,26.94
ESCCD,2011,25.87
ESCCD,2012,23.91
ESCCD,2013,23.5
ESCCD,2014,23.92
ESCCD,2015,23.9
ESCCP,2010,121467.0
ESCCP,2011,128214.0
ESCCP,2012,133105.0
ESCCP,2013,136516.0
ESCCP,2014,139432.0
ESCCP,2015,136324.0
ESCCV,2010,11163.4
ESCCV,2011,11315.4
ESCCV,2012,10856.8
ESCCV,2013,10944.9
ESCCV,2014,11379.8
ESCCV,2015,11115.3
ESICB,2010,340362.0
ESICB,2011,348464.0
ESICB,2012,322493.0
ESICB,2013,347914.0
ESICB,2014,372473.0
ESICB,2015,375942.0
ESICD,2010,18.86
ESICD,2011,18.27
ESICD,2012,16.33
ESICD,2013,17.02
ESICD,2014,18.06
ESICD,2015,16.39
ESICP,2010,99754.0
ESICP,2011,102129.0
ESICP,2012,94517.0
ESICP,2013,101968.0
ESICP,2014,109165.0
ESICP,2015,110182.0
ESICV,2010,5621.8
ESICV,2011,5600.5
ESICV,2012,4652.4
ESICV,2013,5157.5
ESICV,2014,5886.7
ESICV,2015,5407.3
ESISB,2010,298041.0
ESISB,2011,306463.0
ESISB,2012,284925.0
ESISB,2013,303098.0
ESISB,2014,325926.0
ESISB,2015,329952.0
ESRCB,2010,467995.0
ESRCB,2011,496972.0
ESRCB,2012,468848.0
ESRCB,2013,478610.0
ESRCB,2014,480750.0
ESRCB,2015,496964.0
ESRCD,2010,33.99
ESRCD,2011,32.48
ESRCD,2012,32.18
ESRCD,2013,33.28
ESRCD,2014,34.77
ESRCD,2015,33.88
ESRCP,2010,137161.0
ESRCP,2011,145654.0
ESRCP,2012,137412.0
ESRCP,2013,140273.0
ESRCP,2014,140900.0
ESRCP,2015,145652.0
ESRCV,2010,15905.9
ESRCV,2011,16142.0
ESRCV,2012,15087.7
ESRCV,2013,15926.1
ESRCV,2014,16715.8
ESRCV,2015,16838.4
ESRFB,2010,42321.0
ESRFB,2011,42000.0
ESRFB,2012,37568.0
ESRFB,2013,44817.0
ESRFB,2014,46547.0
ESRFB,2015,45990.0
ESTCB,2010,1223057.0
ESTCB,2011,1283134.0
ESTCB,2012,1245735.0
ESTCB,2013,1292524.0
ESTCB,2014,1329553.0
ESTCB,2015,1338655.0
ESTCD,2010,27.69
ESTCD,2011,26.64
ESTCD,2012,25.33
ESTCD,2013,25.67
ESTCD,2014,26.49
ESTCD,2015,25.82
ESTCP,2010,358458.0
ESTCP,2011,376065.0
ESTCP,2012,365104.0
ESTCP,2013,378817.0
ESTCP,2014,389670.0
ESTCP,2015,392337.0
ESTCV,2010,32698.3
ESTCV,2011,33064.8
ESTCV,2012,30604.4
ESTCV,2013,32034.7
ESTCV,2014,33991.3
ESTCV,2015,33370.6
ESTXB,2010,1223057.0
ESTXB,2011,1283134.0
ESTXB,2012,1245735.0
ESTXB,2013,1292524.0
ESTXB,2014,1329553.0
ESTXB,2015,1338655.0
ESTXD,2010,27.69
ESTXD,2011,26.64
ESTXD,2012,25.33
ESTXD,2013,25.67
ESTXD,2014,26.49
ESTXD,2015,25.82
ESTXP,2010,358458.0
ESTXP,2011,376065.0
ESTXP,2012,365104.0
ESTXP,2013,378817.0
ESTXP,2014,389670.0
ESTXP,2015,392337.0
ESTXV,2010,32698.3
ESTXV,2011,33064.8
ESTXV,2012,30604.4
ESTXV,2013,32034.7
ESTXV,2014,33991.3
ESTXV,2015,33370.6
FFTCB,2010,10740967.0
FFTCB,2011,10979615.0
FFTCB,2012,11054478.0
FFTCB,2013,11608479.0
FFTCB,2014,11585255.0
FFTCB,2015,11790469.0
FNICB,2010,422359.0
FNICB,2011,419558.0
FNICB,2012,390803.0
FNICB,2013,445831.0
FNICB,2014,377587.0
FNICB,2015,365177.0
FNICD,2010,17.97
FNICD,2011,23.88
FNICD,2012,23.66
FNICD,2013,23.55
FNICD,2014,21.57
FNICD,2015,11.34
FNICP,2010,80480.0
FNICP,2011,79946.0
FNICP,2012,74467.0
FNICP,2013,84953.0
FNICP,2014,71949.0
FNICP,2015,69584.0
FNICV,2010,7591.6
FNICV,2011,10017.3
FNICV,2012,9244.6
FNICV,2013,10500.4
FNICV,2014,8143.5
FNICV,2015,4141.6
FOICB,2010,0.0
FOICB,2011,0.0
FOICB,2012,0.0
FOICB,2013,0.0
FOICB,2014,0.0
FOICB,2015,0.0
FOICD,2010,0.0
FOICD,2011,0.0
FOICD,2012,0.0
FOICD,2013,0.0
FOICD,2014,0.0
FOICD,2015,0.0
FOICP,2010,0.0
FOICP,2011,0.0
FOICP,2012,0.0
FOICP,2013,0.0
FOICP,2014,0.0
FOICP,2015,0.0
FOICV,2010,0.0
FOICV,2011,0.0
FOICV,2012,0.0
FOICV,2013,0.0
FOICV,2014,0.0
FOICV,2015,0.0
FSICB,2010,0.0
FSICB,2011,0.0
FSICB,2012,0.0
FSICB,2013,0.0
FSICB,2014,0.0
FSICB,2015,0.0
FSICD,2010,0.0
FSICD,2011,0.0
FSICD,2012,0.0
FSICD,2013,0.0
FSICD,2014,0.0
FSICD,2015,0.0
FSICP,2010,0.0
FSICP,2011,0.0
FSICP,2012,0.0
FSICP,2013,0.0
FSICP,2014,0.0
FSICP,2015,0.0
FSICV,2010,0.0
FSICV,2011,0.0
FSICV,2012,0.0
FSICV,2013,0.0
FSICV,2014,0.0
FSICV,2015,0.0
GDPRV,2010,1243398.0
GDPRV,2011,1344733.0
GDPRV,2012,1437893.0
GDPRV,2013,1536472.0
GDPRV,2014,1614127.0
GDPRV,2015,1611189.0
GDPRX,2010,1197006.0
GDPRX,2011,1240117.0
GDPRX,2012,1310522.0
GDPRX,2013,1377100.0
GDPRX,2014,1427880.0
GDPRX,2015,1492761.0
GECCB,2010,788.0
GECCB,2011,1008.0
GECCB,2012,890.0
GECCB,2013,890.0
GECCB,2014,890.0
GECCB,2015,890.0
GEEGB,2010,0.0
GEEGB,2011,0.0
