MSN,Year,Data
BMTCB,2013,294412.0
BMTCB,2014,298985.0
BMTCB,2015,288539.0
CLACB,2010,0.0
CLACB,2011,0.0
CLACB,2012,0.0
CLACB,2013,0.0
CLACB,2014,0.0
CLACB,2015,0.0
CLACD,2010,0.0
CLACD,2011,0.0
CLACD,2012,0.0
CLACD,2013,0.0
CLACD,2014,0.0
CLACD,2015,0.0
CLACK,2010,0.0
CLACK,2011,0.0
CLACK,2012,0.0
CLACK,2013,0.0
CLACK,2014,0.0
CLACK,2015,0.0
CLACP,2010,0.0
CLACP,2011,0.0
CLACP,2012,0.0
CLACP,2013,0.0
CLACP,2014,0.0
CLACP,2015,0.0
CLACV,2010,0.0
CLACV,2011,0.0
CLACV,2012,0.0
CLACV,2013,0.0
CLACV,2014,0.0
CLACV,2015,0.0
CLCCB,2010,0.0
CLCCB,2011,0.0
CLCCB,2012,0.0
CLCCB,2013,0.0
CLCCB,2014,0.0
CLCCB,2015,0.0
CLCCD,2010,0.0
CLCCD,2011,0.0
CLCCD,2012,0.0
CLCCD,2013,0.0
CLCCD,2014,0.0
CLCCD,2015,0.0
CLCCP,2010,0.0
CLCCP,2011,0.0
CLCCP,2012,0.0
CLCCP,2013,0.0
CLCCP,2014,0.0
CLCCP,2015,0.0
CLCCV,2010,0.0
CLCCV,2011,0.0
CLCCV,2012,0.0
CLCCV,2013,0.0
CLCCV,2014,0.0
CLCCV,2015,0.0
CLEIB,2010,21776.0
CLEIB,2011,19692.0
CLEIB,2012,13153.0
CLEIB,2013,6214.0
CLEIB,2014,6866.0
CLEIB,2015,0.0
CLEID,2010,2.22
CLEID,2011,2.21
CLEID,2012,1.89
CLEID,2013,1.96
CLEID,2014,2.49
CLEID,2015,0.0
CLEIK,2010,24.409
CLEIK,2011,24.266
CLEIK,2012,24.383000000000006
CLEIK,2013,23.954
CLEIK,2014,24.711
CLEIK,2015,0.0
CLEIP,2010,892.0
CLEIP,2011,812.0
CLEIP,2012,539.0
CLEIP,2013,259.0
CLEIP,2014,278.0
CLEIP,2015,0.0
CLEIV,2010,48.3
CLEIV,2011,43.5
CLEIV,2012,24.9
CLEIV,2013,12.1
CLEIV,2014,17.1
CLEIV,2015,0.0
CLHCK,2010,0.0
CLHCK,2011,0.0
CLHCK,2012,0.0
CLHCK,2013,0.0
CLHCK,2014,0.0
CLHCK,2015,0.0
CLICB,2010,33196.0
CLICB,2011,35572.0
CLICB,2012,30679.0
CLICB,2013,31938.0
CLICB,2014,32620.0
CLICB,2015,30967.0
CLICD,2010,3.41
CLICD,2011,3.64
CLICD,2012,3.54
CLICD,2013,3.67
CLICD,2014,3.63
CLICD,2015,3.57
CLICP,2010,1419.0
CLICP,2011,1536.0
CLICP,2012,1323.0
CLICP,2013,1383.0
CLICP,2014,1399.0
CLICP,2015,1334.0
CLICV,2010,113.0
CLICV,2011,129.5
CLICV,2012,108.7
CLICV,2013,117.3
CLICV,2014,118.3
CLICV,2015,110.4
CLKCB,2010,0.0
CLKCB,2011,0.0
CLKCB,2012,0.0
CLKCB,2013,0.0
CLKCB,2014,0.0
CLKCB,2015,0.0
CLKCD,2010,0.0
CLKCD,2011,0.0
CLKCD,2012,0.0
CLKCD,2013,0.0
CLKCD,2014,0.0
CLKCD,2015,0.0
CLKCK,2010,0.0
CLKCK,2011,0.0
CLKCK,2012,0.0
CLKCK,2013,0.0
CLKCK,2014,0.0
CLKCK,2015,0.0
CLKCP,2010,0.0
CLKCP,2011,0.0
CLKCP,2012,0.0
CLKCP,2013,0.0
CLKCP,2014,0.0
CLKCP,2015,0.0
CLKCV,2010,0.0
CLKCV,2011,0.0
CLKCV,2012,0.0
CLKCV,2013,0.0
CLKCV,2014,0.0
CLKCV,2015,0.0
CLOCB,2010,33196.0
CLOCB,2011,35572.0
CLOCB,2012,30679.0
CLOCB,2013,31938.0
CLOCB,2014,32620.0
CLOCB,2015,30967.0
CLOCD,2010,3.41
CLOCD,2011,3.64
CLOCD,2012,3.54
CLOCD,2013,3.67
CLOCD,2014,3.63
CLOCD,2015,3.57
CLOCK,2010,23.401
CLOCK,2011,23.164
CLOCK,2012,23.186
CLOCK,2013,23.09
CLOCK,2014,23.315
CLOCK,2015,23.207
CLOCP,2010,1419.0
CLOCP,2011,1536.0
CLOCP,2012,1323.0
CLOCP,2013,1383.0
CLOCP,2014,1399.0
CLOCP,2015,1334.0
CLOCV,2010,113.0
CLOCV,2011,129.5
CLOCV,2012,108.7
CLOCV,2013,117.3
CLOCV,2014,118.3
CLOCV,2015,110.4
CLOSB,2010,33196.0
CLOSB,2011,35572.0
CLOSB,2012,30679.0
CLOSB,2013,31938.0
CLOSB,2014,32620.0
CLOSB,2015,30967.0
CLPRB,2010,0.0
CLPRB,2011,0.0
CLPRB,2012,0.0
CLPRB,2013,0.0
CLPRB,2014,0.0
CLPRB,2015,0.0
CLPRK,2010,0.0
CLPRK,2011,0.0
CLPRK,2012,0.0
CLPRK,2013,0.0
CLPRK,2014,0.0
CLPRK,2015,0.0
CLPRP,2010,0.0
CLPRP,2011,0.0
CLPRP,2012,0.0
CLPRP,2013,0.0
CLPRP,2014,0.0
CLPRP,2015,0.0
CLRCB,2010,0.0
CLRCB,2011,0.0
CLRCB,2012,0.0
CLRCB,2013,0.0
CLRCB,2014,0.0
CLRCB,2015,0.0
CLRCD,2010,0.0
CLRCD,2011,0.0
CLRCD,2012,0.0
CLRCD,2013,0.0
CLRCD,2014,0.0
CLRCD,2015,0.0
CLRCP,2010,0.0
CLRCP,2011,0.0
CLRCP,2012,0.0
CLRCP,2013,0.0
CLRCP,2014,0.0
CLRCP,2015,0.0
CLRCV,2010,0.0
CLRCV,2011,0.0
CLRCV,2012,0.0
CLRCV,2013,0.0
CLRCV,2014,0.0
CLRCV,2015,0.0
CLRFB,2010,0.0
CLRFB,2011,0.0
CLRFB,2012,0.0
CLRFB,2013,0.0
CLRFB,2014,0.0
CLRFB,2015,0.0
CLTCB,2010,54972.0
CLTCB,2011,55264.0
CLTCB,2012,43832.0
CLTCB,2013,38151.0
CLTCB,2014,39486.0
CLTCB,2015,30967.0
CLTCD,2010,2.94
CLTCD,2011,3.13
CLTCD,2012,3.05
CLTCD,2013,3.39
CLTCD,2014,3.43
CLTCD,2015,3.57
CLTCP,2010,2311.0
CLTCP,2011,2347.0
CLTCP,2012,1863.0
CLTCP,2013,1643.0
CLTCP,2014,1677.0
CLTCP,2015,1334.0
CLTCV,2010,161.4
CLTCV,2011,173.1
CLTCV,2012,133.6
CLTCV,2013,129.5
CLTCV,2014,135.3
CLTCV,2015,110.4
CLTXB,2010,33196.0
CLTXB,2011,35572.0
CLTXB,2012,30679.0
CLTXB,2013,31938.0
CLTXB,2014,32620.0
CLTXB,2015,30967.0
CLTXD,2010,3.41
CLTXD,2011,3.64
CLTXD,2012,3.54
CLTXD,2013,3.67
CLTXD,2014,3.63
CLTXD,2015,3.57
CLTXP,2010,1419.0
CLTXP,2011,1536.0
CLTXP,2012,1323.0
CLTXP,2013,1383.0
CLTXP,2014,1399.0
CLTXP,2015,1334.0
CLTXV,2010,113.0
CLTXV,2011,129.5
CLTXV,2012,108.7
CLTXV,2013,117.3
CLTXV,2014,118.3
CLTXV,2015,110.4
CLXCD,2010,2.94
CLXCD,2011,3.13
CLXCD,2012,3.05
CLXCD,2013,3.39
CLXCD,2014,3.43
CLXCD,2015,3.57
CLXCV,2010,161.4
CLXCV,2011,173.1
CLXCV,2012,133.6
CLXCV,2013,129.5
CLXCV,2014,135.3
CLXCV,2015,110.4
COICB,2010,0.0
COICB,2011,0.0
COICB,2012,0.0
COICB,2013,0.0
COICB,2014,0.0
COICB,2015,0.0
COICP,2010,0.0
COICP,2011,0.0
COICP,2012,0.0
COICP,2013,0.0
COICP,2014,0.0
COICP,2015,0.0
COPRK,2010,5.8
COPRK,2011,5.8
COPRK,2012,5.8
COPRK,2013,5.8
COPRK,2014,5.8
COPRK,2015,5.7170000000000005
DFACB,2010,429575.0
DFACB,2011,438167.0
DFACB,2012,420968.0
DFACB,2013,437704.0
DFACB,2014,460030.0
DFACB,2015,464250.0
DFACD,2010,23.05
DFACD,2011,29.71
DFACD,2012,30.78
DFACD,2013,30.04
DFACD,2014,29.16
DFACD,2015,21.95
DFACP,2010,74360.0
DFACP,2011,75886.0
DFACP,2012,72945.0
DFACP,2013,75872.0
DFACP,2014,79756.0
DFACP,2015,80487.0
DFACV,2010,9901.2
DFACV,2011,13016.6
DFACV,2012,12959.5
DFACV,2013,13148.0
DFACV,2014,13412.3
DFACV,2015,10192.1
DFCCB,2010,27289.0
DFCCB,2011,24196.0
DFCCB,2012,21745.0
DFCCB,2013,20143.0
DFCCB,2014,19298.0
DFCCB,2015,21003.0
DFCCD,2010,18.93
DFCCD,2011,25.4
DFCCD,2012,26.04
DFCCD,2013,25.36
DFCCD,2014,23.92
DFCCD,2015,15.12
DFCCP,2010,4724.0
DFCCP,2011,4191.0
DFCCP,2012,3768.0
DFCCP,2013,3492.0
DFCCP,2014,3346.0
DFCCP,2015,3641.0
DFCCV,2010,516.5
DFCCV,2011,614.6
DFCCV,2012,566.2
DFCCV,2013,510.9
DFCCV,2014,461.7
DFCCV,2015,317.5
DFEIB,2010,436.0
DFEIB,2011,365.0
DFEIB,2012,354.0
DFEIB,2013,357.0
DFEIB,2014,380.0
DFEIB,2015,385.0
DFEID,2010,18.44
DFEID,2011,23.74
DFEID,2012,26.89
DFEID,2013,23.23
DFEID,2014,19.63
DFEID,2015,11.19
DFEIP,2010,76.0
DFEIP,2011,63.0
DFEIP,2012,61.0
DFEIP,2013,62.0
DFEIP,2014,66.0
DFEIP,2015,67.0
DFEIV,2010,8.0
DFEIV,2011,8.7
DFEIV,2012,9.5
DFEIV,2013,8.3
DFEIV,2014,7.4
DFEIV,2015,4.3
DFICB,2010,70494.0
DFICB,2011,77237.0
DFICB,2012,74886.0
DFICB,2013,74531.0
DFICB,2014,80147.0
DFICB,2015,80625.0
DFICD,2010,19.09
DFICD,2011,25.31
DFICD,2012,26.27
DFICD,2013,25.73
DFICD,2014,24.36
DFICD,2015,15.28
DFICP,2010,12203.0
DFICP,2011,13377.0
DFICP,2012,12976.0
DFICP,2013,12919.0
DFICP,2014,13895.0
DFICP,2015,13978.0
DFICV,2010,1330.1
DFICV,2011,1926.1
DFICV,2012,1948.3
DFICV,2013,1901.5
DFICV,2014,1941.8
DFICV,2015,1220.8
DFISB,2010,69667.0
DFISB,2011,76104.0
DFISB,2012,74158.0
DFISB,2013,73902.0
DFISB,2014,79708.0
DFISB,2015,79875.0
DFRCB,2010,934.0
DFRCB,2011,629.0
DFRCB,2012,370.0
DFRCB,2013,552.0
DFRCB,2014,543.0
DFRCB,2015,444.0
DFRCD,2010,23.25
DFRCD,2011,28.62
DFRCD,2012,29.82
DFRCD,2013,29.54
DFRCD,2014,28.87
DFRCD,2015,20.24
DFRCP,2010,162.0
DFRCP,2011,109.0
DFRCP,2012,64.0
DFRCP,2013,96.0
DFRCP,2014,94.0
DFRCP,2015,77.0
DFRCV,2010,21.7
DFRCV,2011,18.0
DFRCV,2012,11.0
DFRCV,2013,16.3
DFRCV,2014,15.7
DFRCV,2015,9.0
DFRFB,2010,828.0
DFRFB,2011,1133.0
DFRFB,2012,728.0
DFRFB,2013,629.0
DFRFB,2014,438.0
DFRFB,2015,750.0
DFTCB,2010,528729.0
DFTCB,2011,540594.0
DFTCB,2012,518323.0
DFTCB,2013,533287.0
DFTCB,2014,560398.0
DFTCB,2015,566707.0
DFTCD,2010,22.31
DFTCD,2011,28.89
DFTCD,2012,29.94
DFTCD,2013,29.26
DFTCD,2014,28.29
DFTCD,2015,20.75
DFTCP,2010,91523.0
DFTCP,2011,93626.0
DFTCP,2012,89815.0
DFTCP,2013,92440.0
DFTCP,2014,97156.0
DFTCP,2015,98250.0
DFTCV,2010,11777.6
DFTCV,2011,15583.9
DFTCV,2012,15494.6
DFTCV,2013,15584.9
DFTCV,2014,15838.9
DFTCV,2015,11743.7
DFTXB,2010,528292.0
DFTXB,2011,540229.0
DFTXB,2012,517969.0
DFTXB,2013,532929.0
DFTXB,2014,560018.0
DFTXB,2015,566322.0
DFTXD,2010,22.31
DFTXD,2011,28.89
DFTXD,2012,29.94
DFTXD,2013,29.26
DFTXD,2014,28.29
DFTXD,2015,20.76
DFTXP,2010,91448.0
DFTXP,2011,93562.0
DFTXP,2012,89754.0
DFTXP,2013,92378.0
DFTXP,2014,97091.0
DFTXP,2015,98183.0
DFTXV,2010,11769.5
DFTXV,2011,15575.3
DFTXV,2012,15485.1
DFTXV,2013,15576.6
DFTXV,2014,15831.4
DFTXV,2015,11739.3
DKEIB,2010,436.0
DKEIB,2011,365.0
DKEIB,2012,354.0
DKEIB,2013,357.0
DKEIB,2014,380.0
DKEIB,2015,385.0
DKEID,2010,18.44
DKEID,2011,23.74
DKEID,2012,26.89
DKEID,2013,23.23
DKEID,2014,19.63
DKEID,2015,11.19
DKEIP,2010,76.0
DKEIP,2011,63.0
DKEIP,2012,61.0
DKEIP,2013,62.0
DKEIP,2014,66.0
DKEIP,2015,67.0
DKEIV,2010,8.0
DKEIV,2011,8.7
DKEIV,2012,9.5
DKEIV,2013,8.3
DKEIV,2014,7.4
DKEIV,2015,4.3
ELEXB,2010,1369.0
ELEXB,2011,1311.0
ELEXB,2012,929.0
ELEXB,2013,207.0
ELEXB,2014,206.0
ELEXB,2015,509.0
ELEXD,2010,9.98
ELEXD,2011,7.64
ELEXD,2012,6.12
ELEXD,2013,9.78
ELEXD,2014,12.91
ELEXD,2015,8.11
ELEXP,2010,401.0
ELEXP,2011,384.0
ELEXP,2012,272.0
ELEXP,2013,61.0
ELEXP,2014,60.0
ELEXP,2015,149.0
ELEXV,2010,13.7
ELEXV,2011,10.0
ELEXV,2012,5.7
ELEXV,2013,2.0
ELEXV,2014,2.7
ELEXV,2015,4.1
ELIMB,2010,11852.0
ELIMB,2011,21392.0
ELIMB,2012,30281.0
ELIMB,2013,37569.0
ELIMB,2014,42204.0
ELIMB,2015,47026.0
ELIMD,2010,13.31
ELIMD,2011,11.53
ELIMD,2012,9.51
ELIMD,2013,11.49
ELIMD,2014,13.31
ELIMD,2015,10.54
ELIMP,2010,3474.0
ELIMP,2011,6270.0
ELIMP,2012,8875.0
ELIMP,2013,11011.0
ELIMP,2014,12369.0
ELIMP,2015,13782.0
ELIMV,2010,157.7
ELIMV,2011,246.6
ELIMV,2012,288.1
ELIMV,2013,431.5
ELIMV,2014,561.7
ELIMV,2015,495.7
ELISB,2010,835639.0
ELISB,2011,868273.0
ELISB,2012,828809.0
ELISB,2013,813848.0
ELISB,2014,821250.0
ELISB,2015,805608.0
ELISP,2010,79672.0
ELISP,2011,83293.0
ELISP,2012,80839.0
ELISP,2013,79231.0
ELISP,2014,79719.0
ELISP,2015,79366.0
ELNIB,2010,10483.0
ELNIB,2011,20081.0
ELNIB,2012,29352.0
ELNIB,2013,37362.0
ELNIB,2014,41998.0
ELNIB,2015,46516.0
ELNIP,2010,3072.0
ELNIP,2011,5885.0
ELNIP,2012,8602.0
ELNIP,2013,10950.0
ELNIP,2014,12309.0
ELNIP,2015,13633.0
EMACB,2010,124927.0
EMACB,2011,121519.0
EMACB,2012,117563.0
EMACB,2013,121300.0
EMACB,2014,124050.0
EMACB,2015,123677.0
EMCCB,2010,94.0
EMCCB,2011,93.0
EMCCB,2012,89.0
EMCCB,2013,96.0
EMCCB,2014,93.0
EMCCB,2015,3622.0
EMFDB,2010,9707.0
EMFDB,2011,24810.0
EMFDB,2012,24139.0
EMFDB,2013,22795.0
EMFDB,2014,25219.0
EMFDB,2015,27775.0
EMICB,2010,2066.0
EMICB,2011,2031.0
EMICB,2012,2108.0
EMICB,2013,2232.0
EMICB,2014,1643.0
EMICB,2015,2155.0
EMLCB,2010,3865.0
EMLCB,2011,9824.0
EMLCB,2012,9506.0
EMLCB,2013,8927.0
EMLCB,2014,9823.0
EMLCB,2015,10757.0
EMTCB,2010,127087.0
EMTCB,2011,123643.0
EMTCB,2012,119760.0
EMTCB,2013,123628.0
EMTCB,2014,125787.0
EMTCB,2015,129454.0
ENACP,2010,36041.0
ENACP,2011,35040.0
ENACP,2012,33894.0
ENACP,2013,34958.0
ENACP,2014,35731.0
ENACP,2015,35617.0
ENCCP,2010,27.0
ENCCP,2011,27.0
ENCCP,2012,26.0
ENCCP,2013,28.0
ENCCP,2014,27.0
ENCCP,2015,1043.0
ENICP,2010,596.0
ENICP,2011,586.0
ENICP,2012,608.0
ENICP,2013,643.0
ENICP,2014,473.0
ENICP,2015,621.0
ENPRP,2010,1685.0
ENPRP,2011,4321.0
ENPRP,2012,4219.0
ENPRP,2013,3997.0
ENPRP,2014,4435.0
ENPRP,2015,4901.0
ENTCP,2010,36664.0
ENTCP,2011,35652.0
ENTCP,2012,34527.0
ENTCP,2013,35629.0
ENTCP,2014,36232.0
ENTCP,2015,37281.0
ESACB,2010,2802.0
ESACB,2011,2820.0
ESACB,2012,2337.0
ESACB,2013,2851.0
ESACB,2014,2837.0
ESACB,2015,2858.0
ESACD,2010,24.24
ESACD,2011,23.84
ESACD,2012,21.01
ESACD,2013,25.02
ESACD,2014,26.09
ESACD,2015,26.36
ESACP,2010,821.0
ESACP,2011,827.0
ESACP,2012,685.0
ESACP,2013,836.0
ESACP,2014,832.0
ESACP,2015,838.0
ESACV,2010,67.9
ESACV,2011,67.2
ESACV,2012,49.1
ESACV,2013,71.3
ESACV,2014,74.0
ESACV,2015,75.3
ESCCB,2010,413370.0
ESCCB,2011,418928.0
ESCCB,2012,415553.0
ESCCB,2013,398719.0
ESCCB,2014,407714.0
ESCCB,2015,403927.0
ESCCD,2010,38.38
ESCCD,2011,38.24
ESCCD,2012,39.29
ESCCD,2013,41.63
ESCCD,2014,45.78
ESCCD,2015,46.12
ESCCP,2010,121152.0
ESCCP,2011,122781.0
ESCCP,2012,121792.0
ESCCP,2013,116858.0
ESCCP,2014,119494.0
ESCCP,2015,118384.0
ESCCV,2010,15863.5
ESCCV,2011,16018.1
ESCCV,2012,16327.2
ESCCV,2013,16597.9
ESCCV,2014,18663.2
ESCCV,2015,18627.1
ESICB,2010,168215.0
ESICB,2011,170381.0
ESICB,2012,160199.0
ESICB,2013,185603.0
ESICB,2014,180489.0
ESICB,2015,179342.0
ESICD,2010,28.72
ESICD,2011,29.62
ESICD,2012,30.75
ESICD,2013,33.52
ESICD,2014,36.16
ESICD,2015,35.65
ESICP,2010,49301.0
ESICP,2011,49936.0
ESICP,2012,46952.0
ESICP,2013,54397.0
ESICP,2014,52898.0
ESICP,2015,52562.0
ESICV,2010,4576.8
ESICV,2011,4772.8
ESICV,2012,4654.7
ESICV,2013,5877.9
ESICV,2014,6169.4
ESICV,2015,6089.0
ESISB,2010,159342.0
ESISB,2011,161142.0
ESISB,2012,151392.0
ESISB,2013,175336.0
ESISB,2014,170636.0
ESISB,2015,170778.0
ESRCB,2010,297721.0
ESRCB,2011,301615.0
ESRCB,2012,307455.0
ESRCB,2013,304493.0
ESRCB,2014,304899.0
ESRCB,2015,304986.0
ESRCD,2010,43.24
ESRCD,2011,43.3
ESRCD,2012,44.95
ESRCD,2013,47.56
ESRCD,2014,47.61
ESRCD,2015,49.8
ESRCP,2010,87257.0
ESRCP,2011,88398.0
ESRCP,2012,90110.0
ESRCP,2013,89242.0
ESRCP,2014,89361.0
ESRCP,2015,89386.0
ESRCV,2010,12873.6
ESRCV,2011,13060.9
ESRCV,2012,13821.6
ESRCV,2013,14481.1
ESRCV,2014,14517.4
ESRCV,2015,15187.8
ESRFB,2010,8873.0
ESRFB,2011,9239.0
ESRFB,2012,8808.0
ESRFB,2013,10267.0
ESRFB,2014,9854.0
ESRFB,2015,8564.0
ESTCB,2010,882107.0
ESTCB,2011,893745.0
ESTCB,2012,885544.0
ESTCB,2013,891666.0
ESTCB,2014,895939.0
ESTCB,2015,891114.0
ESTCD,2010,38.23
ESTCD,2011,38.35
ESTCD,2012,39.75
ESTCD,2013,42.01
ESTCD,2014,44.49
ESTCD,2015,45.3
ESTCP,2010,258531.0
ESTCP,2011,261942.0
ESTCP,2012,259538.0
ESTCP,2013,261332.0
ESTCP,2014,262585.0
ESTCP,2015,261170.0
ESTCV,2010,33381.8
ESTCV,2011,33919.1
ESTCV,2012,34852.5
ESTCV,2013,37028.1
ESTCV,2014,39424.1
ESTCV,2015,39979.2
ESTXB,2010,882107.0
ESTXB,2011,893745.0
ESTXB,2012,885544.0
ESTXB,2013,891666.0
ESTXB,2014,895939.0
ESTXB,2015,891114.0
ESTXD,2010,38.23
ESTXD,2011,38.35
ESTXD,2012,39.75
ESTXD,2013,42.01
ESTXD,2014,44.49
ESTXD,2015,45.3
ESTXP,2010,258531.0
ESTXP,2011,261942.0
ESTXP,2012,259538.0
ESTXP,2013,261332.0
ESTXP,2014,262585.0
ESTXP,2015,261170.0
ESTXV,2010,33381.8
ESTXV,2011,33919.1
ESTXV,2012,34852.5
ESTXV,2013,37028.1
ESTXV,2014,39424.1
ESTXV,2015,39979.2
FFTCB,2010,5741400.0
FFTCB,2011,5550014.0
FFTCB,2012,5687073.0
FFTCB,2013,5746792.0
FFTCB,2014,5684179.0
FFTCB,2015,5774857.0
FNICB,2010,0.0
FNICB,2011,0.0
FNICB,2012,0.0
FNICB,2013,0.0
FNICB,2014,0.0
FNICB,2015,0.0
FNICD,2010,0.0
FNICD,2011,0.0
FNICD,2012,0.0
FNICD,2013,0.0
FNICD,2014,0.0
FNICD,2015,0.0
FNICP,2010,0.0
FNICP,2011,0.0
FNICP,2012,0.0
FNICP,2013,0.0
FNICP,2014,0.0
FNICP,2015,0.0
FNICV,2010,0.0
FNICV,2011,0.0
FNICV,2012,0.0
FNICV,2013,0.0
FNICV,2014,0.0
FNICV,2015,0.0
FOICB,2010,0.0
FOICB,2011,0.0
FOICB,2012,0.0
FOICB,2013,0.0
FOICB,2014,0.0
FOICB,2015,0.0
FOICD,2010,0.0
FOICD,2011,0.0
FOICD,2012,0.0
FOICD,2013,0.0
FOICD,2014,0.0
FOICD,2015,0.0
FOICP,2010,0.0
FOICP,2011,0.0
FOICP,2012,0.0
FOICP,2013,0.0
FOICP,2014,0.0
FOICP,2015,0.0
FOICV,2010,0.0
FOICV,2011,0.0
FOICV,2012,0.0
FOICV,2013,0.0
FOICV,2014,0.0
FOICV,2015,0.0
FSICB,2010,0.0
FSICB,2011,0.0
FSICB,2012,0.0
FSICB,2013,0.0
FSICB,2014,0.0
FSICB,2015,0.0
FSICD,2010,0.0
FSICD,2011,0.0
FSICD,2012,0.0
FSICD,2013,0.0
FSICD,2014,0.0
FSICD,2015,0.0
FSICP,2010,0.0
FSICP,2011,0.0
FSICP,2012,0.0
FSICP,2013,0.0
FSICP,2014,0.0
FSICP,2015,0.0
FSICV,2010,0.0
FSICV,2011,0.0
FSICV,2012,0.0
FSICV,2013,0.0
FSICV,2014,0.0
FSICV,2015,0.0
GDPRV,2010,1965886.0
GDPRV,2011,2036297.0
GDPRV,2012,2131199.0
GDPRV,2013,2223892.0
GDPRV,2014,2349338.0
GDPRV,2015,2491619.0
GDPRX,2010,1936487.0
GDPRX,2011,1962926.0
GDPRX,2012,2013611.0
GDPRX,2013,2064534.0
GDPRX,2014,2141906.0
GDPRX,2015,2235433.0
GECCB,2010,556.0
GECCB,2011,659.0
GECCB,2012,634.0
GECCB,2013,634.0
GECCB,2014,634.0
GECCB,2015,634.0
GEEGB,2010,122927.0
GEEGB,2011,121959.0
GEEGB,2012,119131.0
GEEGB,2013,117417.0
GEEGB,2014,115087.0
GEEGB,2015,110739.0
GEEGP,2010,12600.0
