MSN,Year,Data
ARICP,1992,13558.0
ARICP,1993,12433.0
ARICP,1994,12237.0
ARICP,1995,12212.0
ARICP,1996,12399.0
ARICP,1997,11512.0
ARICP,1998,15572.0
ARICP,1999,20366.0
ARICP,2000,20359.0
ARICP,2001,18920.0
ARICP,2002,17856.0
ARICP,2003,13644.0
ARICP,2004,13808.0
ARICP,2005,13127.0
ARICP,2006,12130.0
ARICP,2007,15058.0
ARICP,2008,12499.0
ARICP,2009,7902.0
ARICP,2010,4992.0
ARICP,2011,9056.0
ARICP,2012,8113.0
ARICP,2013,9055.0
ARICP,2014,8646.0
ARICP,2015,9267.0
ARICV,1970,39.0
ARICV,1971,51.9
ARICV,1972,52.3
ARICV,1973,60.5
ARICV,1974,115.9
ARICV,1975,141.0
ARICV,1976,149.6
ARICV,1977,169.1
ARICV,1978,184.8
ARICV,1979,387.1
ARICV,1980,462.2
ARICV,1981,299.5
ARICV,1982,259.4
ARICV,1983,324.9
ARICV,1984,461.7
ARICV,1985,439.0
ARICV,1986,517.9
ARICV,1987,585.1
ARICV,1988,461.6
ARICV,1989,308.2
ARICV,1990,308.8
ARICV,1991,301.0
ARICV,1992,246.7
ARICV,1993,214.7
ARICV,1994,239.3
ARICV,1995,250.3
ARICV,1996,280.9
ARICV,1997,268.1
ARICV,1998,379.9
ARICV,1999,486.2
ARICV,2000,463.9
ARICV,2001,491.1
ARICV,2002,480.9
ARICV,2003,407.6
ARICV,2004,434.7
ARICV,2005,438.9
ARICV,2006,458.4
ARICV,2007,736.7
ARICV,2008,624.0
ARICV,2009,680.5
ARICV,2010,434.4
ARICV,2011,891.2
ARICV,2012,903.8
ARICV,2013,937.0
ARICV,2014,916.3
ARICV,2015,834.5
ARTCB,1960,70774.0
ARTCB,1961,76145.0
ARTCB,1962,78080.0
ARTCB,1963,80479.0
ARTCB,1964,83422.0
ARTCB,1965,78915.0
ARTCB,1966,80100.0
ARTCB,1967,73535.0
ARTCB,1968,78732.0
ARTCB,1969,86849.0
ARTCB,1970,80190.0
ARTCB,1971,80855.0
ARTCB,1972,81143.0
ARTCB,1973,87352.0
ARTCB,1974,79024.0
ARTCB,1975,87239.0
ARTCB,1976,93449.0
ARTCB,1977,99519.0
ARTCB,1978,101860.0
ARTCB,1979,142558.0
ARTCB,1980,122309.0
ARTCB,1981,65242.0
ARTCB,1982,65154.0
ARTCB,1983,73769.0
ARTCB,1984,101279.0
ARTCB,1985,91894.0
ARTCB,1986,102017.0
ARTCB,1987,109216.0
ARTCB,1988,101815.0
ARTCB,1989,99514.0
ARTCB,1990,98621.0
ARTCB,1991,94570.0
ARTCB,1992,89971.0
ARTCB,1993,82504.0
ARTCB,1994,81208.0
ARTCB,1995,81036.0
ARTCB,1996,82280.0
ARTCB,1997,76391.0
ARTCB,1998,103334.0
ARTCB,1999,135150.0
ARTCB,2000,135104.0
ARTCB,2001,125555.0
ARTCB,2002,118493.0
ARTCB,2003,90544.0
ARTCB,2004,91630.0
ARTCB,2005,87110.0
ARTCB,2006,80492.0
ARTCB,2007,99922.0
ARTCB,2008,82941.0
ARTCB,2009,52437.0
ARTCB,2010,33127.0
ARTCB,2011,60093.0
ARTCB,2012,53841.0
ARTCB,2013,60091.0
ARTCB,2014,57377.0
ARTCB,2015,61494.0
ARTCD,1970,0.49
ARTCD,1971,0.64
ARTCD,1972,0.64
ARTCD,1973,0.69
ARTCD,1974,1.47
ARTCD,1975,1.62
ARTCD,1976,1.6
ARTCD,1977,1.7
ARTCD,1978,1.81
ARTCD,1979,2.72
ARTCD,1980,3.78
ARTCD,1981,4.59
ARTCD,1982,3.98
ARTCD,1983,4.4
ARTCD,1984,4.56
ARTCD,1985,4.78
ARTCD,1986,5.08
ARTCD,1987,5.36
ARTCD,1988,4.53
ARTCD,1989,3.1
ARTCD,1990,3.13
ARTCD,1991,3.18
ARTCD,1992,2.74
ARTCD,1993,2.6
ARTCD,1994,2.95
ARTCD,1995,3.09
ARTCD,1996,3.41
ARTCD,1997,3.51
ARTCD,1998,3.68
ARTCD,1999,3.6
ARTCD,2000,3.43
ARTCD,2001,3.91
ARTCD,2002,4.06
ARTCD,2003,4.5
ARTCD,2004,4.74
ARTCD,2005,5.04
ARTCD,2006,5.7
ARTCD,2007,7.37
ARTCD,2008,7.52
ARTCD,2009,12.98
ARTCD,2010,13.11
ARTCD,2011,14.83
ARTCD,2012,16.79
ARTCD,2013,15.59
ARTCD,2014,15.97
ARTCD,2015,13.57
ARTCP,1960,10665.0
ARTCP,1961,11474.0
ARTCP,1962,11766.0
ARTCP,1963,12128.0
ARTCP,1964,12571.0
ARTCP,1965,11892.0
ARTCP,1966,12071.0
ARTCP,1967,11081.0
ARTCP,1968,11864.0
ARTCP,1969,13087.0
ARTCP,1970,12084.0
ARTCP,1971,12184.0
ARTCP,1972,12228.0
ARTCP,1973,13163.0
ARTCP,1974,11908.0
ARTCP,1975,13146.0
ARTCP,1976,14082.0
ARTCP,1977,14997.0
ARTCP,1978,15350.0
ARTCP,1979,21482.0
ARTCP,1980,18431.0
ARTCP,1981,9831.0
ARTCP,1982,9818.0
ARTCP,1983,11117.0
ARTCP,1984,15262.0
ARTCP,1985,13848.0
ARTCP,1986,15373.0
ARTCP,1987,16458.0
ARTCP,1988,15343.0
ARTCP,1989,14996.0
ARTCP,1990,14862.0
ARTCP,1991,14251.0
ARTCP,1992,13558.0
ARTCP,1993,12433.0
ARTCP,1994,12237.0
ARTCP,1995,12212.0
ARTCP,1996,12399.0
ARTCP,1997,11512.0
ARTCP,1998,15572.0
ARTCP,1999,20366.0
ARTCP,2000,20359.0
ARTCP,2001,18920.0
ARTCP,2002,17856.0
ARTCP,2003,13644.0
ARTCP,2004,13808.0
ARTCP,2005,13127.0
ARTCP,2006,12130.0
ARTCP,2007,15058.0
ARTCP,2008,12499.0
ARTCP,2009,7902.0
ARTCP,2010,4992.0
ARTCP,2011,9056.0
ARTCP,2012,8113.0
ARTCP,2013,9055.0
ARTCP,2014,8646.0
ARTCP,2015,9267.0
ARTCV,1970,39.0
ARTCV,1971,51.9
ARTCV,1972,52.3
ARTCV,1973,60.5
ARTCV,1974,115.9
ARTCV,1975,141.0
ARTCV,1976,149.6
ARTCV,1977,169.1
ARTCV,1978,184.8
ARTCV,1979,387.1
ARTCV,1980,462.2
ARTCV,1981,299.5
ARTCV,1982,259.4
ARTCV,1983,324.9
ARTCV,1984,461.7
ARTCV,1985,439.0
ARTCV,1986,517.9
ARTCV,1987,585.1
ARTCV,1988,461.6
ARTCV,1989,308.2
ARTCV,1990,308.8
ARTCV,1991,301.0
ARTCV,1992,246.7
ARTCV,1993,214.7
ARTCV,1994,239.3
ARTCV,1995,250.3
ARTCV,1996,280.9
ARTCV,1997,268.1
ARTCV,1998,379.9
ARTCV,1999,486.2
ARTCV,2000,463.9
ARTCV,2001,491.1
ARTCV,2002,480.9
ARTCV,2003,407.6
ARTCV,2004,434.7
ARTCV,2005,438.9
ARTCV,2006,458.4
ARTCV,2007,736.7
ARTCV,2008,624.0
ARTCV,2009,680.5
ARTCV,2010,434.4
ARTCV,2011,891.2
ARTCV,2012,903.8
ARTCV,2013,937.0
ARTCV,2014,916.3
ARTCV,2015,834.5
ARTXB,1960,70774.0
ARTXB,1961,76145.0
ARTXB,1962,78080.0
ARTXB,1963,80479.0
ARTXB,1964,83422.0
ARTXB,1965,78915.0
ARTXB,1966,80100.0
ARTXB,1967,73535.0
ARTXB,1968,78732.0
ARTXB,1969,86849.0
ARTXB,1970,80190.0
ARTXB,1971,80855.0
ARTXB,1972,81143.0
ARTXB,1973,87352.0
ARTXB,1974,79024.0
ARTXB,1975,87239.0
ARTXB,1976,93449.0
ARTXB,1977,99519.0
ARTXB,1978,101860.0
ARTXB,1979,142558.0
ARTXB,1980,122309.0
ARTXB,1981,65242.0
ARTXB,1982,65154.0
ARTXB,1983,73769.0
ARTXB,1984,101279.0
ARTXB,1985,91894.0
ARTXB,1986,102017.0
ARTXB,1987,109216.0
ARTXB,1988,101815.0
ARTXB,1989,99514.0
ARTXB,1990,98621.0
ARTXB,1991,94570.0
ARTXB,1992,89971.0
ARTXB,1993,82504.0
ARTXB,1994,81208.0
ARTXB,1995,81036.0
ARTXB,1996,82280.0
ARTXB,1997,76391.0
ARTXB,1998,103334.0
ARTXB,1999,135150.0
ARTXB,2000,135104.0
ARTXB,2001,125555.0
ARTXB,2002,118493.0
ARTXB,2003,90544.0
ARTXB,2004,91630.0
ARTXB,2005,87110.0
ARTXB,2006,80492.0
ARTXB,2007,99922.0
ARTXB,2008,82941.0
ARTXB,2009,52437.0
ARTXB,2010,33127.0
ARTXB,2011,60093.0
ARTXB,2012,53841.0
ARTXB,2013,60091.0
ARTXB,2014,57377.0
ARTXB,2015,61494.0
ARTXD,1970,0.49
ARTXD,1971,0.64
ARTXD,1972,0.64
ARTXD,1973,0.69
ARTXD,1974,1.47
ARTXD,1975,1.62
ARTXD,1976,1.6
ARTXD,1977,1.7
ARTXD,1978,1.81
ARTXD,1979,2.72
ARTXD,1980,3.78
ARTXD,1981,4.59
ARTXD,1982,3.98
ARTXD,1983,4.4
ARTXD,1984,4.56
ARTXD,1985,4.78
ARTXD,1986,5.08
ARTXD,1987,5.36
ARTXD,1988,4.53
ARTXD,1989,3.1
ARTXD,1990,3.13
ARTXD,1991,3.18
ARTXD,1992,2.74
ARTXD,1993,2.6
ARTXD,1994,2.95
ARTXD,1995,3.09
ARTXD,1996,3.41
ARTXD,1997,3.51
ARTXD,1998,3.68
ARTXD,1999,3.6
ARTXD,2000,3.43
ARTXD,2001,3.91
ARTXD,2002,4.06
ARTXD,2003,4.5
ARTXD,2004,4.74
ARTXD,2005,5.04
ARTXD,2006,5.7
ARTXD,2007,7.37
ARTXD,2008,7.52
ARTXD,2009,12.98
ARTXD,2010,13.11
ARTXD,2011,14.83
ARTXD,2012,16.79
ARTXD,2013,15.59
ARTXD,2014,15.97
ARTXD,2015,13.57
ARTXP,1960,10665.0
ARTXP,1961,11474.0
ARTXP,1962,11766.0
ARTXP,1963,12128.0
ARTXP,1964,12571.0
ARTXP,1965,11892.0
ARTXP,1966,12071.0
ARTXP,1967,11081.0
ARTXP,1968,11864.0
ARTXP,1969,13087.0
ARTXP,1970,12084.0
ARTXP,1971,12184.0
ARTXP,1972,12228.0
ARTXP,1973,13163.0
ARTXP,1974,11908.0
ARTXP,1975,13146.0
ARTXP,1976,14082.0
ARTXP,1977,14997.0
ARTXP,1978,15350.0
ARTXP,1979,21482.0
ARTXP,1980,18431.0
ARTXP,1981,9831.0
ARTXP,1982,9818.0
ARTXP,1983,11117.0
ARTXP,1984,15262.0
ARTXP,1985,13848.0
ARTXP,1986,15373.0
ARTXP,1987,16458.0
ARTXP,1988,15343.0
ARTXP,1989,14996.0
ARTXP,1990,14862.0
ARTXP,1991,14251.0
ARTXP,1992,13558.0
ARTXP,1993,12433.0
ARTXP,1994,12237.0
ARTXP,1995,12212.0
ARTXP,1996,12399.0
ARTXP,1997,11512.0
ARTXP,1998,15572.0
ARTXP,1999,20366.0
ARTXP,2000,20359.0
ARTXP,2001,18920.0
ARTXP,2002,17856.0
ARTXP,2003,13644.0
ARTXP,2004,13808.0
ARTXP,2005,13127.0
ARTXP,2006,12130.0
ARTXP,2007,15058.0
ARTXP,2008,12499.0
ARTXP,2009,7902.0
ARTXP,2010,4992.0
ARTXP,2011,9056.0
ARTXP,2012,8113.0
ARTXP,2013,9055.0
ARTXP,2014,8646.0
ARTXP,2015,9267.0
ARTXV,1970,39.0
ARTXV,1971,51.9
ARTXV,1972,52.3
ARTXV,1973,60.5
ARTXV,1974,115.9
ARTXV,1975,141.0
ARTXV,1976,149.6
ARTXV,1977,169.1
ARTXV,1978,184.8
ARTXV,1979,387.1
ARTXV,1980,462.2
ARTXV,1981,299.5
ARTXV,1982,259.4
ARTXV,1983,324.9
ARTXV,1984,461.7
ARTXV,1985,439.0
ARTXV,1986,517.9
ARTXV,1987,585.1
ARTXV,1988,461.6
ARTXV,1989,308.2
ARTXV,1990,308.8
ARTXV,1991,301.0
ARTXV,1992,246.7
ARTXV,1993,214.7
ARTXV,1994,239.3
ARTXV,1995,250.3
ARTXV,1996,280.9
ARTXV,1997,268.1
ARTXV,1998,379.9
ARTXV,1999,486.2
ARTXV,2000,463.9
ARTXV,2001,491.1
ARTXV,2002,480.9
ARTXV,2003,407.6
ARTXV,2004,434.7
ARTXV,2005,438.9
ARTXV,2006,458.4
ARTXV,2007,736.7
ARTXV,2008,624.0
ARTXV,2009,680.5
ARTXV,2010,434.4
ARTXV,2011,891.2
ARTXV,2012,903.8
ARTXV,2013,937.0
ARTXV,2014,916.3
ARTXV,2015,834.5
AVACB,1960,27173.0
AVACB,1961,17355.0
AVACB,1962,24955.0
AVACB,1963,22040.0
AVACB,1964,19461.0
AVACB,1965,16870.0
AVACB,1966,16101.0
AVACB,1967,14298.0
AVACB,1968,14376.0
AVACB,1969,11905.0
AVACB,1970,11024.0
AVACB,1971,10278.0
AVACB,1972,10477.0
AVACB,1973,10289.0
AVACB,1974,9988.0
AVACB,1975,8280.0
AVACB,1976,7926.0
AVACB,1977,8314.0
AVACB,1978,8852.0
AVACB,1979,8489.0
AVACB,1980,1440.0
AVACB,1981,666.0
AVACB,1982,5779.0
AVACB,1983,5891.0
AVACB,1984,5286.0
AVACB,1985,6837.0
AVACB,1986,6754.0
AVACB,1987,5470.0
AVACB,1988,6621.0
AVACB,1989,6575.0
AVACB,1990,5581.0
AVACB,1991,5506.0
AVACB,1992,5345.0
AVACB,1993,4134.0
AVACB,1994,4003.0
AVACB,1995,4073.0
AVACB,1996,3881.0
AVACB,1997,4222.0
AVACB,1998,2899.0
AVACB,1999,4167.0
AVACB,2000,3651.0
AVACB,2001,2706.0
AVACB,2002,3025.0
AVACB,2003,3033.0
AVACB,2004,2795.0
AVACB,2005,2676.0
AVACB,2006,2326.0
AVACB,2007,2234.0
AVACB,2008,2057.0
AVACB,2009,1439.0
AVACB,2010,1757.0
AVACB,2011,1911.0
AVACB,2012,1911.0
AVACB,2013,1726.0
AVACB,2014,2371.0
AVACB,2015,3585.0
AVACD,1970,2.17
AVACD,1971,2.21
AVACD,1972,2.19
AVACD,1973,2.36
AVACD,1974,3.23
AVACD,1975,3.45
AVACD,1976,3.59
AVACD,1977,3.97
AVACD,1978,4.29
AVACD,1979,5.73
AVACD,1980,9.02
AVACD,1981,10.84
AVACD,1982,10.92
AVACD,1983,10.44
AVACD,1984,10.27
AVACD,1985,9.99
AVACD,1986,8.41
AVACD,1987,7.55
AVACD,1988,7.41
AVACD,1989,8.28
AVACD,1990,9.32
AVACD,1991,8.71
AVACD,1992,8.54
AVACD,1993,8.24
AVACD,1994,7.96
AVACD,1995,8.36
AVACD,1996,9.29
AVACD,1997,9.39
AVACD,1998,8.11
AVACD,1999,8.81
AVACD,2000,10.87
AVACD,2001,11.01
AVACD,2002,10.72
AVACD,2003,12.42
AVACD,2004,15.13
AVACD,2005,18.56
AVACD,2006,22.31
AVACD,2007,23.7
AVACD,2008,27.23
AVACD,2009,20.32
AVACD,2010,25.19
AVACD,2011,31.64
AVACD,2012,33.04
AVACD,2013,32.71
AVACD,2014,33.16
AVACD,2015,24.86
AVACP,1960,5383.0
AVACP,1961,3438.0
AVACP,1962,4943.0
AVACP,1963,4366.0
AVACP,1964,3855.0
AVACP,1965,3342.0
AVACP,1966,3190.0
AVACP,1967,2832.0
AVACP,1968,2848.0
AVACP,1969,2358.0
AVACP,1970,2184.0
AVACP,1971,2036.0
AVACP,1972,2075.0
AVACP,1973,2038.0
AVACP,1974,1979.0
AVACP,1975,1640.0
AVACP,1976,1570.0
AVACP,1977,1647.0
AVACP,1978,1754.0
AVACP,1979,1682.0
AVACP,1980,285.0
AVACP,1981,132.0
AVACP,1982,1145.0
AVACP,1983,1167.0
AVACP,1984,1047.0
AVACP,1985,1354.0
AVACP,1986,1338.0
AVACP,1987,1084.0
AVACP,1988,1312.0
AVACP,1989,1303.0
AVACP,1990,1106.0
AVACP,1991,1091.0
AVACP,1992,1059.0
AVACP,1993,819.0
AVACP,1994,793.0
AVACP,1995,807.0
AVACP,1996,769.0
AVACP,1997,836.0
AVACP,1998,574.0
AVACP,1999,825.0
AVACP,2000,723.0
AVACP,2001,536.0
AVACP,2002,599.0
AVACP,2003,601.0
AVACP,2004,554.0
AVACP,2005,530.0
AVACP,2006,461.0
AVACP,2007,443.0
AVACP,2008,407.0
AVACP,2009,285.0
AVACP,2010,348.0
AVACP,2011,379.0
AVACP,2012,379.0
AVACP,2013,342.0
AVACP,2014,470.0
AVACP,2015,710.0
AVACV,1970,23.9
AVACV,1971,22.7
AVACV,1972,23.0
AVACV,1973,24.3
AVACV,1974,32.3
AVACV,1975,28.5
AVACV,1976,28.4
AVACV,1977,33.0
AVACV,1978,38.0
AVACV,1979,48.7
AVACV,1980,13.0
AVACV,1981,7.2
AVACV,1982,63.1
AVACV,1983,61.5
AVACV,1984,54.3
AVACV,1985,68.3
AVACV,1986,56.8
AVACV,1987,41.3
AVACV,1988,49.1
AVACV,1989,54.4
AVACV,1990,52.0
AVACV,1991,48.0
AVACV,1992,45.7
AVACV,1993,34.1
AVACV,1994,31.9
AVACV,1995,34.1
AVACV,1996,36.0
AVACV,1997,39.6
AVACV,1998,23.5
AVACV,1999,36.7
AVACV,2000,39.7
AVACV,2001,29.8
AVACV,2002,32.4
AVACV,2003,37.7
AVACV,2004,42.3
AVACV,2005,49.7
AVACV,2006,51.9
AVACV,2007,53.0
AVACV,2008,56.0
AVACV,2009,29.2
AVACV,2010,44.3
AVACV,2011,60.5
AVACV,2012,63.1
AVACV,2013,56.5
AVACV,2014,78.6
AVACV,2015,89.1
AVTCB,1960,27173.0
AVTCB,1961,17355.0
AVTCB,1962,24955.0
AVTCB,1963,22040.0
AVTCB,1964,19461.0
AVTCB,1965,16870.0
AVTCB,1966,16101.0
AVTCB,1967,14298.0
AVTCB,1968,14376.0
AVTCB,1969,11905.0
AVTCB,1970,11024.0
AVTCB,1971,10278.0
AVTCB,1972,10477.0
AVTCB,1973,10289.0
AVTCB,1974,9988.0
AVTCB,1975,8280.0
AVTCB,1976,7926.0
AVTCB,1977,8314.0
AVTCB,1978,8852.0
AVTCB,1979,8489.0
AVTCB,1980,1440.0
AVTCB,1981,666.0
AVTCB,1982,5779.0
AVTCB,1983,5891.0
AVTCB,1984,5286.0
AVTCB,1985,6837.0
AVTCB,1986,6754.0
AVTCB,1987,5470.0
AVTCB,1988,6621.0
AVTCB,1989,6575.0
AVTCB,1990,5581.0
AVTCB,1991,5506.0
AVTCB,1992,5345.0
AVTCB,1993,4134.0
AVTCB,1994,4003.0
AVTCB,1995,4073.0
AVTCB,1996,3881.0
AVTCB,1997,4222.0
AVTCB,1998,2899.0
AVTCB,1999,4167.0
AVTCB,2000,3651.0
AVTCB,2001,2706.0
AVTCB,2002,3025.0
AVTCB,2003,3033.0
AVTCB,2004,2795.0
AVTCB,2005,2676.0
AVTCB,2006,2326.0
AVTCB,2007,2234.0
AVTCB,2008,2057.0
AVTCB,2009,1439.0
AVTCB,2010,1757.0
AVTCB,2011,1911.0
AVTCB,2012,1911.0
AVTCB,2013,1726.0
AVTCB,2014,2371.0
AVTCB,2015,3585.0
AVTCD,1970,2.17
AVTCD,1971,2.21
AVTCD,1972,2.19
AVTCD,1973,2.36
AVTCD,1974,3.23
AVTCD,1975,3.45
AVTCD,1976,3.59
AVTCD,1977,3.97
AVTCD,1978,4.29
AVTCD,1979,5.73
AVTCD,1980,9.02
AVTCD,1981,10.84
AVTCD,1982,10.92
AVTCD,1983,10.44
AVTCD,1984,10.27
AVTCD,1985,9.99
AVTCD,1986,8.41
AVTCD,1987,7.55
AVTCD,1988,7.41
AVTCD,1989,8.28
AVTCD,1990,9.32
AVTCD,1991,8.71
AVTCD,1992,8.54
AVTCD,1993,8.24
AVTCD,1994,7.96
AVTCD,1995,8.36
AVTCD,1996,9.29
AVTCD,1997,9.39
AVTCD,1998,8.11
AVTCD,1999,8.81
AVTCD,2000,10.87
AVTCD,2001,11.01
AVTCD,2002,10.72
AVTCD,2003,12.42
AVTCD,2004,15.13
AVTCD,2005,18.56
AVTCD,2006,22.31
AVTCD,2007,23.7
AVTCD,2008,27.23
AVTCD,2009,20.32
AVTCD,2010,25.19
AVTCD,2011,31.64
AVTCD,2012,33.04
AVTCD,2013,32.71
AVTCD,2014,33.16
AVTCD,2015,24.86
AVTCP,1960,5383.0
AVTCP,1961,3438.0
AVTCP,1962,4943.0
AVTCP,1963,4366.0
AVTCP,1964,3855.0
AVTCP,1965,3342.0
AVTCP,1966,3190.0
AVTCP,1967,2832.0
AVTCP,1968,2848.0
AVTCP,1969,2358.0
AVTCP,1970,2184.0
AVTCP,1971,2036.0
AVTCP,1972,2075.0
AVTCP,1973,2038.0
AVTCP,1974,1979.0
AVTCP,1975,1640.0
AVTCP,1976,1570.0
AVTCP,1977,1647.0
AVTCP,1978,1754.0
AVTCP,1979,1682.0
AVTCP,1980,285.0
AVTCP,1981,132.0
AVTCP,1982,1145.0
AVTCP,1983,1167.0
AVTCP,1984,1047.0
AVTCP,1985,1354.0
AVTCP,1986,1338.0
AVTCP,1987,1084.0
AVTCP,1988,1312.0
AVTCP,1989,1303.0
AVTCP,1990,1106.0
AVTCP,1991,1091.0
AVTCP,1992,1059.0
AVTCP,1993,819.0
AVTCP,1994,793.0
AVTCP,1995,807.0
AVTCP,1996,769.0
AVTCP,1997,836.0
AVTCP,1998,574.0
AVTCP,1999,825.0
AVTCP,2000,723.0
AVTCP,2001,536.0
AVTCP,2002,599.0
AVTCP,2003,601.0
AVTCP,2004,554.0
