MSN,StateCode,Year,Data
ARICP,TX,1995,11793.628509999999
ARICP,TX,1996,11962.09281
ARICP,TX,1997,10509.17176
ARICP,TX,1998,11200.952140000001
ARICP,TX,1999,8437.83468
ARICP,TX,2000,7957.24263
ARICP,TX,2001,11720.488000000001
ARICP,TX,2002,13203.3044
ARICP,TX,2003,13915.57866
ARICP,TX,2004,12985.95933
ARICP,TX,2005,17189.19592
ARICP,TX,2006,15741.080069999998
ARICP,TX,2007,15139.37815
ARICP,TX,2008,10715.31969
ARICP,TX,2009,9244.72732
ARICV,TX,1970,57.97258000000001
ARICV,TX,1971,58.055930000000004
ARICV,TX,1972,58.53331
ARICV,TX,1973,60.32459
ARICV,TX,1974,126.73383999999999
ARICV,TX,1975,95.67036
ARICV,TX,1976,82.90096
ARICV,TX,1977,72.11864
ARICV,TX,1978,105.35533000000001
ARICV,TX,1979,156.17051999999998
ARICV,TX,1980,274.51235
ARICV,TX,1981,272.46727999999996
ARICV,TX,1982,230.17098
ARICV,TX,1983,329.5833
ARICV,TX,1984,297.98933
ARICV,TX,1985,329.1757
ARICV,TX,1986,414.41585
ARICV,TX,1987,279.84283
ARICV,TX,1988,307.87465
ARICV,TX,1989,182.69609
ARICV,TX,1990,272.98655
ARICV,TX,1991,206.84375
ARICV,TX,1992,182.30148
ARICV,TX,1993,264.94457
ARICV,TX,1994,213.73752000000002
ARICV,TX,1995,248.71358999999998
ARICV,TX,1996,263.73757
ARICV,TX,1997,243.1048
ARICV,TX,1998,262.76971000000003
ARICV,TX,1999,208.88476
ARICV,TX,2000,200.72959
ARICV,TX,2001,294.99632
ARICV,TX,2002,335.27833
ARICV,TX,2003,389.67321
ARICV,TX,2004,408.40663
ARICV,TX,2005,604.29428
ARICV,TX,2006,598.9725599999999
ARICV,TX,2007,618.83574
ARICV,TX,2008,453.29558
ARICV,TX,2009,412.21752999999995
ARTCB,TX,1960,41700.15006
ARTCB,TX,1961,48304.65713
ARTCB,TX,1962,50028.63007
ARTCB,TX,1963,47426.65965
ARTCB,TX,1964,48850.52367
ARTCB,TX,1965,51835.30801
ARTCB,TX,1966,56112.985029999996
ARTCB,TX,1967,59552.825970000005
ARTCB,TX,1968,61556.259060000004
ARTCB,TX,1969,66144.67003
ARTCB,TX,1970,78867.81815
ARTCB,TX,1971,76174.8896
ARTCB,TX,1972,75513.20535
ARTCB,TX,1973,77978.03958
ARTCB,TX,1974,81041.71493999999
ARTCB,TX,1975,54080.38215
ARTCB,TX,1976,44787.12216
ARTCB,TX,1977,36099.211110000004
ARTCB,TX,1978,47413.57372
ARTCB,TX,1979,62155.19263
ARTCB,TX,1980,72373.22122
ARTCB,TX,1981,52579.25537
ARTCB,TX,1982,52122.995930000005
ARTCB,TX,1983,77779.97322999999
ARTCB,TX,1984,71200.39821
ARTCB,TX,1985,78354.83073
ARTCB,TX,1986,90548.45856
ARTCB,TX,1987,83620.0417
ARTCB,TX,1988,95781.00946
ARTCB,TX,1989,64248.84432999999
ARTCB,TX,1990,92991.42253
ARTCB,TX,1991,62183.024410000005
ARTCB,TX,1992,78306.85098999999
ARTCB,TX,1993,84504.27655
ARTCB,TX,1994,72642.51402
ARTCB,TX,1995,78262.51879
ARTCB,TX,1996,79380.44789
ARTCB,TX,1997,69738.8638
ARTCB,TX,1998,74329.5184
ARTCB,TX,1999,55993.47094
ARTCB,TX,2000,52804.26209
ARTCB,TX,2001,77777.15837
ARTCB,TX,2002,87617.12800000001
ARTCB,TX,2003,92343.77999
ARTCB,TX,2004,86174.82611000001
ARTCB,TX,2005,114067.5041
ARTCB,TX,2006,104457.8073
ARTCB,TX,2007,100464.9134
ARTCB,TX,2008,71106.86146
ARTCB,TX,2009,61348.0105
ARTCD,TX,1970,0.73506
ARTCD,TX,1971,0.7621399999999999
ARTCD,TX,1972,0.7751399999999999
ARTCD,TX,1973,0.77361
ARTCD,TX,1974,1.5638100000000001
ARTCD,TX,1975,1.7690400000000002
ARTCD,TX,1976,1.851
ARTCD,TX,1977,1.9977900000000002
ARTCD,TX,1978,2.22205
ARTCD,TX,1979,2.5125900000000003
ARTCD,TX,1980,3.7930099999999998
ARTCD,TX,1981,5.18203
ARTCD,TX,1982,4.41592
ARTCD,TX,1983,4.23738
ARTCD,TX,1984,4.185219999999999
ARTCD,TX,1985,4.20109
ARTCD,TX,1986,4.57673
ARTCD,TX,1987,3.3466
ARTCD,TX,1988,3.2143599999999997
ARTCD,TX,1989,2.84357
ARTCD,TX,1990,2.93561
ARTCD,TX,1991,3.32637
ARTCD,TX,1992,2.32804
ARTCD,TX,1993,3.13528
ARTCD,TX,1994,2.94232
ARTCD,TX,1995,3.17794
ARTCD,TX,1996,3.32245
ARTCD,TX,1997,3.48593
ARTCD,TX,1998,3.5352
ARTCD,TX,1999,3.73052
ARTCD,TX,2000,3.80139
ARTCD,TX,2001,3.79284
ARTCD,TX,2002,3.82663
ARTCD,TX,2003,4.21981
ARTCD,TX,2004,4.73928
ARTCD,TX,2005,5.29769
ARTCD,TX,2006,5.73411
ARTCD,TX,2007,6.15972
ARTCD,TX,2008,6.37485
ARTCD,TX,2009,6.71933
ARTCP,TX,1960,6283.92858
ARTCP,TX,1961,7279.182809999999
ARTCP,TX,1962,7538.973790000001
ARTCP,TX,1963,7146.87457
ARTCP,TX,1964,7361.44118
ARTCP,TX,1965,7811.22785
ARTCP,TX,1966,8455.844640000001
ARTCP,TX,1967,8974.205240000001
ARTCP,TX,1968,9276.10896
ARTCP,TX,1969,9967.55124
ARTCP,TX,1970,11884.843
ARTCP,TX,1971,11479.03701
ARTCP,TX,1972,11379.3257
ARTCP,TX,1973,11750.75943
ARTCP,TX,1974,12212.43444
ARTCP,TX,1975,8149.54523
ARTCP,TX,1976,6749.11425
ARTCP,TX,1977,5439.905229999999
ARTCP,TX,1978,7144.902609999999
ARTCP,TX,1979,9366.36417
ARTCP,TX,1980,10906.15148
ARTCP,TX,1981,7923.33565
ARTCP,TX,1982,7854.580459999999
ARTCP,TX,1983,11720.91218
ARTCP,TX,1984,10729.41504
ARTCP,TX,1985,11807.53929
ARTCP,TX,1986,13645.03595
ARTCP,TX,1987,12600.970720000001
ARTCP,TX,1988,14433.545730000002
ARTCP,TX,1989,9681.863220000001
ARTCP,TX,1990,14013.173980000001
ARTCP,TX,1991,9370.55823
ARTCP,TX,1992,11800.309070000001
ARTCP,TX,1993,12734.21889
ARTCP,TX,1994,10946.73207
ARTCP,TX,1995,11793.628509999999
ARTCP,TX,1996,11962.09281
ARTCP,TX,1997,10509.17176
ARTCP,TX,1998,11200.952140000001
ARTCP,TX,1999,8437.83468
ARTCP,TX,2000,7957.24263
ARTCP,TX,2001,11720.488000000001
ARTCP,TX,2002,13203.3044
ARTCP,TX,2003,13915.57866
ARTCP,TX,2004,12985.95933
ARTCP,TX,2005,17189.19592
ARTCP,TX,2006,15741.080069999998
ARTCP,TX,2007,15139.37815
ARTCP,TX,2008,10715.31969
ARTCP,TX,2009,9244.72732
ARTCV,TX,1970,57.97258000000001
ARTCV,TX,1971,58.055930000000004
ARTCV,TX,1972,58.53331
ARTCV,TX,1973,60.32459
ARTCV,TX,1974,126.73383999999999
ARTCV,TX,1975,95.67036
ARTCV,TX,1976,82.90096
ARTCV,TX,1977,72.11864
ARTCV,TX,1978,105.35533000000001
ARTCV,TX,1979,156.17051999999998
ARTCV,TX,1980,274.51235
ARTCV,TX,1981,272.46727999999996
ARTCV,TX,1982,230.17098
ARTCV,TX,1983,329.5833
ARTCV,TX,1984,297.98933
ARTCV,TX,1985,329.1757
ARTCV,TX,1986,414.41585
ARTCV,TX,1987,279.84283
ARTCV,TX,1988,307.87465
ARTCV,TX,1989,182.69609
ARTCV,TX,1990,272.98655
ARTCV,TX,1991,206.84375
ARTCV,TX,1992,182.30148
ARTCV,TX,1993,264.94457
ARTCV,TX,1994,213.73752000000002
ARTCV,TX,1995,248.71358999999998
ARTCV,TX,1996,263.73757
ARTCV,TX,1997,243.1048
ARTCV,TX,1998,262.76971000000003
ARTCV,TX,1999,208.88476
ARTCV,TX,2000,200.72959
ARTCV,TX,2001,294.99632
ARTCV,TX,2002,335.27833
ARTCV,TX,2003,389.67321
ARTCV,TX,2004,408.40663
ARTCV,TX,2005,604.29428
ARTCV,TX,2006,598.9725599999999
ARTCV,TX,2007,618.83574
ARTCV,TX,2008,453.29558
ARTCV,TX,2009,412.21752999999995
ARTXB,TX,1960,41700.15006
ARTXB,TX,1961,48304.65713
ARTXB,TX,1962,50028.63007
ARTXB,TX,1963,47426.65965
ARTXB,TX,1964,48850.52367
ARTXB,TX,1965,51835.30801
ARTXB,TX,1966,56112.985029999996
ARTXB,TX,1967,59552.825970000005
ARTXB,TX,1968,61556.259060000004
ARTXB,TX,1969,66144.67003
ARTXB,TX,1970,78867.81815
ARTXB,TX,1971,76174.8896
ARTXB,TX,1972,75513.20535
ARTXB,TX,1973,77978.03958
ARTXB,TX,1974,81041.71493999999
ARTXB,TX,1975,54080.38215
ARTXB,TX,1976,44787.12216
ARTXB,TX,1977,36099.211110000004
ARTXB,TX,1978,47413.57372
ARTXB,TX,1979,62155.19263
ARTXB,TX,1980,72373.22122
ARTXB,TX,1981,52579.25537
ARTXB,TX,1982,52122.995930000005
ARTXB,TX,1983,77779.97322999999
ARTXB,TX,1984,71200.39821
ARTXB,TX,1985,78354.83073
ARTXB,TX,1986,90548.45856
ARTXB,TX,1987,83620.0417
ARTXB,TX,1988,95781.00946
ARTXB,TX,1989,64248.84432999999
ARTXB,TX,1990,92991.42253
ARTXB,TX,1991,62183.024410000005
ARTXB,TX,1992,78306.85098999999
ARTXB,TX,1993,84504.27655
ARTXB,TX,1994,72642.51402
ARTXB,TX,1995,78262.51879
ARTXB,TX,1996,79380.44789
ARTXB,TX,1997,69738.8638
ARTXB,TX,1998,74329.5184
ARTXB,TX,1999,55993.47094
ARTXB,TX,2000,52804.26209
ARTXB,TX,2001,77777.15837
ARTXB,TX,2002,87617.12800000001
ARTXB,TX,2003,92343.77999
ARTXB,TX,2004,86174.82611000001
ARTXB,TX,2005,114067.5041
ARTXB,TX,2006,104457.8073
ARTXB,TX,2007,100464.9134
ARTXB,TX,2008,71106.86146
ARTXB,TX,2009,61348.0105
ARTXD,TX,1970,0.73506
ARTXD,TX,1971,0.7621399999999999
ARTXD,TX,1972,0.7751399999999999
ARTXD,TX,1973,0.77361
ARTXD,TX,1974,1.5638100000000001
ARTXD,TX,1975,1.7690400000000002
ARTXD,TX,1976,1.851
ARTXD,TX,1977,1.9977900000000002
ARTXD,TX,1978,2.22205
ARTXD,TX,1979,2.5125900000000003
ARTXD,TX,1980,3.7930099999999998
ARTXD,TX,1981,5.18203
ARTXD,TX,1982,4.41592
ARTXD,TX,1983,4.23738
ARTXD,TX,1984,4.185219999999999
ARTXD,TX,1985,4.20109
ARTXD,TX,1986,4.57673
ARTXD,TX,1987,3.3466
ARTXD,TX,1988,3.2143599999999997
ARTXD,TX,1989,2.84357
ARTXD,TX,1990,2.93561
ARTXD,TX,1991,3.32637
ARTXD,TX,1992,2.32804
ARTXD,TX,1993,3.13528
ARTXD,TX,1994,2.94232
ARTXD,TX,1995,3.17794
ARTXD,TX,1996,3.32245
ARTXD,TX,1997,3.48593
ARTXD,TX,1998,3.5352
ARTXD,TX,1999,3.73052
ARTXD,TX,2000,3.80139
ARTXD,TX,2001,3.79284
ARTXD,TX,2002,3.82663
ARTXD,TX,2003,4.21981
ARTXD,TX,2004,4.73928
ARTXD,TX,2005,5.29769
ARTXD,TX,2006,5.73411
ARTXD,TX,2007,6.15972
ARTXD,TX,2008,6.37485
ARTXD,TX,2009,6.71933
ARTXP,TX,1960,6283.92858
ARTXP,TX,1961,7279.182809999999
ARTXP,TX,1962,7538.973790000001
ARTXP,TX,1963,7146.87457
ARTXP,TX,1964,7361.44118
ARTXP,TX,1965,7811.22785
ARTXP,TX,1966,8455.844640000001
ARTXP,TX,1967,8974.205240000001
ARTXP,TX,1968,9276.10896
ARTXP,TX,1969,9967.55124
ARTXP,TX,1970,11884.843
ARTXP,TX,1971,11479.03701
ARTXP,TX,1972,11379.3257
ARTXP,TX,1973,11750.75943
ARTXP,TX,1974,12212.43444
ARTXP,TX,1975,8149.54523
ARTXP,TX,1976,6749.11425
ARTXP,TX,1977,5439.905229999999
ARTXP,TX,1978,7144.902609999999
ARTXP,TX,1979,9366.36417
ARTXP,TX,1980,10906.15148
ARTXP,TX,1981,7923.33565
ARTXP,TX,1982,7854.580459999999
ARTXP,TX,1983,11720.91218
ARTXP,TX,1984,10729.41504
ARTXP,TX,1985,11807.53929
ARTXP,TX,1986,13645.03595
ARTXP,TX,1987,12600.970720000001
ARTXP,TX,1988,14433.545730000002
ARTXP,TX,1989,9681.863220000001
ARTXP,TX,1990,14013.173980000001
ARTXP,TX,1991,9370.55823
ARTXP,TX,1992,11800.309070000001
ARTXP,TX,1993,12734.21889
ARTXP,TX,1994,10946.73207
ARTXP,TX,1995,11793.628509999999
ARTXP,TX,1996,11962.09281
ARTXP,TX,1997,10509.17176
ARTXP,TX,1998,11200.952140000001
ARTXP,TX,1999,8437.83468
ARTXP,TX,2000,7957.24263
ARTXP,TX,2001,11720.488000000001
ARTXP,TX,2002,13203.3044
ARTXP,TX,2003,13915.57866
ARTXP,TX,2004,12985.95933
ARTXP,TX,2005,17189.19592
ARTXP,TX,2006,15741.080069999998
ARTXP,TX,2007,15139.37815
ARTXP,TX,2008,10715.31969
ARTXP,TX,2009,9244.72732
ARTXV,TX,1970,57.97258000000001
ARTXV,TX,1971,58.055930000000004
ARTXV,TX,1972,58.53331
ARTXV,TX,1973,60.32459
ARTXV,TX,1974,126.73383999999999
ARTXV,TX,1975,95.67036
ARTXV,TX,1976,82.90096
ARTXV,TX,1977,72.11864
ARTXV,TX,1978,105.35533000000001
ARTXV,TX,1979,156.17051999999998
ARTXV,TX,1980,274.51235
ARTXV,TX,1981,272.46727999999996
ARTXV,TX,1982,230.17098
ARTXV,TX,1983,329.5833
ARTXV,TX,1984,297.98933
ARTXV,TX,1985,329.1757
ARTXV,TX,1986,414.41585
ARTXV,TX,1987,279.84283
ARTXV,TX,1988,307.87465
ARTXV,TX,1989,182.69609
ARTXV,TX,1990,272.98655
ARTXV,TX,1991,206.84375
ARTXV,TX,1992,182.30148
ARTXV,TX,1993,264.94457
ARTXV,TX,1994,213.73752000000002
ARTXV,TX,1995,248.71358999999998
ARTXV,TX,1996,263.73757
ARTXV,TX,1997,243.1048
ARTXV,TX,1998,262.76971000000003
ARTXV,TX,1999,208.88476
ARTXV,TX,2000,200.72959
ARTXV,TX,2001,294.99632
ARTXV,TX,2002,335.27833
ARTXV,TX,2003,389.67321
ARTXV,TX,2004,408.40663
ARTXV,TX,2005,604.29428
ARTXV,TX,2006,598.9725599999999
ARTXV,TX,2007,618.83574
ARTXV,TX,2008,453.29558
ARTXV,TX,2009,412.21752999999995
AVACB,TX,1960,16459.988859999998
AVACB,TX,1961,14413.73441
AVACB,TX,1962,19602.901280000002
AVACB,TX,1963,18447.64583
AVACB,TX,1964,17013.57996
AVACB,TX,1965,17453.45192
AVACB,TX,1966,15202.1357
AVACB,TX,1967,13483.16055
AVACB,TX,1968,11221.481940000001
AVACB,TX,1969,11039.17387
AVACB,TX,1970,10131.47568
AVACB,TX,1971,10084.76133
AVACB,TX,1972,7898.38303
AVACB,TX,1973,7846.78142
AVACB,TX,1974,8092.197359999999
AVACB,TX,1975,6623.557879999999
AVACB,TX,1976,6411.47888
AVACB,TX,1977,6872.75048
AVACB,TX,1978,6454.46932
AVACB,TX,1979,5935.54178
AVACB,TX,1980,6380.28325
AVACB,TX,1981,6569.6305
AVACB,TX,1982,4558.61043
AVACB,TX,1983,3848.0105399999998
AVACB,TX,1984,4859.37159
AVACB,TX,1985,6648.84286
AVACB,TX,1986,7770.93431
AVACB,TX,1987,5806.03751
AVACB,TX,1988,5112.002829999999
AVACB,TX,1989,4138.45701
AVACB,TX,1990,4229.69325
AVACB,TX,1991,3308.63765
AVACB,TX,1992,3955.0242
AVACB,TX,1993,3498.3177100000003
AVACB,TX,1994,3902.4908299999997
AVACB,TX,1995,3254.7760399999997
AVACB,TX,1996,3154.86431
AVACB,TX,1997,3319.64178
AVACB,TX,1998,2799.3242800000003
AVACB,TX,1999,4016.8478200000004
AVACB,TX,2000,3072.6918600000004
AVACB,TX,2001,2361.99807
AVACB,TX,2002,2690.41338
AVACB,TX,2003,2581.39445
AVACB,TX,2004,2442.9659699999997
AVACB,TX,2005,2578.74864
AVACB,TX,2006,2495.4805699999997
AVACB,TX,2007,2483.84584
AVACB,TX,2008,2111.8103100000003
AVACB,TX,2009,1753.02058
AVACD,TX,1970,2.16982
AVACD,TX,1971,2.21236
AVACD,TX,1972,2.19413
AVACD,TX,1973,2.35823
AVACD,TX,1974,3.23346
AVACD,TX,1975,3.4461800000000005
AVACD,TX,1976,3.5859699999999997
AVACD,TX,1977,3.9687
AVACD,TX,1978,4.29319
AVACD,TX,1979,5.73257
AVACD,TX,1980,9.01902
AVACD,TX,1981,10.84113
AVACD,TX,1982,10.91601
AVACD,TX,1983,10.44176
AVACD,TX,1984,10.26704
AVACD,TX,1985,9.992469999999999
AVACD,TX,1986,8.41165
AVACD,TX,1987,7.54635
AVACD,TX,1988,7.41323
AVACD,TX,1989,8.27853
AVACD,TX,1990,9.318539999999999
AVACD,TX,1991,8.71117
AVACD,TX,1992,8.54477
AVACD,TX,1993,8.236930000000001
AVACD,TX,1994,7.96236
AVACD,TX,1995,8.36173
AVACD,TX,1996,9.285260000000001
AVACD,TX,1997,9.3851
AVACD,TX,1998,8.112119999999999
AVACD,TX,1999,8.811010000000001
AVACD,TX,2000,10.86609
AVACD,TX,2001,11.007530000000001
AVACD,TX,2002,10.71632
AVACD,TX,2003,12.42195
AVACD,TX,2004,15.134310000000001
AVACD,TX,2005,18.5622
AVACD,TX,2006,22.31458
AVACD,TX,2007,23.70404
AVACD,TX,2008,27.23177
AVACD,TX,2009,20.31775
AVACP,TX,1960,3260.6951
AVACP,TX,1961,2855.33566
AVACP,TX,1962,3883.3005700000003
AVACP,TX,1963,3654.4464799999996
AVACP,TX,1964,3370.36053
AVACP,TX,1965,3457.4984
AVACP,TX,1966,3011.51658
AVACP,TX,1967,2670.9906
AVACP,TX,1968,2222.9560100000003
AVACP,TX,1969,2186.8411
AVACP,TX,1970,2007.02767
AVACP,TX,1971,1997.77364
AVACP,TX,1972,1564.65591
AVACP,TX,1973,1554.43372
AVACP,TX,1974,1603.05019
AVACP,TX,1975,1312.11527
AVACP,TX,1976,1270.1027900000001
AVACP,TX,1977,1361.47989
AVACP,TX,1978,1278.6191199999998
AVACP,TX,1979,1175.82048
AVACP,TX,1980,1263.92299
AVACP,TX,1981,1301.43235
AVACP,TX,1982,903.0527800000001
AVACP,TX,1983,762.28418
AVACP,TX,1984,962.63304
AVACP,TX,1985,1317.12418
AVACP,TX,1986,1539.4085400000001
AVACP,TX,1987,1150.16591
AVACP,TX,1988,1012.67885
AVACP,TX,1989,819.8211200000001
AVACP,TX,1990,837.89486
AVACP,TX,1991,655.43535
AVACP,TX,1992,783.4834
AVACP,TX,1993,693.0106400000001
AVACP,TX,1994,773.07663
AVACP,TX,1995,644.76546
AVACP,TX,1996,624.97312
AVACP,TX,1997,657.61525
AVACP,TX,1998,554.54126
AVACP,TX,1999,795.73055
AVACP,TX,2000,608.6949
AVACP,TX,2001,467.9077
AVACP,TX,2002,532.9662
AVACP,TX,2003,511.36974000000004
AVACP,TX,2004,483.9473
AVACP,TX,2005,510.84560999999997
AVACP,TX,2006,494.35035
AVACP,TX,2007,492.04553
AVACP,TX,2008,418.34594
AVACP,TX,2009,347.27032
AVACV,TX,1970,21.98348
AVACV,TX,1971,22.311120000000003
AVACV,TX,1972,17.33008
AVACV,TX,1973,18.50452
AVACV,TX,1974,26.1658
AVACV,TX,1975,22.82597
AVACV,TX,1976,22.99137
AVACV,TX,1977,27.275879999999997
AVACV,TX,1978,27.710259999999998
AVACV,TX,1979,34.025909999999996
AVACV,TX,1980,57.5439
AVACV,TX,1981,71.22222
AVACV,TX,1982,49.76184
AVACV,TX,1983,40.18
AVACV,TX,1984,49.89136
