MSN,StateCode,Year,Data
ABICP,NM,1998,4.67066
ABICP,NM,1999,7.424180000000001
ABICP,NM,2000,4.42848
ABICP,NM,2001,7.07895
ABICP,NM,2002,8.63557
ABICP,NM,2003,8.44234
ABICP,NM,2004,13.924129999999998
ABICP,NM,2005,11.30737
ABICP,NM,2006,0.90854
ABICP,NM,2007,2.49189
ABICP,NM,2008,0.14552
ABICP,NM,2009,-1.17213
ARICB,NM,1960,6396.79018
ARICB,NM,1961,6716.24172
ARICB,NM,1962,6688.736089999999
ARICB,NM,1963,6815.97456
ARICB,NM,1964,7773.469
ARICB,NM,1965,9209.90446
ARICB,NM,1966,8144.31363
ARICB,NM,1967,7575.74812
ARICB,NM,1968,9667.488309999999
ARICB,NM,1969,6418.0506
ARICB,NM,1970,8017.62681
ARICB,NM,1971,5393.73954
ARICB,NM,1972,6401.57056
ARICB,NM,1973,6604.93741
ARICB,NM,1974,9058.575190000001
ARICB,NM,1975,10830.37219
ARICB,NM,1976,9699.06492
ARICB,NM,1977,7953.0578
ARICB,NM,1978,9501.10322
ARICB,NM,1979,9429.7189
ARICB,NM,1980,7552.989490000001
ARICB,NM,1981,7721.659090000001
ARICB,NM,1982,9610.174309999999
ARICB,NM,1983,11773.68238
ARICB,NM,1984,12612.77405
ARICB,NM,1985,9960.82466
ARICB,NM,1986,10724.607759999999
ARICB,NM,1987,13728.318169999999
ARICB,NM,1988,14019.47771
ARICB,NM,1989,11052.32403
ARICB,NM,1990,9625.90939
ARICB,NM,1991,10117.33691
ARICB,NM,1992,12433.53443
ARICB,NM,1993,16179.468169999998
ARICB,NM,1994,14030.736019999998
ARICB,NM,1995,12336.543590000001
ARICB,NM,1996,10936.11685
ARICB,NM,1997,8179.98511
ARICB,NM,1998,13592.78849
ARICB,NM,1999,12624.61188
ARICB,NM,2000,11778.1003
ARICB,NM,2001,5250.17366
ARICB,NM,2002,13234.20174
ARICB,NM,2003,13125.77017
ARICB,NM,2004,13206.4841
ARICB,NM,2005,11943.207690000001
ARICB,NM,2006,12825.79815
ARICB,NM,2007,15601.944130000002
ARICB,NM,2008,11727.135479999999
ARICB,NM,2009,10117.67946
ARICD,NM,1970,0.57613
ARICD,NM,1971,0.8227200000000001
ARICD,NM,1972,0.82484
ARICD,NM,1973,0.8507100000000001
ARICD,NM,1974,1.74794
ARICD,NM,1975,1.83959
ARICD,NM,1976,1.67787
ARICD,NM,1977,1.7825099999999998
ARICD,NM,1978,1.93603
ARICD,NM,1979,2.47158
ARICD,NM,1980,3.66664
ARICD,NM,1981,4.47842
ARICD,NM,1982,4.1611
ARICD,NM,1983,4.15937
ARICD,NM,1984,4.5027099999999995
ARICD,NM,1985,4.7882
ARICD,NM,1986,4.35166
ARICD,NM,1987,3.18608
ARICD,NM,1988,3.39284
ARICD,NM,1989,2.8721
ARICD,NM,1990,2.75845
ARICD,NM,1991,3.44878
ARICD,NM,1992,2.98883
ARICD,NM,1993,3.11788
ARICD,NM,1994,3.0523
ARICD,NM,1995,3.29619
ARICD,NM,1996,3.54924
ARICD,NM,1997,3.71909
ARICD,NM,1998,3.67884
ARICD,NM,1999,3.39506
ARICD,NM,2000,3.3498699999999997
ARICD,NM,2001,3.42573
ARICD,NM,2002,3.73161
ARICD,NM,2003,4.09636
ARICD,NM,2004,4.58142
ARICD,NM,2005,4.85418
ARICD,NM,2006,5.2015199999999995
ARICD,NM,2007,5.49369
ARICD,NM,2008,5.66012
ARICD,NM,2009,5.87915
ARICP,NM,1960,963.9527099999999
ARICP,NM,1961,1012.0918800000001
ARICP,NM,1962,1007.94697
ARICP,NM,1963,1027.12094
ARICP,NM,1964,1171.40883
ARICP,NM,1965,1387.86987
ARICP,NM,1966,1227.29259
ARICP,NM,1967,1141.61364
ARICP,NM,1968,1456.82464
ARICP,NM,1969,967.1565099999999
ARICP,NM,1970,1208.20175
ARICP,NM,1971,812.79981
ARICP,NM,1972,964.67308
ARICP,NM,1973,995.3190800000001
ARICP,NM,1974,1365.0655800000002
ARICP,NM,1975,1632.06332
ARICP,NM,1976,1461.58302
ARICP,NM,1977,1198.47164
ARICP,NM,1978,1431.75154
ARICP,NM,1979,1420.99441
ARICP,NM,1980,1138.18407
ARICP,NM,1981,1163.6014300000002
ARICP,NM,1982,1448.18781
ARICP,NM,1983,1774.21374
ARICP,NM,1984,1900.6591399999998
ARICP,NM,1985,1501.02843
ARICP,NM,1986,1616.12534
ARICP,NM,1987,2068.76404
ARICP,NM,1988,2112.6398
ARICP,NM,1989,1665.50995
ARICP,NM,1990,1450.55898
ARICP,NM,1991,1524.61376
ARICP,NM,1992,1873.64895
ARICP,NM,1993,2438.13565
ARICP,NM,1994,2114.33635
ARICP,NM,1995,1859.03309
ARICP,NM,1996,1647.99832
ARICP,NM,1997,1232.66804
ARICP,NM,1998,2048.34064
ARICP,NM,1999,1902.44302
ARICP,NM,2000,1774.8794899999998
ARICP,NM,2001,791.16541
ARICP,NM,2002,1994.3040600000002
ARICP,NM,2003,1977.9641600000002
ARICP,NM,2004,1990.1272
ARICP,NM,2005,1799.76005
ARICP,NM,2006,1932.7604199999998
ARICP,NM,2007,2351.10671
ARICP,NM,2008,1767.1994399999999
ARICP,NM,2009,1524.6653800000001
ARICV,NM,1970,4.6192
ARICV,NM,1971,4.43754
ARICV,NM,1972,5.28027
ARICV,NM,1973,5.61889
ARICV,NM,1974,15.83385
ARICV,NM,1975,19.92344
ARICV,NM,1976,16.273770000000003
ARICV,NM,1977,14.17641
ARICV,NM,1978,18.39442
ARICV,NM,1979,23.3063
ARICV,NM,1980,27.694090000000003
ARICV,NM,1981,34.58083
ARICV,NM,1982,39.9889
ARICV,NM,1983,48.9711
ARICV,NM,1984,56.79166
ARICV,NM,1985,47.69442
ARICV,NM,1986,46.66985
ARICV,NM,1987,43.73952
ARICV,NM,1988,47.56584
ARICV,NM,1989,31.74338
ARICV,NM,1990,26.552590000000002
ARICV,NM,1991,34.89247
ARICV,NM,1992,37.16172
ARICV,NM,1993,50.445640000000004
ARICV,NM,1994,42.82602
ARICV,NM,1995,40.66359
ARICV,NM,1996,38.8149
ARICV,NM,1997,30.4221
ARICV,NM,1998,50.00569
ARICV,NM,1999,42.861309999999996
ARICV,NM,2000,39.4551
ARICV,NM,2001,17.98568
ARICV,NM,2002,49.384879999999995
ARICV,NM,2003,53.767880000000005
ARICV,NM,2004,60.50445
ARICV,NM,2005,57.97448000000001
ARICV,NM,2006,66.71365
ARICV,NM,2007,85.71224000000001
ARICV,NM,2008,66.37699
ARICV,NM,2009,59.48336
ARTCB,NM,1960,6396.79018
ARTCB,NM,1961,6716.24172
ARTCB,NM,1962,6688.736089999999
ARTCB,NM,1963,6815.97456
ARTCB,NM,1964,7773.469
ARTCB,NM,1965,9209.90446
ARTCB,NM,1966,8144.31363
ARTCB,NM,1967,7575.74812
ARTCB,NM,1968,9667.488309999999
ARTCB,NM,1969,6418.0506
ARTCB,NM,1970,8017.62681
ARTCB,NM,1971,5393.73954
ARTCB,NM,1972,6401.57056
ARTCB,NM,1973,6604.93741
ARTCB,NM,1974,9058.575190000001
ARTCB,NM,1975,10830.37219
ARTCB,NM,1976,9699.06492
ARTCB,NM,1977,7953.0578
ARTCB,NM,1978,9501.10322
ARTCB,NM,1979,9429.7189
ARTCB,NM,1980,7552.989490000001
ARTCB,NM,1981,7721.659090000001
ARTCB,NM,1982,9610.174309999999
ARTCB,NM,1983,11773.68238
ARTCB,NM,1984,12612.77405
ARTCB,NM,1985,9960.82466
ARTCB,NM,1986,10724.607759999999
ARTCB,NM,1987,13728.318169999999
ARTCB,NM,1988,14019.47771
ARTCB,NM,1989,11052.32403
ARTCB,NM,1990,9625.90939
ARTCB,NM,1991,10117.33691
ARTCB,NM,1992,12433.53443
ARTCB,NM,1993,16179.468169999998
ARTCB,NM,1994,14030.736019999998
ARTCB,NM,1995,12336.543590000001
ARTCB,NM,1996,10936.11685
ARTCB,NM,1997,8179.98511
ARTCB,NM,1998,13592.78849
ARTCB,NM,1999,12624.61188
ARTCB,NM,2000,11778.1003
ARTCB,NM,2001,5250.17366
ARTCB,NM,2002,13234.20174
ARTCB,NM,2003,13125.77017
ARTCB,NM,2004,13206.4841
ARTCB,NM,2005,11943.207690000001
ARTCB,NM,2006,12825.79815
ARTCB,NM,2007,15601.944130000002
ARTCB,NM,2008,11727.135479999999
ARTCB,NM,2009,10117.67946
ARTCD,NM,1970,0.57613
ARTCD,NM,1971,0.8227200000000001
ARTCD,NM,1972,0.82484
ARTCD,NM,1973,0.8507100000000001
ARTCD,NM,1974,1.74794
ARTCD,NM,1975,1.83959
ARTCD,NM,1976,1.67787
ARTCD,NM,1977,1.7825099999999998
ARTCD,NM,1978,1.93603
ARTCD,NM,1979,2.47158
ARTCD,NM,1980,3.66664
ARTCD,NM,1981,4.47842
ARTCD,NM,1982,4.1611
ARTCD,NM,1983,4.15937
ARTCD,NM,1984,4.5027099999999995
ARTCD,NM,1985,4.7882
ARTCD,NM,1986,4.35166
ARTCD,NM,1987,3.18608
ARTCD,NM,1988,3.39284
ARTCD,NM,1989,2.8721
ARTCD,NM,1990,2.75845
ARTCD,NM,1991,3.44878
ARTCD,NM,1992,2.98883
ARTCD,NM,1993,3.11788
ARTCD,NM,1994,3.0523
ARTCD,NM,1995,3.29619
ARTCD,NM,1996,3.54924
ARTCD,NM,1997,3.71909
ARTCD,NM,1998,3.67884
ARTCD,NM,1999,3.39506
ARTCD,NM,2000,3.3498699999999997
ARTCD,NM,2001,3.42573
ARTCD,NM,2002,3.73161
ARTCD,NM,2003,4.09636
ARTCD,NM,2004,4.58142
ARTCD,NM,2005,4.85418
ARTCD,NM,2006,5.2015199999999995
ARTCD,NM,2007,5.49369
ARTCD,NM,2008,5.66012
ARTCD,NM,2009,5.87915
ARTCP,NM,1960,963.9527099999999
ARTCP,NM,1961,1012.0918800000001
ARTCP,NM,1962,1007.94697
ARTCP,NM,1963,1027.12094
ARTCP,NM,1964,1171.40883
ARTCP,NM,1965,1387.86987
ARTCP,NM,1966,1227.29259
ARTCP,NM,1967,1141.61364
ARTCP,NM,1968,1456.82464
ARTCP,NM,1969,967.1565099999999
ARTCP,NM,1970,1208.20175
ARTCP,NM,1971,812.79981
ARTCP,NM,1972,964.67308
ARTCP,NM,1973,995.3190800000001
ARTCP,NM,1974,1365.0655800000002
ARTCP,NM,1975,1632.06332
ARTCP,NM,1976,1461.58302
ARTCP,NM,1977,1198.47164
ARTCP,NM,1978,1431.75154
ARTCP,NM,1979,1420.99441
ARTCP,NM,1980,1138.18407
ARTCP,NM,1981,1163.6014300000002
ARTCP,NM,1982,1448.18781
ARTCP,NM,1983,1774.21374
ARTCP,NM,1984,1900.6591399999998
ARTCP,NM,1985,1501.02843
ARTCP,NM,1986,1616.12534
ARTCP,NM,1987,2068.76404
ARTCP,NM,1988,2112.6398
ARTCP,NM,1989,1665.50995
ARTCP,NM,1990,1450.55898
ARTCP,NM,1991,1524.61376
ARTCP,NM,1992,1873.64895
ARTCP,NM,1993,2438.13565
ARTCP,NM,1994,2114.33635
ARTCP,NM,1995,1859.03309
ARTCP,NM,1996,1647.99832
ARTCP,NM,1997,1232.66804
ARTCP,NM,1998,2048.34064
ARTCP,NM,1999,1902.44302
ARTCP,NM,2000,1774.8794899999998
ARTCP,NM,2001,791.16541
ARTCP,NM,2002,1994.3040600000002
ARTCP,NM,2003,1977.9641600000002
ARTCP,NM,2004,1990.1272
ARTCP,NM,2005,1799.76005
ARTCP,NM,2006,1932.7604199999998
ARTCP,NM,2007,2351.10671
ARTCP,NM,2008,1767.1994399999999
ARTCP,NM,2009,1524.6653800000001
ARTCV,NM,1970,4.6192
ARTCV,NM,1971,4.43754
ARTCV,NM,1972,5.28027
ARTCV,NM,1973,5.61889
ARTCV,NM,1974,15.83385
ARTCV,NM,1975,19.92344
ARTCV,NM,1976,16.273770000000003
ARTCV,NM,1977,14.17641
ARTCV,NM,1978,18.39442
ARTCV,NM,1979,23.3063
ARTCV,NM,1980,27.694090000000003
ARTCV,NM,1981,34.58083
ARTCV,NM,1982,39.9889
ARTCV,NM,1983,48.9711
ARTCV,NM,1984,56.79166
ARTCV,NM,1985,47.69442
ARTCV,NM,1986,46.66985
ARTCV,NM,1987,43.73952
ARTCV,NM,1988,47.56584
ARTCV,NM,1989,31.74338
ARTCV,NM,1990,26.552590000000002
ARTCV,NM,1991,34.89247
ARTCV,NM,1992,37.16172
ARTCV,NM,1993,50.445640000000004
ARTCV,NM,1994,42.82602
ARTCV,NM,1995,40.66359
ARTCV,NM,1996,38.8149
ARTCV,NM,1997,30.4221
ARTCV,NM,1998,50.00569
ARTCV,NM,1999,42.861309999999996
ARTCV,NM,2000,39.4551
ARTCV,NM,2001,17.98568
ARTCV,NM,2002,49.384879999999995
ARTCV,NM,2003,53.767880000000005
ARTCV,NM,2004,60.50445
ARTCV,NM,2005,57.97448000000001
ARTCV,NM,2006,66.71365
ARTCV,NM,2007,85.71224000000001
ARTCV,NM,2008,66.37699
ARTCV,NM,2009,59.48336
ARTXB,NM,1960,6396.79018
ARTXB,NM,1961,6716.24172
ARTXB,NM,1962,6688.736089999999
ARTXB,NM,1963,6815.97456
ARTXB,NM,1964,7773.469
ARTXB,NM,1965,9209.90446
ARTXB,NM,1966,8144.31363
ARTXB,NM,1967,7575.74812
ARTXB,NM,1968,9667.488309999999
ARTXB,NM,1969,6418.0506
ARTXB,NM,1970,8017.62681
ARTXB,NM,1971,5393.73954
ARTXB,NM,1972,6401.57056
ARTXB,NM,1973,6604.93741
ARTXB,NM,1974,9058.575190000001
ARTXB,NM,1975,10830.37219
ARTXB,NM,1976,9699.06492
ARTXB,NM,1977,7953.0578
ARTXB,NM,1978,9501.10322
ARTXB,NM,1979,9429.7189
ARTXB,NM,1980,7552.989490000001
ARTXB,NM,1981,7721.659090000001
ARTXB,NM,1982,9610.174309999999
ARTXB,NM,1983,11773.68238
ARTXB,NM,1984,12612.77405
ARTXB,NM,1985,9960.82466
ARTXB,NM,1986,10724.607759999999
ARTXB,NM,1987,13728.318169999999
ARTXB,NM,1988,14019.47771
ARTXB,NM,1989,11052.32403
ARTXB,NM,1990,9625.90939
ARTXB,NM,1991,10117.33691
ARTXB,NM,1992,12433.53443
ARTXB,NM,1993,16179.468169999998
ARTXB,NM,1994,14030.736019999998
ARTXB,NM,1995,12336.543590000001
ARTXB,NM,1996,10936.11685
ARTXB,NM,1997,8179.98511
ARTXB,NM,1998,13592.78849
ARTXB,NM,1999,12624.61188
ARTXB,NM,2000,11778.1003
ARTXB,NM,2001,5250.17366
ARTXB,NM,2002,13234.20174
ARTXB,NM,2003,13125.77017
ARTXB,NM,2004,13206.4841
ARTXB,NM,2005,11943.207690000001
ARTXB,NM,2006,12825.79815
ARTXB,NM,2007,15601.944130000002
ARTXB,NM,2008,11727.135479999999
ARTXB,NM,2009,10117.67946
ARTXD,NM,1970,0.57613
ARTXD,NM,1971,0.8227200000000001
ARTXD,NM,1972,0.82484
ARTXD,NM,1973,0.8507100000000001
ARTXD,NM,1974,1.74794
ARTXD,NM,1975,1.83959
ARTXD,NM,1976,1.67787
ARTXD,NM,1977,1.7825099999999998
ARTXD,NM,1978,1.93603
ARTXD,NM,1979,2.47158
ARTXD,NM,1980,3.66664
ARTXD,NM,1981,4.47842
ARTXD,NM,1982,4.1611
ARTXD,NM,1983,4.15937
ARTXD,NM,1984,4.5027099999999995
ARTXD,NM,1985,4.7882
ARTXD,NM,1986,4.35166
ARTXD,NM,1987,3.18608
ARTXD,NM,1988,3.39284
ARTXD,NM,1989,2.8721
ARTXD,NM,1990,2.75845
ARTXD,NM,1991,3.44878
ARTXD,NM,1992,2.98883
ARTXD,NM,1993,3.11788
ARTXD,NM,1994,3.0523
ARTXD,NM,1995,3.29619
ARTXD,NM,1996,3.54924
ARTXD,NM,1997,3.71909
ARTXD,NM,1998,3.67884
ARTXD,NM,1999,3.39506
ARTXD,NM,2000,3.3498699999999997
ARTXD,NM,2001,3.42573
ARTXD,NM,2002,3.73161
ARTXD,NM,2003,4.09636
ARTXD,NM,2004,4.58142
ARTXD,NM,2005,4.85418
ARTXD,NM,2006,5.2015199999999995
ARTXD,NM,2007,5.49369
ARTXD,NM,2008,5.66012
ARTXD,NM,2009,5.87915
ARTXP,NM,1960,963.9527099999999
ARTXP,NM,1961,1012.0918800000001
ARTXP,NM,1962,1007.94697
ARTXP,NM,1963,1027.12094
ARTXP,NM,1964,1171.40883
ARTXP,NM,1965,1387.86987
ARTXP,NM,1966,1227.29259
ARTXP,NM,1967,1141.61364
ARTXP,NM,1968,1456.82464
ARTXP,NM,1969,967.1565099999999
ARTXP,NM,1970,1208.20175
ARTXP,NM,1971,812.79981
ARTXP,NM,1972,964.67308
ARTXP,NM,1973,995.3190800000001
ARTXP,NM,1974,1365.0655800000002
ARTXP,NM,1975,1632.06332
ARTXP,NM,1976,1461.58302
ARTXP,NM,1977,1198.47164
ARTXP,NM,1978,1431.75154
ARTXP,NM,1979,1420.99441
ARTXP,NM,1980,1138.18407
ARTXP,NM,1981,1163.6014300000002
ARTXP,NM,1982,1448.18781
ARTXP,NM,1983,1774.21374
ARTXP,NM,1984,1900.6591399999998
ARTXP,NM,1985,1501.02843
ARTXP,NM,1986,1616.12534
ARTXP,NM,1987,2068.76404
ARTXP,NM,1988,2112.6398
ARTXP,NM,1989,1665.50995
ARTXP,NM,1990,1450.55898
ARTXP,NM,1991,1524.61376
ARTXP,NM,1992,1873.64895
ARTXP,NM,1993,2438.13565
ARTXP,NM,1994,2114.33635
ARTXP,NM,1995,1859.03309
ARTXP,NM,1996,1647.99832
ARTXP,NM,1997,1232.66804
ARTXP,NM,1998,2048.34064
ARTXP,NM,1999,1902.44302
ARTXP,NM,2000,1774.8794899999998
ARTXP,NM,2001,791.16541
ARTXP,NM,2002,1994.3040600000002
ARTXP,NM,2003,1977.9641600000002
ARTXP,NM,2004,1990.1272
ARTXP,NM,2005,1799.76005
ARTXP,NM,2006,1932.7604199999998
ARTXP,NM,2007,2351.10671
ARTXP,NM,2008,1767.1994399999999
ARTXP,NM,2009,1524.6653800000001
ARTXV,NM,1970,4.6192
ARTXV,NM,1971,4.43754
ARTXV,NM,1972,5.28027
ARTXV,NM,1973,5.61889
ARTXV,NM,1974,15.83385
ARTXV,NM,1975,19.92344
ARTXV,NM,1976,16.273770000000003
ARTXV,NM,1977,14.17641
ARTXV,NM,1978,18.39442
ARTXV,NM,1979,23.3063
ARTXV,NM,1980,27.694090000000003
ARTXV,NM,1981,34.58083
ARTXV,NM,1982,39.9889
ARTXV,NM,1983,48.9711
ARTXV,NM,1984,56.79166
ARTXV,NM,1985,47.69442
ARTXV,NM,1986,46.66985
ARTXV,NM,1987,43.73952
ARTXV,NM,1988,47.56584
ARTXV,NM,1989,31.74338
ARTXV,NM,1990,26.552590000000002
ARTXV,NM,1991,34.89247
ARTXV,NM,1992,37.16172
ARTXV,NM,1993,50.445640000000004
ARTXV,NM,1994,42.82602
ARTXV,NM,1995,40.66359
ARTXV,NM,1996,38.8149
ARTXV,NM,1997,30.4221
ARTXV,NM,1998,50.00569
ARTXV,NM,1999,42.861309999999996
ARTXV,NM,2000,39.4551
ARTXV,NM,2001,17.98568
ARTXV,NM,2002,49.384879999999995
ARTXV,NM,2003,53.767880000000005
ARTXV,NM,2004,60.50445
ARTXV,NM,2005,57.97448000000001
ARTXV,NM,2006,66.71365
ARTXV,NM,2007,85.71224000000001
ARTXV,NM,2008,66.37699
ARTXV,NM,2009,59.48336
AVACB,NM,1960,1013.90049
AVACB,NM,1961,903.74283
AVACB,NM,1962,1451.50843
AVACB,NM,1963,1415.74204
AVACB,NM,1964,1592.4402599999999
AVACB,NM,1965,1204.0603199999998
AVACB,NM,1966,1016.65115
AVACB,NM,1967,721.53028
AVACB,NM,1968,651.15247
AVACB,NM,1969,636.8249900000001
AVACB,NM,1970,561.80348
AVACB,NM,1971,590.69031
AVACB,NM,1972,537.6953900000001
AVACB,NM,1973,426.80557000000005
AVACB,NM,1974,540.84777
AVACB,NM,1975,409.97044
AVACB,NM,1976,399.00169
AVACB,NM,1977,411.76566
AVACB,NM,1978,412.15592000000004
AVACB,NM,1979,402.27032
AVACB,NM,1980,841.6315900000001
AVACB,NM,1981,686.83997
AVACB,NM,1982,651.31371
AVACB,NM,1983,535.0619
AVACB,NM,1984,419.36129
AVACB,NM,1985,477.8613
AVACB,NM,1986,523.25034
AVACB,NM,1987,438.10845
AVACB,NM,1988,277.05736
AVACB,NM,1989,486.88187
AVACB,NM,1990,433.3237
AVACB,NM,1991,472.84878
AVACB,NM,1992,472.55605
AVACB,NM,1993,357.69881000000004
AVACB,NM,1994,311.8455
AVACB,NM,1995,269.11171
AVACB,NM,1996,508.43153
AVACB,NM,1997,513.62613
AVACB,NM,1998,307.80336
AVACB,NM,1999,350.95745
AVACB,NM,2000,370.32662999999997
AVACB,NM,2001,399.28393
AVACB,NM,2002,371.99782000000005
AVACB,NM,2003,324.96959
AVACB,NM,2004,447.94165
AVACB,NM,2005,300.68644
AVACB,NM,2006,245.13845
AVACB,NM,2007,231.56412999999998
AVACB,NM,2008,597.63378
AVACB,NM,2009,437.22152
AVACD,NM,1970,2.16982
AVACD,NM,1971,2.21236
AVACD,NM,1972,2.19413
AVACD,NM,1973,2.35823
AVACD,NM,1974,3.23346
AVACD,NM,1975,3.4461800000000005
AVACD,NM,1976,3.5859699999999997
AVACD,NM,1977,3.9687
AVACD,NM,1978,4.29319
AVACD,NM,1979,5.73257
AVACD,NM,1980,9.01902
AVACD,NM,1981,10.84113
AVACD,NM,1982,10.91601
AVACD,NM,1983,10.44176
AVACD,NM,1984,10.26704
AVACD,NM,1985,9.992469999999999
AVACD,NM,1986,8.41165
AVACD,NM,1987,7.54635
AVACD,NM,1988,7.41323
AVACD,NM,1989,8.27853
AVACD,NM,1990,9.318539999999999
AVACD,NM,1991,8.71117
AVACD,NM,1992,8.54477
AVACD,NM,1993,8.236930000000001
AVACD,NM,1994,7.96236
AVACD,NM,1995,8.36173
AVACD,NM,1996,9.285260000000001
AVACD,NM,1997,9.3851
AVACD,NM,1998,8.112119999999999
AVACD,NM,1999,8.811010000000001
AVACD,NM,2000,10.86609
AVACD,NM,2001,11.007530000000001
AVACD,NM,2002,10.71632
AVACD,NM,2003,12.42195
AVACD,NM,2004,15.134310000000001
AVACD,NM,2005,18.5622
AVACD,NM,2006,22.31458
AVACD,NM,2007,23.70404
AVACD,NM,2008,27.23177
AVACD,NM,2009,20.31775
AVACP,NM,1960,200.85192
AVACP,NM,1961,179.02988
AVACP,NM,1962,287.54129
AVACP,NM,1963,280.45603
AVACP,NM,1964,315.45964
AVACP,NM,1965,238.52225
AVACP,NM,1966,201.39682
AVACP,NM,1967,142.93389
AVACP,NM,1968,128.99217
AVACP,NM,1969,126.15392
AVACP,NM,1970,111.29229
AVACP,NM,1971,117.01472
AVACP,NM,1972,106.51652
AVACP,NM,1973,84.54944
AVACP,NM,1974,107.141
AVACP,NM,1975,81.21443000000001
AVACP,NM,1976,79.04154
AVACP,NM,1977,81.57006
AVACP,NM,1978,81.64737
AVACP,NM,1979,79.68905
AVACP,NM,1980,166.72575
AVACP,NM,1981,136.0618
AVACP,NM,1982,129.02411
AVACP,NM,1983,105.99483000000001
AVACP,NM,1984,83.07474
AVACP,NM,1985,94.66349
AVACP,NM,1986,103.65498000000001
AVACP,NM,1987,86.78851999999999
AVACP,NM,1988,54.88458000000001
AVACP,NM,1989,96.45045
AVACP,NM,1990,85.84066999999999
AVACP,NM,1991,93.67052
AVACP,NM,1992,93.61253
AVACP,NM,1993,70.85951
AVACP,NM,1994,61.77605
AVACP,NM,1995,53.310559999999995
AVACP,NM,1996,100.7194
AVACP,NM,1997,101.74844
AVACP,NM,1998,60.97531
AVACP,NM,1999,69.52405999999999
AVACP,NM,2000,73.36106
AVACP,NM,2001,79.09745
AVACP,NM,2002,73.69211999999999
AVACP,NM,2003,64.37591
AVACP,NM,2004,88.73646
AVACP,NM,2005,59.565459999999995
AVACP,NM,2006,48.5615
AVACP,NM,2007,45.87245
AVACP,NM,2008,118.39021000000001
AVACP,NM,2009,86.61282
AVACV,NM,1970,1.21901
AVACV,NM,1971,1.30682
AVACV,NM,1972,1.17977
AVACV,NM,1973,1.00651
AVACV,NM,1974,1.7488099999999998
AVACV,NM,1975,1.41283
AVACV,NM,1976,1.4308100000000001
AVACV,NM,1977,1.6341700000000001
AVACV,NM,1978,1.7694599999999998
AVACV,NM,1979,2.3060400000000003
AVACV,NM,1980,7.5906899999999995
AVACV,NM,1981,7.44612
AVACV,NM,1982,7.10975
AVACV,NM,1983,5.58699
AVACV,NM,1984,4.3056
AVACV,NM,1985,4.77501
AVACV,NM,1986,4.4014
AVACV,NM,1987,3.3061199999999995
AVACV,NM,1988,2.05389
AVACV,NM,1989,4.03067
AVACV,NM,1990,4.03794
AVACV,NM,1991,4.11907
