"vectors.1" "vectors.2" "vectors.3" "vectors.4" "vectors.5" "vectors.6" "vectors.7" "vectors.8" "vectors.9" "vectors.10" "vectors.11" "vectors.12" "vectors.13" "vectors.14" "vectors.15" "vectors.16" "vectors.17" "vectors.18" "vectors.19" "vectors.20" "vectors.21" "vectors.22" "vectors.23" "vectors.24" "vectors.25" "vectors.26" "vectors.27" "vectors.28" "vectors.29" "vectors.30" "vectors.31" "vectors.32" "vectors.33" "vectors.34" "vectors.35" "vectors.36" "vectors.37" "vectors.38" "vectors.39" "vectors.40" "vectors.41" "vectors.42" "vectors.43" "vectors.44" "vectors.45" "vectors.46" "vectors.47" "vectors.48" "vectors.49" "vectors.50" "vectors.51" "vectors.52" "vectors.53" "vectors.54" "vectors.55" "vectors.56" "vectors.57" "vectors.58" "vectors.59" "vectors.60" "vectors.61" "vectors.62" "vectors.63" "vectors.64" "vectors.65" "vectors.66"
"11" -0.0388148821218883 -0.24299899946131 -0.120318530378168 -0.102193621339164 0.053273319012949 -0.386357335372009 0.119559339909571 -0.0943370815403375 -0.147636787200744 0.201464275770068 -0.208592991882278 -0.117908189903205 0.0961650216465774 0.220412670938713 -0.198645437261681 0.0735997324219734 -0.0274118180445651 0.148991187136812 0.0854117442292698 0.108577678298188 0.176434855550273 0.0617172494171598 0.132296206885814 -0.0590665072565346 -0.183285720557847 0.0641528856738843 -0.0252504703838986 0.0750225529326449 -0.153421799564411 0.0427997055096245 -0.0568981117335404 0.000270732456366684 0.0930429670737671 0.164666592951409 -0.0194783149814695 0.0270692484241496 0.0118883797885653 -0.00355819894419561 0.074473880433501 -0.00896420283387002 -0.0687580855203738 0.0391227363266191 0.0505717798392221 0.0155506401745868 -0.0291678527207722 0.0870086429533396 -0.0128249583955215 0.0752568536383155 -0.0217881372933049 0.436983206652093 -0.00804002912548449 0.00876144236057436 -0.0468633838466739 0.0532587123668614 0.0350939081103562 -0.0481578434633578 -0.0821880814255717 0.0167085788723951 -0.0223852972898293 0.00120609912080493 0.00842169849900873 -0.00659915035330834 -0.0158841184399103 0.222457291641783 -0.14182192136444 0.0504037425319945
"12" 0.10791475611818 -0.242074154277343 0.110819609582038 0.014735852466018 -0.0533953652966369 -0.21030537351825 -0.0598895621582752 -0.0666873311012891 -0.0783167460195573 -0.042872251351493 -0.0785274085260406 0.0676670087087296 -0.0895258393440429 0.0191447170957328 0.0447356457285399 0.0193709092535054 0.118042781401056 -0.0542537618287748 0.0242838234134894 0.0270515683184195 -0.0639706401496382 -0.0591153776983452 0.140454171620466 -0.0773063412947733 -0.0200761489179602 0.0114528835669826 0.145906094744953 0.133236671920271 0.40176162305604 -0.010326763164701 0.282624019459714 -0.140581310873193 -0.137664466402952 -0.10572233433928 0.0438405381796602 -0.154391135749084 -0.0530805583942737 0.0685216950432379 -0.0255581408911936 0.00132539422694721 0.0300417439472386 -0.107111572652564 -0.0621228392539698 0.0151512756531861 0.0924885582230417 -0.00489127728652163 -0.0454010904102337 -0.070959541964844 -0.0627052809633581 -0.0106607502609165 -0.388341530693776 -0.0387844371568441 -0.147202339579786 -0.0487365424143912 -0.00828478635517864 0.058610117651247 -0.0185157345867164 0.308584963753582 -0.104321123952679 -0.00704923891987711 0.249686620968519 -0.162213610743594 -0.0481602531902609 -0.0428215133131947 -0.00916573530671329 -0.0308387809050297
"13" -0.0197224756751047 -0.00841281920514182 -0.249698295732385 0.0285361522912228 -0.0364235505113944 0.202909595467355 -0.31488828326923 -0.450469713181011 0.100182109680727 0.178375827467763 -0.253568466054982 -0.221443013951425 0.267848807997989 0.0593869662163264 -0.0829599627996942 -0.240287202927889 0.335023688480839 -0.323667827946168 -0.0347540908283398 -0.117772780835444 -0.0673251150336549 -0.0461206603286684 0.0501277518807093 0.0293565768537546 0.0507537041083336 -0.137474253345777 -0.0146089863509623 0.047116549735169 0.0192139501282692 -0.0416528273263475 -0.0357608944972935 0.000337586760877563 -0.02468091723255 -0.00298528578293386 -0.00235320304853376 0.0159737984071421 -0.00733409284257476 0.00968247145054636 -0.0340906967482778 0.0011550292116026 -0.00264834012731335 0.0685860549931998 0.0717533155115879 -0.0569306951336809 -0.0058004174413562 -0.0425120124176924 0.00551143222465039 0.0321526333096337 -0.06077612224885 0.024981261865978 0.00563857218750199 -0.0554545333914001 -0.014704018524514 0.00508285210142373 -0.00603031984467294 0.0029376463696135 -0.00289354495420382 0.00779388178456565 -0.00853881146406467 0.00906616509815562 0.000508237860689086 0.0125131229286329 -0.00874906629614797 -0.0253719122654958 -0.0112290903529276 -0.0134468042327515
"14" 0.0933502373067482 0.0841125486582541 -0.0303966811901304 0.0252068596981575 -0.0775863067723173 0.167161077569012 0.15983390222318 -0.0151671069058961 -0.670154834589608 -0.0829942547250222 0.032893712177695 -0.0103059905167271 0.0824351288621211 -0.254298579381889 -0.208846653111975 -0.315742570511858 0.00294207400440065 -0.0628776826517426 0.0168232286730292 0.261060973318822 -0.0284878389615409 0.258393733103291 0.0765775512252472 -0.1499156584899 0.0546534199237026 -0.104258295898251 0.182529412932817 -0.0427218031616534 -0.0532598510842424 -0.0242029161964743 0.0703168791779983 0.0789109267846128 -0.0124372890500665 -0.0318835235464487 0.000386991647087786 0.000533007869065311 0.0318909716831473 -0.00342476833348498 0.0429829551351401 0.035790752743876 -0.0072533304901966 0.0311000570508964 -0.0765237691739389 -0.0286018415349257 0.0189234619184153 0.0212721033044938 0.0329062721897515 0.041534559046517 0.00264285373677895 -0.00673954853825677 -0.00272150149278321 -0.0331261080521725 -0.00583343566187924 -0.0044322238788157 -0.00814536534713959 -0.0127444147823897 0.00404304226198484 -0.00730252388864927 -0.00591628656495094 0.00881254315027985 0.00674172545348512 0.00654081750072965 0.00582091591345204 -0.0115847398914835 -0.0169366054383023 0.015485817717368
"15" 0.109728500938302 -0.000797021538661232 0.1348750398112 0.0505715825797185 0.288808097925121 0.22652111256445 -0.0424674858611537 -0.0248437955151864 -0.204228021288104 0.0860859862263944 -0.19330046473902 0.0664054344533201 -0.0434587368662139 0.078280744528935 -0.0814429667536288 0.318536952752233 0.172221445618172 0.16545692355584 -0.110374985509368 -0.105292034112896 -0.0809059564921554 -0.0423701643759049 -0.044475948727944 -0.12616959377489 0.0905253874347151 -0.0015532394628548 -0.135725475423603 -0.102611173524681 -0.0493568932518864 -0.0532366547989868 0.0935274911435621 -0.108614304664708 -0.0642592997578639 0.207672047615351 -0.208388049289507 0.105135274687143 -0.176931167082406 0.287492709983135 -0.0990255414152265 0.169703383061253 0.0202740031288449 -0.039654041188225 -0.172383462054703 0.0534440377247194 -0.0756491357062659 -0.0746852680129409 0.167887425128321 0.14876795289097 0.0165268846589251 -0.128423265611177 0.0168979730378152 -0.0397356540252602 0.000367864778888394 -0.00433897246315676 0.0727520621544248 -0.137196119252668 -0.120274676417587 0.0431500943494332 0.0621737586037448 0.0722631874018188 -0.0198868611141995 -0.0742339383112359 0.0163469378033592 0.00736067948780936 -0.167789698349061 0.0227699863244981
"16" 0.115430075561813 0.0877322094078372 0.154676187722559 -0.0346987237650946 0.173117501747088 0.173318706038735 -0.0011748819234067 -0.0294588472371349 -0.296663627694928 0.124956047358282 -0.250146027115476 0.0728464488041755 0.029125196198487 0.129250142035949 -0.041310489002395 0.0503730860705949 0.00222251210589901 0.246050064400701 -0.219238711122896 -0.161768476142841 -0.167297378413041 -0.1188059621883 -0.148436350604452 0.0680441861947078 0.0112310783055661 -0.012447300068506 -0.18986321156078 0.0763965609092761 0.0512211515424968 0.260827796341299 0.0897235863410949 0.0610508434032899 0.0792510340995021 -0.126023568833388 0.138033651000452 -0.0595597267641098 0.0759925035815297 -0.201384269207587 -0.00137300435039811 -0.220809612487068 0.0470107795725489 0.0678734121889829 0.157496384388626 -0.0351344280588704 0.142841916988306 0.0710421840226051 -0.121672537074416 -0.184286500900351 -0.00128712600308767 0.135776287232669 -0.0332946387597815 0.0893442800324457 0.0116013177088232 -0.0306278332984678 -0.0640160023347786 0.121584780832065 0.107508386044116 -0.0507889064388189 -0.0371960454553904 -0.0638741518459388 0.00277786494099988 0.0666414715244441 -0.061912382915435 0.01545949826684 0.216106043333459 -0.0479153683016464
"17" 0.151870275452099 0.0948014037469383 0.0419898220886669 -0.049920612852803 -0.0763735539616616 -0.0373764283836366 0.0457573123192952 0.0748589557865047 0.0754314658647063 0.0448457698059709 -0.0521432401644281 0.0117115727872813 0.0282441289945926 0.0543812667697334 0.00575198027479991 -0.0133144632545226 0.0864173250892755 0.0141268159922892 0.109830909338908 0.0522873014140909 -0.0896473476155092 0.03535369117515 0.176439551128158 0.090268773715809 0.169465360989436 -0.0344738370966929 0.105953388704553 0.00566181007362309 -0.225447990878572 0.00476244415946808 0.0809912415536193 0.225798681436676 -0.0626173765417241 -0.0693325568045283 -0.323124593658897 -0.144731296932054 -0.381073705372742 -0.116687437700187 -0.198641874876909 -0.19954817294683 0.163811835140542 -0.147104113685304 0.199106561994895 0.390444038861833 -0.046213504015898 0.134696922909485 -0.0211153094542168 0.0580928356260808 -0.183196052341528 0.0176382681936816 -0.0583335520433253 0.0425880645464129 0.0634711981101798 0.101039728795019 0.00768982274714233 0.011198881514289 0.0301185112592005 -0.0814725471667042 -0.0624162417311266 -0.00717767418833553 0.012869673404017 -0.046726903338434 0.0894934768158031 -0.0318855617865552 0.0140991226566335 -0.0147552180287757
"18" 0.136951712567828 0.13871584278865 0.109842817282785 -0.0993955622109708 -0.0390736886467606 -0.068435799874121 -0.10322628013137 -0.0296712496827798 0.124140642957083 0.0334750570366628 0.00590386581169283 0.051433156056898 0.0255134674666425 0.0511035124975021 0.0607438493498647 0.0555606239442943 0.118923001005827 -0.00295415512817413 0.00859353909529843 0.101992090634718 0.0328636245865215 0.198043213074099 0.0898657641534516 0.111803564919233 0.0790497898181761 0.0825331762024029 0.161870559799945 0.11925077241656 -0.212810433374322 0.517120368307011 0.0603707331447339 -0.0217515267064989 0.152746069894276 -0.110237031441721 0.127903132232878 -0.120460188053126 -0.0735082264378183 0.075148563919173 -0.0556834169770338 0.187888278888824 -0.102678142327774 0.295261320743162 -0.257061200130177 -0.103034769629754 0.105290273508241 0.0338100615337293 0.0997394927314683 -0.0969725661595764 -0.0719575682819815 -0.0885108407762658 -0.0578505797012803 -0.0275443395102656 0.00599528550165014 0.0532655636518318 0.0244131264869763 -0.0167053697312478 0.0076896188500156 -0.097035294779865 0.00705995156692661 0.0274811060682621 0.0111164619717167 0.0744441816508605 -0.13432677017187 -0.0682338065453197 -0.234739663598699 -0.0288542310058636
"19" 0.160257027006215 -0.00860722194997492 0.0442313979022931 -0.0157294469295811 -0.0295937392554899 0.0152064361535559 0.0209504191249378 0.0440012431211995 0.0387789450980745 0.00907123623188 -0.0293552124290757 -0.0307231208392481 -0.000850158927556792 -0.00630609829173713 0.0281069837427958 0.0374333231962154 0.0596982281531387 -0.0804142112131189 0.0481642286546676 0.0320240355155951 0.0287592148949587 0.0293944325720274 0.1133712422568 0.0236224940799924 -0.0281871294345362 -0.0644259018348696 -0.00470996423393328 -0.0860438953369908 -0.0503926206918041 -0.0231168421890951 0.0458470823939594 0.0758589954208847 0.193133226352778 -0.0252719912260066 0.000839214807440189 0.0430480416437174 0.149788879177713 0.0880737843543139 -0.438756296588738 0.00251258222062732 -0.0913923742679927 -0.317619960905341 0.0757002203273557 -0.24016580928543 -0.0542295692838326 0.133944251871412 0.049433528288334 0.0419519134761188 0.231757448064677 0.0494569890646708 0.102305846945525 0.196224114502515 -0.0417076108154371 -0.370532154747759 -0.106647700261163 -0.0163747261669733 0.166106400059002 -0.0742552312771807 -0.0323502029987097 0.11284893484891 0.211809483608848 0.00704906956089538 -0.0800736085305238 0.115310342080146 -0.0796586454862398 -0.277970669886864
"20" 0.158105252600064 0.054141867319262 0.0498304066159254 0.0106228499481859 -0.0178230070470118 -0.00694439420201516 0.00232350500693454 0.0118274223620411 0.0904129202567363 0.0285590636448139 -0.00846286472708405 -0.0777723517504572 -0.0480668007301178 -0.00638370418099888 0.0288524158549822 0.0369028207820349 0.0463514714123432 -0.0362377181576246 -0.0306381826524574 -0.0288642037428423 0.113524530533704 0.0642916902416309 0.0351091890301696 -0.0825811031084902 0.000879643887917222 -0.0541410136810806 -0.0605353580076952 -0.0678327421680452 -0.0622702747363459 -0.115840775980672 0.255773522999116 0.142896746952216 0.126469225548391 0.0484172837389432 0.137716702780696 0.0705228968277678 0.16233061038092 -0.0461174025516195 0.0221843169800451 0.0703249790530614 0.142594788531393 0.00984538942319857 -0.040658423499513 0.0548752488981031 -0.000437620902082181 -0.186643541080716 0.188972042163933 0.137454272473898 -0.0920879100186395 -0.0624627260540735 -0.342295648083145 0.0767294192897552 0.0640366079688625 -0.069182225427413 -0.118157824540133 0.281363865756506 0.0701226685476536 0.0439697817638859 -0.110052985849662 -0.217929491170215 -0.305169857747825 0.2597008434663 0.213404760888704 0.312014205162224 -0.0614941521438795 0.0527735939555099
"21" 0.119466517204707 -0.236902287370737 -0.0455134092151162 -0.0078972874119373 -0.0611467342526914 0.141506711169959 0.0363926636049248 0.0660577566320251 -0.119348202582205 0.0392155251903211 -0.0443712690203937 0.016848886334978 0.0156710595575906 -0.121481721298265 0.0323789217099799 -0.0553316807910429 -0.00281439501597208 -0.0738514642450738 0.024062771915412 -0.0303219718710945 0.0810289000721294 -0.141602588696161 0.0318200049920469 0.314902169000057 0.108573774054115 0.488566588164972 0.120997478483709 0.122745187188193 0.121268521645058 0.174390514501713 -0.221542015112719 0.0601155434547811 -0.0944080446130432 0.056282693145253 -0.0518412111714164 0.185764640904584 0.0522478858951908 0.0770500814606068 0.0892501965810398 -0.104060509094298 0.109700283488125 0.0885516975245024 0.0921608907438565 0.174223987708745 0.0280472368263792 -0.274927600367356 0.197055180664771 0.0879972725104111 0.0684403442767028 -0.0413585550052604 0.0274543487682543 0.139703677063993 -0.0284116199491633 -0.0963048181837025 -0.0989966079282927 -0.0167181411355634 0.0482261805515833 -0.0420225363049225 -0.0484445360932311 -0.0407749418384058 0.0664449925142539 -0.0457922687531221 -0.0188010024260607 0.118067203889589 -0.0952534731218755 -0.0768137916170075
