"vectors.1" "vectors.2" "vectors.3" "vectors.4" "vectors.5" "vectors.6" "vectors.7" "vectors.8" "vectors.9" "vectors.10" "vectors.11" "vectors.12" "vectors.13" "vectors.14" "vectors.15" "vectors.16" "vectors.17" "vectors.18" "vectors.19" "vectors.20" "vectors.21" "vectors.22" "vectors.23" "vectors.24" "vectors.25" "vectors.26" "vectors.27" "vectors.28" "vectors.29" "vectors.30" "vectors.31" "vectors.32" "vectors.33" "vectors.34" "vectors.35" "vectors.36" "vectors.37" "vectors.38" "vectors.39" "vectors.40" "vectors.41" "vectors.42" "vectors.43" "vectors.44" "vectors.45" "vectors.46" "vectors.47" "vectors.48" "vectors.49" "vectors.50" "vectors.51" "vectors.52" "vectors.53" "vectors.54" "vectors.55" "vectors.56" "vectors.57" "vectors.58" "vectors.59" "vectors.60" "vectors.61" "vectors.62" "vectors.63" "vectors.64"
"11" -0.0750411676430031 0.261556947489104 -0.076023047803418 -0.0592297893492997 -0.129690351139922 0.187160500893675 0.0271554776937201 -0.0828532415405578 -0.25880922454979 0.126088406307985 -0.126798666269823 0.066259436066845 -0.0561963714523951 0.239377414035408 -0.0400430068899237 -0.264142722478243 0.375042710920025 -0.0710327715169079 0.026202164138642 0.0624294424626012 0.00514762473914625 -0.0335802557466015 0.297372719681964 -0.0316204036756373 -0.0174635436057268 -0.470250992017421 0.186876284924169 -0.0404040451894291 0.205218392607612 -0.17361340801502 0.0884182180208431 0.0296624677161189 0.0121693503952608 -0.0339365717482444 -0.135429125919095 -0.0428249819755943 -0.0260933786560841 -0.0596947895596965 -0.0840398836280288 0.00780938267995137 0.0322129887423696 -0.00492711664734643 -0.0128392260197891 0.0534193640974384 0.023330129141358 0.0110482858859316 0.00325255547420083 0.0533650453673435 0.011494789745546 -0.0179285191971878 -0.0250054590382817 0.0116167949557706 -0.0144098785888577 0.0108800312676446 -0.00642838734056109 0.00676138954597372 0.00237062562833918 -0.00095945115624587 -0.00421343622162428 0.00475815572222976 0.00278065660044837 0.00638058881935582 0.000514753739516192 0.00659708750724581
"12" -0.10059828964399 0.197606146015426 -0.0235914646663066 -0.191653020218845 -0.104965394927467 0.188928954648245 0.129772360721101 -0.0050125409658701 -0.104924338137894 0.0843028895155509 0.00634684101401311 0.0048021072440222 -0.198586174718864 0.233237614762726 -0.101075323455918 -0.11004122096006 0.275911624599002 -0.0695320445882818 0.0620839744111557 0.239982968686944 -0.0890613551175184 -0.0158254251603416 0.129224756854236 -0.052091134440727 0.0376781662879332 0.452087756799309 -0.214653105026785 0.146128872888595 -0.356525922941416 0.3000622579029 -0.127966373516181 -0.0558196705478172 -0.0229305521384429 0.101780838888686 0.0692621567453518 0.0113939867848724 0.0369285676669953 0.0550839292280291 0.0522162253956978 -0.0600511475463971 -0.0150490742074787 0.00515740251727139 0.0145021950485886 -0.0602556562198667 -0.021739299071411 0.000396494994982357 0.00102604853381463 -0.042757408103598 -0.0176839890995332 0.0153040074198149 0.00346294981951841 0.0171062562825408 -0.002310739123429 -0.0155858688268326 -0.00355935075622851 -0.0192528904862354 -0.00266504711469749 0.0109706591640673 0.00267313059888932 0.000357847326849054 -0.00597841016172517 -0.0202645887461958 -0.00133193607724515 -0.0273035728210019
"13" -0.00859795005892284 -0.0985372940112461 -0.22949817902806 0.131742417719564 -0.305565371378247 -0.375127847759314 0.128838873161469 -0.0345409713773513 -0.0835935511292442 0.0670484744633312 -0.0385541682157776 0.0608742144816149 -0.101553030993604 -0.0201616082213571 0.0298057634040488 0.21466796273565 -0.179897095333266 -0.103514528714152 0.05799463577104 0.103659880148464 -0.14910435656443 0.128804867951845 0.19111119830405 -0.103744028905078 -0.0209850897757154 -0.17418531024392 -0.231595495064678 0.249160497474175 0.0812089117542504 0.297813628159445 0.131013390396613 0.0232571662649035 0.12112164715676 0.0245718281208218 -0.314507164782403 -0.0377257936451029 0.142059136272265 0.0633094859740485 -0.093465699730814 -0.0350485623247702 0.0276349381737603 0.0348955910179998 -0.10023922961527 0.0362580928855056 -0.029547411187839 0.118211081943356 -0.0527957200804538 -0.0154750268937604 -0.0402434990706694 0.013489598703379 -0.0431304454657573 -0.0201436224049534 -0.0110116155382059 0.0199561742865428 0.0355799194983531 -0.0100152564589589 -0.00872999018457002 -0.00662739256492087 0.0334221292918266 0.00751796766160296 -0.0233750398059383 -0.0189753437126655 0.0310936497093137 0.0324148833490663
"14" -0.0991268281034183 0.00221732317207515 0.0663218316517865 0.0702200655233701 0.266685766560008 -0.052450700513462 0.154582941496118 0.0383166604784437 -0.0017354144162473 0.55120854621111 -0.257857914187774 0.0975245783527304 0.33098705112015 0.240230763111127 0.219359629160608 0.259684753710177 0.0950747380962749 0.13923498747665 0.16931036659913 -0.100388114543203 0.112401567497332 -0.211755246587518 -0.139211517549655 0.0558744470285689 -0.016089088198564 -0.0113071017694182 0.0506420573718984 0.193345569599994 -0.0963594151526345 0.0687210939396375 0.0113976552175994 0.00779294472184076 0.0494333370290189 -0.0272219545284989 -0.0347520205782561 -0.0413837173259048 0.0139039161428058 0.0243384345456903 -0.0153392388568508 -0.0803357816114702 0.0224748029058027 0.00403009040669185 0.00663169805635441 0.00756838581677692 -0.0213960586676485 -0.00199873481824249 -0.0121970962530936 0.025806224634131 0.0155346511148082 0.0179242702973864 0.0074595884185932 -0.00474628185576384 -0.013135085403077 0.00484048211161657 -0.00763148263981549 0.00384100470650571 0.00659817044582282 -0.00478435499317848 0.0113474535436141 0.0145106534768081 0.00491106986179018 -0.0140860725810626 0.00802280994108494 0.0137953783597624
"15" -0.0790204233954037 -0.112740977434932 0.154837900520733 -0.0172987217266516 0.141890072874571 -0.0919288495491818 0.370366850588072 0.390920486638671 -0.324079581237101 -0.213524288079418 0.0241981413523812 -0.127886886823303 -0.0110736479660476 0.00443799306250793 -0.0947915477859187 -0.290831264756014 -0.204908400309952 -0.0696268643950744 0.1274190591068 -0.0444428193768626 0.10273337740686 -0.0214232324975466 0.0562189272604277 0.135525432499157 0.0194679035433812 0.0482407136798511 0.200743902947677 0.326848638089563 -0.0514631284739466 -0.0190475541067358 0.0741187074034044 -0.0111319622409775 -0.0269895001787002 -0.178840342114647 -0.144846601473059 -0.0501407795898926 -0.0442378082119567 0.0112136896974995 0.156833857608667 -0.004401152294974 0.0626139035007782 -0.115057214657797 -0.0208883782206346 0.0444300782006674 -0.0569366268228999 -0.0748928697582603 -0.0286546739784423 0.0566671441926902 0.045526840756863 -0.00322803737527877 0.00209212577695338 -0.00275538713512393 -0.0159078028223595 0.00206878819360627 -0.0332708463553195 0.018661149114818 0.0164114309896468 -0.00126760738248273 0.00241342560917347 0.0124252634095573 0.0202603594657887 0.0110689957765663 -0.0187346478202746 -0.0198753279911815
"16" -0.0894584068274522 -0.134911757613954 0.165112014993301 -0.0909426863685136 0.141705667017441 -0.144473204699152 0.324422477744092 0.309061638868312 -0.2448156155251 0.0182735630771869 -0.10216144596206 -0.119922858706733 0.00610389746640052 -0.137884336666412 -0.0931351282201025 -0.0457290292477623 0.16553505198301 0.115336515376026 -0.15917492773823 0.0343257336280443 -0.0595780261988696 0.00810248758402091 -0.138764019115564 -0.259961052431807 -0.0639767164760538 -0.159576392651948 -0.252294230260564 -0.283321086018306 0.110628724510673 0.0360039229300273 -0.172457977369346 0.0317713978649292 0.112257391501097 0.245594366345182 0.136881995617307 0.00722066863919809 0.0153826973571603 -0.000871782877229453 -0.209195071954651 -0.0667331059970821 -0.0762004841121216 0.154639526481026 0.0310106239629652 -0.0381341027306908 0.113411535524836 0.0823729586866472 0.0431129765724585 -0.0719008509141778 -0.0660563254645057 -0.013489005981122 0.00460607838668693 0.00934175208538655 0.0162166104505812 -0.0120378423451852 0.0243528069024927 -0.0262686352863892 -0.0144457119244487 -0.00309463356163904 -0.00392116037892414 -0.00882003987597912 -0.00550651229878861 0.0037811580982263 0.00678980291194923 0.021997340247423
"17" -0.124318545259894 -0.20099431146658 0.0526961520714432 0.0298556505375441 -0.165269052959647 0.0469606451962878 -0.0228664441609465 -0.0578399925724644 0.0243429510887046 0.0957924295709741 0.0394738617061727 -0.0595677461080209 0.0721385096162781 0.0182177637393894 -0.0620751203224763 -0.202132463994477 -0.183906091547935 -0.103756767804658 0.00338899932908146 -0.0692569714669928 0.0101390608688514 -0.28419467088856 0.12028173988901 0.137841380997365 -0.134735897411095 -0.00291980542063982 -0.00127920746589768 -0.19837306081791 -0.261060522474282 -0.01081191729144 0.100969790042924 -0.202506533760863 0.22049971857405 -0.0422395850248752 0.184370667371685 -0.0995639579663514 0.308066190044463 -0.0625533915504044 -0.302066148474398 -0.029157391161426 0.339486342784409 0.031345902441251 -0.0311272667156772 0.0706635236718069 0.0409516100650792 0.0620244562499244 -0.100728526924317 -0.0255518665067524 0.0999040101907867 -0.146626208879 -0.0744278339370895 -0.0153166878987596 0.0567417920038747 0.0472130889970197 0.050755085504515 -0.0145675677668312 -0.0284554627526888 0.0199152095181143 0.00809375714315038 -0.0451339232097986 -0.0470784575036738 0.135840198224549 -0.0228717366226845 -0.0866852762500036
"18" -0.128964964717258 -0.194681103956261 0.0840267658755392 -0.0144395912703462 -0.119890077642266 0.0281046636398325 -0.0204352464416164 -0.0913100375381131 0.0871960149037243 0.0545899910249522 0.0760797577902292 -0.0512228303886987 0.0558071337753078 0.0429988882503921 -0.0372158988187055 -0.158577181673301 -0.119954017925906 -0.127696457082054 -0.0106105139088324 -0.0853361384091006 0.072343592874761 -0.28673893493219 0.135176431032894 0.133506913034465 0.129407313190841 -0.0424531406949507 -0.0454006815372147 -0.0656668405272116 -0.00262722952006072 -0.0275753091813062 -0.235437176686134 0.0133377563515702 -0.00589038644280315 0.0578297039508253 -0.161812658672855 -0.20006167833993 0.00968664783022688 0.0602581151592287 -0.0942878636410309 -0.0860038806690349 -0.35207637843065 0.0849128980757565 -0.11597863079701 -0.160522424461188 -0.183058124119995 -0.204097278073539 0.187409155756799 -0.0633856719589921 -0.2252939910788 0.204581473405819 0.074363854367157 -0.0345301201433526 -0.112358144165888 -0.023064188817686 0.0118787164614108 0.0293387194141531 0.0249254590077574 -0.0138432667440964 0.0334084993538001 0.0675307510451564 -0.0198248414843916 -0.2268989477566 0.154963959979395 0.225144377724094
"19" -0.161418698883477 0.0246213515027451 0.00158932308225666 0.0535269273997212 -0.0129590236105322 0.0332396121640939 -0.037268802628696 -0.0247712111324625 -0.0168439140854263 -0.121623240249936 0.0217015889465956 0.0235391936545654 -0.0323210240575994 -0.0108594965655395 0.0295262134277197 0.0540553189193699 0.0664307359683591 0.0480797322169952 0.0459971218923531 -0.0934924527743203 0.0510682363337521 0.0310089302980383 -0.0205311263830463 -0.0195377659283188 0.145037319460336 -0.0763430221741461 -0.0696963531278494 0.0560910038827422 0.0934908055836871 0.10178538800003 -0.0585611170781894 -0.024042464309193 0.114595212432595 0.0537558219545793 0.112153634140051 -0.227014301080536 -0.111586356047484 0.0573662559587133 0.123466473462074 -0.0785417391709353 0.0714654357735521 0.242352678020097 -0.16766254144587 0.0617693324662362 0.0200311321970829 -0.256459243823944 -0.0502264722040328 -0.00175705139687662 0.333435735307488 0.118797718213101 0.218133080230793 -0.123762710890386 0.153706754706774 0.362590455328868 0.0318808173376702 0.136522501713978 -0.000841120895300053 0.142372007152312 0.0361588857479737 -0.0804784620755912 -0.270622359156002 -0.0710647239617998 0.126840719813757 -0.31476313779016
"20" -0.162365449227448 -0.0416630256827919 0.0065015731910756 -0.0108864619456666 0.017242632720729 0.0125035377855555 -0.0408633564163133 -0.0387939737215585 -0.00100638238050974 -0.0478010320342418 0.0163174609795591 0.0154603824528109 -0.0304019497215254 0.00767589422030317 0.00190632226169146 0.057641870419988 0.0628718181338317 0.0241478311837426 0.0373629825220452 -0.0616445743308652 0.0607106208216951 0.131020584355686 0.0308374792017677 -0.0528552812396616 0.0761955366633344 0.0489618627441408 0.119575061265494 0.170471024504291 0.213344622617788 0.0881234062483515 -0.0790814842777349 0.0504865450216667 0.0320798163278964 0.0726868730276701 0.218715100358727 -0.139727811609604 0.211041793806568 0.0154383550473755 -0.0613506337553491 0.0342592301235041 -0.0844180423116721 0.06875068028397 -0.160305892893866 -0.0120099029806849 -0.0893096259991891 -0.207612026721972 -0.20319654452166 -0.044218563534313 0.122979940692136 -0.298422919365935 0.0511576154123957 0.0300059109183578 -0.231449194440241 -0.283809234746184 0.0298574000344612 0.0337860113348826 -0.0515583441591457 -0.0863225633577679 -0.401281044314138 -0.030452872145088 0.130207492678704 0.263896205887524 0.167913380409518 0.164104851577528
"21" -0.150679958935663 0.136389584740239 0.0104037409132797 0.00664514951873973 -0.0553776313118311 0.0475863553354276 0.0174953751889883 0.0248737594736792 -0.035853585637006 -0.0797587109555387 0.00410965279613179 0.0236412229901594 -0.0326776809499059 -0.00312604284360533 0.0635658809436546 0.0682024774185486 -0.0076300217920308 -0.0781565534125035 -0.0026271043063097 0.0330783473242956 0.0860676696113224 -0.105315556847598 -0.188259317595184 0.0252175902752439 -0.165541922540549 0.122861599306749 0.00823597796892925 -0.0664663242179715 0.0341970472659736 -0.0884974094647467 -0.0273657928004768 -0.00651064604839445 -0.09190145379166 0.0378462633842882 -0.293471096036556 -0.187929369903663 0.0682394312941389 0.255320064273503 -0.195943786167259 0.24499261679759 -0.368042214037896 -0.105519917253347 0.306223769321081 0.100052247391781 0.0149341055358335 0.0553417510992606 -0.260598196196815 -0.123193313493148 0.124930425153108 -0.151948182887863 -0.0459372890660556 -0.0843255287189177 -0.028809531609652 0.200326844116149 0.0317381783397228 0.0530756133315363 0.0188104084921736 -0.00795895632314732 0.158761227184628 0.067148645110353 -0.0625707226820157 0.209280698160049 0.0674283908659308 -0.06519001731942
"22" -0.160770642508056 -0.00166946915424143 -0.0129981385337912 -0.0871499519451375 -0.00789502161486682 0.0191935396845648 -0.0359123475859327 -0.0259326781542322 -0.0503604406758875 0.0334281175044145 -0.0443895644385481 -0.0233842095514938 -0.0358670006499176 -0.0430668025051595 -0.00693160459646265 0.0434141269348899 -0.0487059069993512 -0.0311414397770806 -0.0114006836715526 0.0421263140112606 0.0623161963459583 0.1123471711483 -0.0612882477015423 -0.0325173787549076 -0.122561689885183 0.188715664497173 0.257789406491954 0.0543337354996024 0.0172826030295318 -0.0521795196430516 -0.0915596835269283 0.160341373486357 0.0352592078737224 -0.0192044016399523 -0.123449199165688 0.315834389707732 0.191880566029915 -0.163472074494837 -0.32809447808511 -0.064226889080083 -0.182571352953702 -0.161758295625136 -0.169825703556999 0.231504654611649 0.0993204837597504 -0.0176977249710506 0.153427837547473 0.0822789074289065 0.0586890074642845 0.117785913383042 0.131577539379508 -0.0256569795690144 0.171076708522726 0.0498407161108218 0.189556699752913 -0.191070440285015 -0.146771755626946 0.0133212545482025 -0.175183876043173 -0.171108630335444 -0.0926789634066727 -0.211984956792794 0.0761157282684565 -0.119174084026162
