"vectors.1" "vectors.2" "vectors.3" "vectors.4" "vectors.5" "vectors.6" "vectors.7" "vectors.8" "vectors.9" "vectors.10" "vectors.11" "vectors.12" "vectors.13" "vectors.14" "vectors.15" "vectors.16" "vectors.17" "vectors.18" "vectors.19" "vectors.20" "vectors.21" "vectors.22" "vectors.23" "vectors.24" "vectors.25" "vectors.26" "vectors.27" "vectors.28" "vectors.29" "vectors.30" "vectors.31" "vectors.32" "vectors.33" "vectors.34" "vectors.35" "vectors.36" "vectors.37" "vectors.38" "vectors.39" "vectors.40" "vectors.41" "vectors.42" "vectors.43" "vectors.44" "vectors.45" "vectors.46" "vectors.47" "vectors.48" "vectors.49" "vectors.50" "vectors.51" "vectors.52" "vectors.53" "vectors.54" "vectors.55" "vectors.56" "vectors.57" "vectors.58" "vectors.59" "vectors.60" "vectors.61" "vectors.62" "vectors.63"
"11" -0.0640355319893269 0.277366737884229 0.144222778839703 -0.147653161820067 0.0490986103908023 -0.0632909532007927 0.044545218097207 -0.0739617321686612 -0.041117293257458 0.0245135554541499 -0.302196873443294 0.230681826543551 -0.264280576399173 -0.089245343889603 0.15497165667435 0.236051283378175 0.0799957388562874 -0.17719927805165 -0.0658207940926668 -0.104528114004594 0.0787977822377871 0.206271390365739 -0.0825633728666363 0.0136106285667502 -0.0285594617370576 0.0398189803005491 -0.069719606036493 -0.0198912640272912 -0.0402835333598477 0.261125660770758 0.168782736792501 0.0833965526597709 -0.314744717903836 -0.265383408388182 -0.0435618152340975 -0.138654853481764 -0.0209818015386192 0.095485025407183 0.0624746826544531 -0.0158533192251909 0.210728023546129 -0.0564679395686013 -0.016964441535349 -0.14274517415642 0.0442391376965633 0.0534934098807877 -0.206171397399181 -0.0496211436214332 0.0373705703093404 0.0847666555268048 0.00532727244118316 0.00554880920183847 -0.0237830635756225 0.0275795234808394 -0.00287908992728924 0.0162240049355704 0.0220040596904283 -0.0143150438383237 0.0200967513068663 0.00944395558371509 0.00740909843450392 -0.0503134487483458 -0.00363265061955668
"12" -0.0818977717365149 0.260183910409591 0.114557100409018 -0.172805232333867 0.0507120612484769 -0.0855975939084875 0.0446279860173365 -0.0700694747894742 -0.0472589471022181 0.0476038336916415 -0.240559057355717 0.235340290310429 -0.209424672698131 -0.0977125860579064 0.117402478413809 0.0969035386530775 0.17541221155467 -0.178805839983225 -0.039477124762486 -0.00771271601337526 0.242644172888627 -0.0055394076282896 -0.0871775855800373 -0.0223536115398872 0.0279699874250669 0.180525845467306 0.0476056848476245 0.152190329849398 -0.0138788783491869 -0.203232388152633 -0.181947598597004 -0.0972632184067449 0.301895427304763 0.284006000096982 0.044950029183557 0.201894359819466 -0.0480144703787965 -0.0864391294983405 -0.0633066191187481 -0.0467499421326521 -0.229063120021228 0.0813226892428527 0.0704448909154056 0.179373064792035 -0.0889134058274982 -0.0262377865401531 0.217789988240458 0.0277488575335526 -0.0413398427508252 -0.0540150276882728 -0.00256299193834046 0.00498664305631125 -0.00808523595457995 -0.0194932021763213 -0.0176031650347457 -0.0262848875652782 -0.0352625727512701 -0.0336055174016763 -0.0409296529506521 -0.0109155424688944 0.0266807252314707 0.0489556430588521 0.0174024913475171
"13" -0.0400032501332177 0.147352833750083 -0.20163777068926 0.172691318896089 0.392329090967836 -0.0728323294977111 -0.182290937767113 0.0226474686113371 0.067574588137791 0.147176740951198 -0.159421015996712 -0.0682087492780556 0.128171519247787 -0.084960937791103 -0.105834207423108 -0.101346571467165 -0.0166777505290911 -0.071935296840368 -0.158529580120199 0.0345578217246607 0.0746545630877489 0.0802466604535735 0.124977882521098 0.187602009659385 0.135225145477669 -0.168062444621947 -0.440342538536518 -0.123290287625911 -0.16873593504387 0.140624421925184 -0.153042047816355 -0.00823343380552179 -0.104537282121609 0.233217261912463 0.247082858855044 -0.0584520716134413 -0.0173981737337654 -0.149362555953566 -0.0233628576011716 -0.12306475646619 0.0553336988440825 0.084371966784679 0.072177451721964 0.00506196023287634 0.00516123523509106 -0.0146558430489193 0.00108649386296841 0.00355782594684271 0.0139734837111371 -0.0368664017666793 0.0428606263801046 -0.0246380102774903 -0.00764398319465723 0.0178530355616457 -0.0038186025273141 0.0141670932066068 0.00352365331735199 0.0123077202956843 0.0249665396475605 -0.00409371775061007 0.0242998905464535 0.000311210651467289 -0.0102513897715954
"14" -0.115318734304923 -0.187979763078664 0.0290766693435024 -0.217506098283732 0.107361725907963 -0.049673880392761 -0.0378239453898228 0.0466901320350335 -0.0948650392186942 0.196005140854183 0.0987480896591297 -0.0584971629834709 0.077169815324914 -0.0327115048769623 0.0071548912639708 0.18464490760249 0.128650361311342 -0.0104958704398459 0.0384707446757345 0.0586685866219536 -0.0620220784520083 0.0684405231704614 -0.138484939014949 -0.156785869874553 -0.0641114640066987 -0.134566495738066 -0.476331254452348 0.109803776967431 0.138826437783755 -0.156289343187932 -0.00573661941406095 0.134735409357147 0.0577682774463681 -0.151326313098373 0.138172390439176 0.252458160353359 0.0542260473540683 0.0791563938313178 0.0342574952849175 0.217912061363108 -0.119920628788286 -0.205996515102051 -0.0903794649768817 -0.0613505847119503 -0.100262871791101 0.22563457773251 0.00904248451256432 -0.246710181326273 -0.000673081120587725 0.0497031720189471 -0.0332284106547024 -0.0163389481794809 0.00756751964377889 -0.0510504910899175 0.0871277548286487 -0.0489244281357303 0.0470066700387554 -0.041632125366495 -0.05036388033213 -0.0257144017089013 -0.0178640427623429 0.0633801388474634 -0.0369344490348667
"15" -0.103308198106292 -0.0498148866425197 -0.128273943818773 0.0541653736433138 0.310144037830771 0.0604036357830538 0.0493327088857723 -0.0747068887564455 -0.114476419881366 -0.266881358942572 0.335051459601785 0.354126962263107 -0.2327578632998 0.273537378951295 0.163099234645328 -0.0204930181150565 0.0317982280969917 0.144983485430458 0.169865704025783 -0.18070662179664 -0.149904900058806 0.0789086406248863 -0.22984454429619 -0.110841726596705 -0.180021464842168 -0.161374492655997 -0.140140522036771 0.103889481862472 -0.0650085203314752 -0.0758747638814529 -0.0368388504458865 -0.091511458752094 -0.0998076749522904 0.113119622293209 0.0603253780833199 -0.121857073523871 -0.0531918924807261 -0.030140407007188 0.0301716510379393 -0.0843678676736017 0.00633551555539723 0.0730144956601123 0.0906010215187293 0.0405022854095926 0.0374635149029834 -0.0714810136182641 -0.0227982167629699 0.0525651097263929 -0.0605539770802712 -0.0832060316159739 0.045231891479291 -0.0451707498938253 0.00682385218096815 0.00165134052401432 -0.0122701670453306 0.00908107685353719 -0.0207943380989952 0.015081026540687 -0.00013338567364203 0.00893731442405475 0.0252672410132376 0.0118602525099794 0.0336726493717704
"16" -0.12241421415112 -0.115684362351045 -0.0760494879392327 -0.0592752847088039 0.237264433595238 0.0459686276061898 0.195344151374246 -0.0642531058275786 -0.0811302630377174 -0.184724094781112 0.154921911037314 0.260478611412227 -0.150225437278889 0.231776337522082 0.0750275603928312 -0.019432659700756 0.00933988689247335 0.0327739321259787 -0.184121189312731 0.150999705387268 0.125757249391162 -0.191365813360281 0.366598727496078 0.142926405919822 0.270708605277131 0.142834129304774 0.0584027354909097 -0.253693765206056 -0.0297862646212882 0.153384173119383 -0.102407347850947 0.12648803547321 0.100082855821492 -0.0923779949256207 -0.0210766979315322 0.155479342863288 0.1513322609436 -0.0192318259385589 -0.0121088397533062 0.0716690482626724 -0.0107869325590098 -0.0981016273021302 -0.12680462691657 -0.056998680997652 -0.0297708542360834 0.122363686675412 0.0313324858001689 -0.103708994047601 0.100817836040655 0.12641294654273 -0.0637079229250846 0.0623235777832884 -0.0120694761127114 0.00100524173741868 0.0443836755896279 -0.0105211208539743 0.0284745500652035 -0.0199925889938101 -0.000234609684945524 -0.00657681625526845 -0.0357038513118226 -0.0224120414173385 -0.0397324960029864
"17" -0.163353064893343 -0.00121350053482355 -0.0126544627624499 0.0344637104407294 -0.0445671795382065 0.0337180335028683 0.0346386414510285 -0.0363792689797598 0.0521750961441469 -0.04898078748641 -0.0181126643931903 0.011444323720032 0.0260794921912975 0.0169875152624538 -0.0817831439848308 0.0165564519367317 -0.0602211355934546 -0.00899856591062506 0.000273285055293667 0.0429629215556854 -0.0140719050526844 0.0364324741649238 0.0175474839092301 -0.0528239054349304 -0.106904764919859 0.0629947693413443 0.0701834515775302 -0.0715704211307355 0.0892626286734044 0.0320908211389274 0.0354686158796762 0.127890862236007 -0.238959906628969 0.132906129264448 0.0371774643415643 0.0886954635923956 -0.339909734415439 -0.00651652667684156 -0.0103218823380223 -0.00801157549181055 0.0140326441972051 -0.0808543798388105 -0.153921458726767 0.334703810624934 0.137714802845555 0.103565837373158 0.135788299523096 -0.244889468004776 0.541311585545913 -0.256758774302636 0.0313430935137225 -0.155167772408184 -0.0398490954334918 -0.00380294104304389 -0.0725509310668025 -0.0065743910867335 0.011062200708682 0.016812648238707 -0.0573053688233967 0.0744009236039285 0.0633460814007062 -0.0206363283597113 0.188889733870632
"18" -0.163945143188133 0.0131418500457492 -0.0301296437807805 -0.00522951902340991 -0.0453885428310499 0.00635573854435096 -0.0393909460382506 0.00235594828518808 0.0079033103918102 -0.0239252083902132 0.00334268764998719 0.00269514805912768 0.0185112454331112 0.0426368968430768 -0.0572654694292706 0.00866814107168968 0.00403253527424722 -0.0366308444166703 -0.0295651229853552 0.117828881923097 0.000710449540569154 0.0564065395264955 0.0539300623096892 0.00875502565955459 -0.0619001945841722 0.0336815251892713 -0.00798187621886209 -0.0466788678578656 0.0697587333294246 -0.0125921939956583 -0.0380758339086904 0.0660290104679531 -0.119837745872759 -0.0287920001919917 -0.0805133280337407 0.0462028831295809 0.0166143246607215 0.112866246282546 0.287802379545623 -0.213228473404822 0.153533756014477 -0.0672247420500042 -0.183084706779847 0.0957008475611413 -0.321698986658525 -0.232454667713228 0.280134660863891 -0.1917528722349 -0.375996646335679 -0.127969898076472 0.10850266171369 0.0404781308820513 0.20107428398911 0.151815266592912 0.156227755829843 0.282388777700352 -0.101019629387158 -0.0933419591138537 0.154810519387998 0.0761274071190378 0.0261444891399849 -0.0491015645114104 0.150461104519933
"19" -0.149147068984088 0.0995532079017852 0.0415631745087442 0.140056620730174 -0.0440383458038221 -0.0458612345653042 0.0290476889991925 -0.00736784636886669 -0.0650172903999819 -0.028485068859164 0.106843546307653 -0.126534688796545 -0.0832119301983886 -0.0217902735927348 0.0827959441201112 0.0328764736207373 -0.0632036494113518 -0.130017665116823 0.0619374020531219 -0.0133437437013399 -0.00916634173808619 0.111268890879111 0.12998367029391 -0.0422526628395814 -0.19527246682171 -0.198387732006195 -0.0750213785344153 0.00750884471158088 0.0579575032635432 0.477497292734783 -0.148896879841951 -0.127348016488978 0.441026946958754 -0.102708664831399 0.0336418239734745 -0.0166476654406592 -0.186109018925225 0.197479948349895 -0.12880502071601 0.0755737349397899 -0.0116561596857743 -0.124647045559166 -0.234355870021656 -0.0671783274712261 -0.0549205521613687 -0.0453358372589538 0.0848140810676745 0.255229679510167 0.0151831854427216 -0.116800563256011 0.016169460183651 -0.0295373550093162 0.010615593255831 -0.00229562990631352 -0.0766215792526941 0.0107837278351457 -0.0183971281236133 0.00661348449056429 -0.0452285934554428 0.0419669112142668 -0.0021369664312375 0.0202443942279181 0.064387050707992
"20" -0.156548316936703 0.104750209607168 -0.00941306160535356 0.0471779870273211 -0.0519784096612319 -0.0140641246394461 -0.0232977688371767 0.0332414620635849 -0.0396625334677128 0.0138602068022091 0.0688764106642293 -0.090709023607255 -0.0292206338655132 0.0240510215879666 0.0310075804176744 -0.0124537393843422 0.0158404880228415 -0.0862121327893535 0.0414144611210564 0.0771600312494354 0.0165530727159012 0.028359057348082 0.0459013014383375 0.027520737371086 -0.0736994678439146 -0.156087482706477 0.0830307375403354 -0.0310027284014602 0.0312704305869733 0.0213308835742804 -0.108499104003645 -0.121959927077856 0.201936451404835 0.00307248192389839 -0.0390587494399268 -0.0567557291740555 0.226944096399213 0.337404114874683 0.371116740262353 -0.134759509117716 -0.00334521268826223 0.238035671434081 0.367198542108131 0.0277359686199473 -0.0253993793210732 0.0568082301151907 -0.129380457481732 -0.318868165616943 0.315091592682794 0.0146007350215614 0.0164893694593724 -0.00850476783630698 0.0537977815814038 -0.0199370032923902 -0.043943499571226 0.00359557236616984 0.0704100699851717 -0.0788486349447383 0.10566139229166 -0.14269257299818 0.0498887334018576 0.0616671650382119 -0.141237683510785
"21" -0.164133842877627 -0.0111812018335659 -0.0293260301775804 -0.0192783421876439 -0.033713173625154 0.0112699828520872 -0.0190425962257477 -0.00345707653781995 0.0170541051927015 -0.0390524207197672 -0.00463040824099078 -0.0117183617089984 0.0205047024014246 0.0284706441858079 -0.0584030496850472 0.0134363323073889 -0.0049207408917943 -0.0398012323232536 -0.0285654879445362 0.12292972247683 0.0289363291481171 0.0367225704042377 0.0390471545942978 -0.0156655229089138 -0.0338826885025774 0.00811397462268285 0.00582232351618511 -0.0753671329538645 0.112769601004546 -0.0600075076913092 -0.02383082162519 0.0780005137505851 -0.0764213820207355 0.054571000002388 0.036255261026515 -0.0184156098835427 0.020146204664787 0.0516583235347217 0.122489289416356 -0.14699202317104 -0.107005994993443 -0.152445494891381 0.217690823608423 0.0902809991834891 -0.00538426761569632 0.220792211205856 -0.210344803312029 0.415138296407729 -0.112991201854162 -0.0472221821822221 -0.408543657792228 -0.0297423670282641 0.065940697326866 -0.0627903032645448 0.029314559370548 0.00522773185866184 0.236637059883728 -0.330095293754421 -0.0578687549232049 0.0117375551026908 -0.015052702254497 -0.0906573258122332 0.370499711342251
"22" -0.163677884140316 0.00752930180196546 0.00185163441327287 0.0431911021049581 -0.0368045773482065 0.0153392899725597 0.0406281917591114 -0.0345242663761359 0.0333649160910695 -0.0551735112372494 -0.00574800296816444 -0.0196489541017076 0.00818609197541657 0.00598987475046572 -0.0508243373813271 0.0192871733092836 -0.0536207847957997 -0.0308696443101007 -0.00220516877703124 0.0443480419287977 -0.0126134473801892 0.0491968062723379 0.0236467921307731 -0.0404292894060302 -0.0951637999344284 0.00268565136117759 0.0390301624445228 -0.0590680335475124 0.118505614127332 0.0841374331399412 -0.0177531653063778 0.0340813738794725 -0.0818303119821025 0.120779163531717 0.0903752959311773 0.0270312607615416 -0.210255754251334 0.0244247259356884 -0.0919578451819889 0.0127825366501392 -0.117405825747059 -0.0738672311901358 0.0655838535333931 0.0593876968037702 0.160132880711719 -0.0201408530930082 -0.019065648292304 -0.0724422861066245 -0.166964418326222 0.368617594783808 -0.100845473097235 0.0118420400732644 0.210479232200674 -0.262271319529141 0.0819398423445436 -0.159513852451508 -0.401798309507624 0.0656631660432342 0.282441203718664 -0.384182818217567 0.156327147541889 -0.169289626698091 -0.0640480362740238
