MSN,Year,Data
TNCCB,2008,721279.1915
TNCCB,2009,709131.8627
TNICB,1960,1024192.375
TNICB,1961,1047023.894
TNICB,1962,1062477.92
TNICB,1963,1166159.835
TNICB,1964,1255632.865
TNICB,1965,1247346.137
TNICB,1966,1307095.212
TNICB,1967,1341448.605
TNICB,1968,1410063.0269999998
TNICB,1969,1463589.988
TNICB,1970,1516361.513
TNICB,1971,1495657.811
TNICB,1972,1533470.559
TNICB,1973,1633709.071
TNICB,1974,1593342.056
TNICB,1975,1529005.7880000004
TNICB,1976,1554301.89
TNICB,1977,1609624.549
TNICB,1978,1495039.007
TNICB,1979,1621370.5769999996
TNICB,1980,1472744.8
TNICB,1981,1299623.172
TNICB,1982,1170623.808
TNICB,1983,1242363.747
TNICB,1984,1487403.3280000002
TNICB,1985,1463781.82
TNICB,1986,1387758.5359999998
TNICB,1987,1534627.9719999996
TNICB,1988,1466783.645
TNICB,1989,1498118.292
TNICB,1990,1543087.7969999998
TNICB,1991,1567079.135
TNICB,1992,1575415.543
TNICB,1993,1518363.8590000004
TNICB,1994,1522159.35
TNICB,1995,1492005.354
TNICB,1996,1515566.136
TNICB,1997,1616524.2759999996
TNICB,1998,1629484.791
TNICB,1999,1631297.74
TNICB,2000,1633054.4519999996
TNICB,2001,1657562.845
TNICB,2002,1629597.113
TNICB,2003,1609808.5880000002
TNICB,2004,1684292.7019999996
TNICB,2005,1626041.3080000004
TNICB,2006,1571092.181
TNICB,2007,1554946.281
TNICB,2008,1507154.801
TNICB,2009,1426544.1919999996
TNRCB,1960,470179.0729
TNRCB,1961,485011.4114
TNRCB,1962,532317.4494
TNRCB,1963,553365.0396
TNRCB,1964,616974.7209
TNRCB,1965,648385.3019
TNRCB,1966,658497.1862
TNRCB,1967,698647.9381
TNRCB,1968,699195.4505
TNRCB,1969,761381.1829
TNRCB,1970,750899.9252
TNRCB,1971,845371.7732
TNRCB,1972,855069.7609
TNRCB,1973,837254.151
TNRCB,1974,797409.5173
TNRCB,1975,858070.0748
TNRCB,1976,828766.2144
TNRCB,1977,774076.277
TNRCB,1978,788182.3362
TNRCB,1979,863039.4506
TNRCB,1980,799325.7263
TNRCB,1981,770264.5636
TNRCB,1982,813470.5267
TNRCB,1983,792984.7141
TNRCB,1984,787164.7546
TNRCB,1985,853896.1814
TNRCB,1986,776539.6076
TNRCB,1987,852004.1864
TNRCB,1988,870578.7134
TNRCB,1989,913280.3555
TNRCB,1990,869764.296
TNRCB,1991,866952.2953
TNRCB,1992,841592.2974
TNRCB,1993,847867.0818
TNRCB,1994,861019.8769
TNRCB,1995,811913.4307
TNRCB,1996,827236.8703
TNRCB,1997,807838.1745
TNRCB,1998,912573.5537
TNRCB,1999,908311.7977
TNRCB,2000,840507.8865
TNRCB,2001,850650.1232
TNRCB,2002,852917.1814
TNRCB,2003,866703.3456
TNRCB,2004,888253.0356
TNRCB,2005,859030.1388
TNRCB,2006,877193.3959
TNRCB,2007,874821.2021
TNRCB,2008,896426.4479
TNRCB,2009,882562.2794
TNTXB,1960,2968446.435
TNTXB,1961,3093608.541
TNTXB,1962,3194114.104
TNTXB,1963,3364883.454
TNTXB,1964,3604374.01
TNTXB,1965,3720624.25
TNTXB,1966,3914496.449
TNTXB,1967,4063356.491
TNTXB,1968,4277842.702
TNTXB,1969,4464343.217
TNTXB,1970,4535518.5830000015
TNTXB,1971,4729105.369
TNTXB,1972,4786533.412
TNTXB,1973,4935074.429
TNTXB,1974,4754898.563
TNTXB,1975,4838863.431
TNTXB,1976,4930307.2760000015
TNTXB,1977,5088536.2930000005
TNTXB,1978,5153731.662
TNTXB,1979,5376721.248
TNTXB,1980,5199251.247
TNTXB,1981,5003747.614
TNTXB,1982,4762495.594
TNTXB,1983,4786934.489
TNTXB,1984,5160790.464
TNTXB,1985,5184181.243
TNTXB,1986,5110323.342
TNTXB,1987,5510543.793
TNTXB,1988,5656250.114
TNTXB,1989,5840558.0989999985
TNTXB,1990,5895535.616
TNTXB,1991,5768564.034
TNTXB,1992,5723764.379
TNTXB,1993,5592672.653
TNTXB,1994,5726304.997
TNTXB,1995,5736534.5260000015
TNTXB,1996,5789440.307
TNTXB,1997,5829295.584
TNTXB,1998,6021219.496
TNTXB,1999,6017390.674
TNTXB,2000,6104297.425
TNTXB,2001,6122229.521000002
TNTXB,2002,6256645.095
TNTXB,2003,6387627.402000002
TNTXB,2004,6444150.914
TNTXB,2005,6441805.41
TNTXB,2006,6476407.235
TNTXB,2007,6516796.978999998
TNTXB,2008,6339281.589
TNTXB,2009,6141715.515
