MSN,Year,Data
TEICB,1967,119086.6269
TEICB,1968,128496.4266
TEICB,1969,143598.8877
TEICB,1970,155497.1492
TEICB,1971,158804.9115
TEICB,1972,178742.0358
TEICB,1973,190539.6285
TEICB,1974,198516.9795
TEICB,1975,178073.0196
TEICB,1976,190110.966
TEICB,1977,207200.8455
TEICB,1978,207073.6587
TEICB,1979,231166.4643
TEICB,1980,196777.9198
TEICB,1981,231957.3764
TEICB,1982,191878.6359
TEICB,1983,190241.8638
TEICB,1984,197812.8867
TEICB,1985,194691.2343
TEICB,1986,197132.8077
TEICB,1987,169660.4097
TEICB,1988,184669.3069
TEICB,1989,193915.3277
TEICB,1990,189010.9396
TEICB,1991,192826.3445
TEICB,1992,206028.6708
TEICB,1993,199862.0282
TEICB,1994,210938.9844
TEICB,1995,229573.4326
TEICB,1996,241790.5482
TEICB,1997,250282.033
TEICB,1998,244415.7032
TEICB,1999,244122.6642
TEICB,2000,232783.0447
TEICB,2001,214398.9653
TEICB,2002,208006.502
TEICB,2003,201687.9022
TEICB,2004,230731.2347
TEICB,2005,227379.4354
TEICB,2006,234295.9184
TEICB,2007,233891.4245
TEICB,2008,244953.6902
TEICB,2009,207759.871
TERCB,1960,48883.80586
TERCB,1961,51276.94309
TERCB,1962,48408.62495
TERCB,1963,52769.80682
TERCB,1964,60571.82159
TERCB,1965,58448.68102
TERCB,1966,63155.29896
TERCB,1967,66565.87181
TERCB,1968,72081.0764
TERCB,1969,82045.8504
TERCB,1970,88708.25685
TERCB,1971,98657.38377
TERCB,1972,110491.1751
TERCB,1973,122453.8561
TERCB,1974,124373.5265
TERCB,1975,129480.4893
TERCB,1976,134115.615
TERCB,1977,139623.3197
TERCB,1978,138738.9681
TERCB,1979,147419.2723
TERCB,1980,153650.6775
TERCB,1981,150275.1784
TERCB,1982,155008.7216
TERCB,1983,165927.8943
TERCB,1984,169967.6817
TERCB,1985,185443.9899
TERCB,1986,181647.1923
TERCB,1987,191981.2112
TERCB,1988,201355.168
TERCB,1989,214578.7877
TERCB,1990,218622.1319
TERCB,1991,222153.3557
TERCB,1992,225724.3669
TERCB,1993,230168.5019
TERCB,1994,246561.2001
TERCB,1995,243723.397
TERCB,1996,262721.4087
TERCB,1997,277185.77
TERCB,1998,292444.178
TERCB,1999,302391.3156
TERCB,2000,328904.7268
TERCB,2001,336772.4716
TERCB,2002,338569.4707
TERCB,2003,350843.032
TERCB,2004,366479.7348
TERCB,2005,381485.9443
TERCB,2006,398352.2728
TERCB,2007,423468.0486
TERCB,2008,413297.4169
TERCB,2009,400826.9578
